班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
2845	19:40	深圳	承德	1	58	52	否	2544
2846	13:30	舟山	九江	3	216	126	否	967
2847	14:30	宜宾	岳阳	6	65	48	否	609
2848	03:50	南通	赤峰	5	144	7	否	3740
2849	10:40	兴义	若羌	1	73	60	否	954
2850	06:10	巫山	岳阳	7	100	19	否	1773
2851	23:10	常州	抚远	1	87	60	否	364
2852	23:00	吕梁	重庆	3	152	138	否	1006
2853	07:50	神农架	沧源	1	163	62	否	103
2854	00:00	临沂	临沧	3	70	1	否	3906
2855	02:40	广元	安顺	7	218	143	否	3047
2856	08:40	南京	临沂	7	71	51	否	231
2857	17:40	湛江	朝阳	6	130	52	否	2952
2858	17:50	若羌	张家界	1	99	15	否	2742
2859	14:00	长治	香港	7	62	13	否	141
2860	12:00	庆阳	承德	1	62	15	否	2159
2861	17:20	海口	安顺	3	147	8	否	3991
2862	10:50	乌鲁木齐	天津	6	56	37	否	392
2863	20:00	东营	沈阳	3	71	0	否	1308
2864	04:30	玉树	金门	5	78	61	否	746
2865	15:20	太原	哈尔滨	7	155	142	否	3286
2866	02:30	吕梁	通辽	5	82	15	否	2663
2867	20:20	台东	运城	1	91	88	否	1218
2868	07:50	金门	且末	7	170	102	否	2405
2869	19:30	柳州	连云港	2	78	37	否	2217
2870	19:40	武隆	潍坊	5	98	39	否	569
2871	22:10	哈尔滨	澳门	2	150	59	否	3201
2872	23:50	夏河	太原	6	92	54	否	3520
2873	21:10	西昌	巫山	3	75	50	否	1858
2874	03:30	安庆	大同	5	145	16	否	3105
2875	09:50	河池	花莲	6	234	133	否	3596
2876	10:00	攀枝花	伊春	2	73	26	否	3411
2877	12:50	太原	深圳	3	85	48	否	2016
2878	04:50	承德	南阳	6	60	33	否	2956
2879	07:40	秦皇岛	南竿	5	60	48	否	915
2880	09:30	秦皇岛	舟山	3	72	0	否	888
2881	02:50	成都	西双版纳	2	104	55	否	2192
2882	20:00	广元	信阳	1	250	181	否	2020
2883	06:40	稻城	陇南	6	105	78	否	3649
2884	20:50	台南	榆林	1	217	141	否	3220
2885	05:40	绵阳	临沂	1	99	26	否	3861
2886	19:50	满洲里	牡丹江	3	203	199	否	172
2887	23:40	牡丹江	西安	2	138	10	否	1497
2888	19:10	榆林	马祖	3	119	22	否	606
2889	06:40	加格达奇	哈密	5	69	4	否	951
2890	03:40	呼和浩特	格尔木	7	116	57	否	978
2891	10:40	东营	怀化	1	76	59	否	616
2892	05:00	攀枝花	五大连池	2	210	38	否	2741
2893	12:00	赤峰	张掖	1	159	65	否	3845
2894	18:20	庆阳	临沂	3	92	27	否	2740
2895	22:10	阿尔山	银川	3	65	21	否	1136
2896	12:50	佛山	衡阳	6	166	86	否	3010
2897	09:50	景德镇	洛阳	3	195	22	否	138
2898	02:50	佛山	延安	1	169	95	否	2690
2899	21:20	台南	通辽	1	74	13	否	2878
2900	14:30	台中	舟山	6	208	47	否	116
2901	03:50	宁蒗	营口	4	160	111	否	160
2902	01:00	无锡	武汉	7	113	52	否	138
2903	13:30	呼和浩特	台南	1	141	121	否	3640
2904	04:00	漠河	银川	4	77	31	否	2335
2905	19:30	新源	武汉	4	247	157	否	1936
2906	00:20	上海	恩施	6	239	214	否	3967
2907	07:20	稻城	遵义	2	123	95	否	1670
2908	13:10	合肥	阜阳	6	148	63	否	2234
2909	09:30	台南	阿尔山	3	52	34	否	2421
2910	22:30	阿勒泰	锦州	5	68	61	否	2590
2911	19:00	张家口	运城	7	84	4	否	435
2912	19:30	伊宁	洛阳	5	62	5	否	435
2913	21:00	夏河	临沂	1	135	93	否	3588
2914	05:00	朝阳	威海	6	116	27	否	3518
2915	17:40	宜春	太原	7	135	1	否	1372
2916	04:50	凯里	厦门	1	59	32	否	1157
2917	23:20	常州	南阳	5	94	27	否	2340
2918	11:10	邯郸	朝阳	7	80	12	否	3774
2919	00:40	荆州	伊宁	2	231	191	否	191
2920	02:20	永州	海口	2	84	5	否	3549
2921	14:40	西双版纳	满洲里	1	64	59	否	3276
2922	17:50	黑河	南昌	2	155	132	否	2154
2923	10:00	邵阳	格尔木	1	121	72	否	1220
2924	19:30	嘉义	莎车	7	229	130	否	3975
2925	12:50	南宁	石家庄	2	136	107	否	2489
2926	23:20	盐城	西双版纳	5	166	128	否	1350
2927	21:30	襄阳	西安	1	62	6	否	2797
2928	08:50	九寨沟	连云港	2	177	88	否	770
2929	15:20	康定	石家庄	3	133	76	否	3005
2930	21:10	南宁	琼海	1	120	35	否	1826
2931	18:10	白山	盐城	3	70	30	否	1594
2932	08:40	秦皇岛	巴中	1	148	56	否	3969
2933	15:00	庆阳	大同	3	86	7	否	3343
2934	02:50	白城	康定	5	134	70	否	1460
2935	01:50	澜沧	阜阳	1	116	5	否	2839
2936	05:10	白山	塔城	5	154	65	否	2334
2937	06:50	唐山	乌海	1	171	62	否	3437
2938	00:00	乌拉特中	武隆	2	117	105	否	865
2939	09:20	福州	广元	2	92	10	否	1731
2940	05:30	丽江	通辽	6	91	75	否	3567
2941	11:00	巴中	赤峰	6	132	97	否	233
2942	05:50	南充	香港	1	113	21	否	1865
2943	20:30	包头	柳州	6	211	158	否	1165
2944	09:10	花莲	淮安	3	150	23	否	2097
2945	21:50	东营	上饶	2	62	36	否	854
2946	10:00	哈尔滨	襄阳	1	184	57	否	1220
2947	08:50	神农架	博乐	4	77	12	否	1250
2948	01:00	西宁	白山	6	152	80	否	152
2949	21:00	襄阳	郑州	5	195	125	否	1635
2950	15:40	黎平	乌拉特中	7	163	132	否	3945
2951	22:20	广元	芜湖	6	56	48	否	825
2952	13:10	霍林郭勒	台东	5	191	121	否	1534
2953	11:00	荆州	惠州	7	200	154	否	1642
2954	11:50	九寨沟	牡丹江	1	89	31	否	463
2955	14:10	白山	赣州	2	108	98	否	1667
2956	20:10	广州	金昌	1	128	80	否	3095
2957	15:00	湛江	稻城	7	201	11	否	3639
2958	08:20	布尔津	嘉义	2	100	66	否	1459
2959	23:20	郑州	沧源	1	199	58	否	2766
2960	16:50	金昌	延吉	2	235	207	否	2501
2961	08:30	济宁	西昌	7	118	15	否	3602
2962	04:00	张掖	马公	4	85	14	否	545
2963	19:20	南竿	呼和浩特	3	139	124	否	322
2964	23:40	岳阳	库车	1	75	33	否	2736
2965	16:20	锦州	敦煌	5	80	23	否	1199
2966	08:20	泸州	桂林	7	58	28	否	550
2967	16:30	腾冲	澳门	7	111	50	否	1274
2968	02:00	阜阳	嘉义	2	172	113	否	3234
2969	05:30	赣州	西安	2	173	92	否	356
2970	20:50	铜仁	东营	3	89	12	否	2275
2971	23:20	杭州	泸州	6	66	32	否	3493
2972	00:20	荆门	宁蒗	2	116	76	否	643
2973	00:00	伊春	南通	6	162	149	否	3169
2974	00:00	青岛	凯里	1	230	116	否	2977
2975	16:40	张家口	玉树	1	100	80	否	1301
2976	03:10	石河子	鸡西	6	209	53	否	826
2977	01:10	阿克苏	烟台	1	136	116	否	949
2978	19:40	丹东	祁连	5	77	26	否	364
2979	11:50	佛山	宜春	6	179	130	否	516
2980	01:20	玉树	长沙	7	94	52	否	2861
2981	07:30	拉萨	成都	2	114	29	否	3742
2982	23:30	玉树	台中	4	99	92	否	2881
2983	23:40	杭州	毕节	5	114	14	否	2652
2984	20:40	玉树	南宁	4	237	160	否	2276
2985	04:00	天津	台州	2	99	29	否	1284
2986	18:20	湛江	台北	3	81	57	否	1143
2987	13:10	长治	芜湖	1	137	48	否	1672
2988	10:20	林芝	新源	7	196	41	否	3056
2989	22:40	昌都	南竿	1	113	86	否	528
2990	21:00	菏泽	北京	3	181	171	否	1262
2991	22:50	漠河	广州	5	110	92	否	756
2992	20:10	库尔勒	福州	6	213	51	否	3919
2993	22:10	黎平	固原	7	161	102	否	882
2994	07:20	衢州	石家庄	3	75	15	否	1802
2995	00:20	澳门	佛山	6	218	173	否	297
2996	17:10	满洲里	丹东	3	213	152	否	3274
2997	04:00	果洛	黔江	3	92	21	否	3725
2998	18:10	徐州	文山	5	86	65	否	1022
2999	03:50	宜春	台州	1	250	78	否	3422
3000	19:50	固原	忻州	4	77	7	否	747
3001	15:10	太原	南京	7	151	134	否	3649
3002	20:40	潍坊	台北	7	155	106	否	3913
3003	01:50	泉州	凯里	7	92	50	否	2670
3004	16:30	花土沟	海口	1	57	5	否	1178
3005	01:10	庆阳	济南	1	127	95	否	2182
3006	07:00	伊春	哈尔滨	3	93	59	否	3160
3007	08:10	池州	呼和浩特	7	201	163	否	2076
3008	09:50	邯郸	信阳	4	137	91	否	1860
3009	16:00	沈阳	永州	2	66	53	否	1106
3010	01:50	张家界	达州	7	196	157	否	1424
3011	17:00	锦州	中卫	3	76	21	否	2888
3012	06:00	揭阳	南阳	4	58	35	否	2057
3013	13:30	呼伦贝尔	文山	2	250	209	否	3615
3014	02:00	马公	运城	4	150	78	否	1817
3015	20:50	永州	阜阳	1	202	81	否	1287
3016	15:30	若羌	贵阳	1	183	76	否	1491
3017	08:10	固原	台州	1	187	18	否	1156
3018	12:50	惠州	邵阳	1	165	56	否	3908
3019	01:30	上海	长沙	2	79	36	否	950
3020	19:00	鞍山	温州	1	191	148	否	1094
3021	01:30	乌鲁木齐	香港	6	73	29	否	113
3022	05:50	柳州	南通	1	208	121	否	1995
3023	08:40	祁连	乌拉特中	6	82	4	否	1244
3024	04:50	夏河	伊春	7	59	15	否	1496
3025	15:20	拉萨	黑河	3	73	63	否	183
3026	07:00	新源	宁波	7	102	40	否	2073
3027	00:10	海口	嘉峪关	5	241	20	否	1234
3028	16:50	三亚	芜湖	1	110	64	否	2057
3029	12:30	银川	舟山	6	82	47	否	2634
3030	16:50	临沂	祁连	7	191	106	否	3352
3031	03:50	杭州	乌拉特中	6	180	115	否	234
3032	16:40	扬州	呼和浩特	1	233	28	否	3352
3033	14:30	百色	昆明	1	229	82	否	1030
3034	09:30	乌兰察布	长治	1	226	19	否	732
3035	15:30	白城	攀枝花	3	69	56	否	3738
3036	11:50	大理	济宁	5	50	41	否	888
3037	14:20	博乐	德令哈	1	150	49	否	3269
3038	09:20	和田	郑州	2	202	83	否	1370
3039	13:00	景德镇	白山	2	175	144	否	3206
3040	03:30	加格达奇	邯郸	6	83	74	否	911
3041	20:30	永州	百色	1	165	77	否	279
3042	10:50	岳阳	凯里	4	98	97	否	2595
3043	20:30	阿尔山	格尔木	4	144	68	否	3319
3044	22:30	阿里	郑州	4	119	65	否	2116
3045	23:40	吐鲁番	西昌	7	112	57	否	1729
3046	18:00	珠海	荆门	1	188	14	否	3710
3047	14:50	济宁	花莲	1	143	34	否	1967
3048	22:20	天水	宜宾	7	178	0	否	412
3049	17:50	三明	阿拉善左	4	123	84	否	1735
3050	18:40	富蕴	张掖	4	202	59	否	1231
3051	01:40	义乌	衢州	1	223	68	否	736
3052	01:50	安庆	成都	7	239	37	否	164
3053	00:10	武汉	常州	1	79	23	否	2870
3054	02:10	昆明	金门	1	166	129	否	3371
3055	22:30	温州	襄阳	3	227	161	否	3946
3056	16:50	扎兰屯	柳州	3	249	227	否	2951
3057	21:10	合肥	安顺	3	240	133	否	918
3058	10:40	林芝	芜湖	7	62	42	否	1832
3059	21:40	沧源	怀化	1	246	3	否	2847
3060	18:20	十堰	烟台	4	227	34	否	3561
3061	08:50	无锡	武隆	4	97	33	否	882
3062	18:20	松原	太原	5	170	152	否	2494
3063	22:30	达州	舟山	1	163	60	否	188
3064	17:50	福州	上海	2	98	97	否	2760
3065	09:30	湛江	秦皇岛	5	192	178	否	974
3066	09:10	澜沧	菏泽	5	123	11	否	2728
3067	01:10	林芝	吕梁	3	109	10	否	2411
3068	03:40	固原	马祖	5	70	57	否	247
3069	23:40	丽江	拉萨	4	131	111	否	622
3070	16:10	朝阳	湛江	5	103	37	否	2841
3071	13:50	信阳	郑州	1	120	33	否	406
3072	09:10	菏泽	上饶	5	171	122	否	1697
3073	19:40	攀枝花	张掖	2	230	90	否	2946
3074	07:10	南昌	迪庆	6	84	49	否	1870
3075	03:30	临沧	乌海	1	53	37	否	3044
3076	03:50	格尔木	怀化	1	211	121	否	1993
3077	14:40	扎兰屯	马祖	7	99	40	否	1800
3078	14:30	吐鲁番	桂林	1	138	33	否	1791
3079	11:50	林芝	珠海	4	86	79	否	2885
3080	17:10	柳州	普洱	2	233	71	否	1237
3081	05:50	九江	北京	3	145	76	否	2734
3082	21:40	北海	鄂尔多斯	2	66	0	否	168
3083	13:20	武汉	营口	3	189	117	否	3985
3084	02:30	金门	鞍山	1	236	222	否	3982
3085	11:40	临沧	拉萨	5	153	145	否	510
3086	11:30	黎平	石河子	6	91	24	否	1865
3087	01:40	张掖	临沂	4	204	127	否	573
3088	00:30	黔江	鄂尔多斯	3	216	137	否	3996
3089	15:20	三亚	黔江	7	184	48	否	3104
3090	17:10	西双版纳	连云港	2	105	47	否	794
3091	22:00	九寨沟	泸州	7	242	111	否	1612
3092	09:20	惠州	巴彦淖尔	3	213	86	否	3500
3093	16:00	德令哈	乌鲁木齐	7	201	192	否	3706
3094	23:10	乌鲁木齐	锦州	7	122	23	否	443
3095	13:30	加格达奇	若羌	6	97	40	否	519
3096	14:00	花莲	常州	1	123	118	否	2688
3097	23:50	高雄	长春	6	52	30	否	3958
3098	21:00	台中	丽江	5	71	7	否	196
3099	07:20	大理	广元	7	171	103	否	3164
3100	15:40	台东	额济纳旗	1	51	27	否	2971
3101	04:30	高雄	佳木斯	3	218	193	否	3479
3102	19:50	攀枝花	库车	4	121	27	否	2528
3103	01:40	布尔津	新源	3	97	13	否	2151
3104	11:10	澜沧	赤峰	7	98	82	否	690
3105	07:50	临沂	吐鲁番	1	223	83	否	1578
3106	16:50	林芝	巫山	3	165	5	否	1447
3107	14:40	延吉	迪庆	2	55	24	否	1018
3108	04:00	广州	通化	2	234	49	否	2923
3109	08:00	西双版纳	桂林	3	86	41	否	3543
3110	22:40	柳州	南阳	4	123	2	否	3778
3111	21:10	大理	河池	4	92	83	否	2036
3112	00:40	乌兰察布	武夷山	2	246	162	否	1958
3113	22:10	承德	泸州	6	124	78	否	3870
3114	19:50	白城	万州	5	143	71	否	1656
3115	21:00	阿里	齐齐哈尔	1	64	57	否	3172
3116	16:00	盐城	六盘水	6	82	16	否	1780
3117	10:50	松原	玉树	7	145	70	否	751
3118	00:50	五大连池	襄阳	7	120	50	否	433
3119	23:10	吕梁	广元	1	112	1	否	3604
3120	12:50	昌都	舟山	1	172	4	否	1106
3121	20:50	兰州	赤峰	7	54	22	否	2354
3122	12:50	贵阳	齐齐哈尔	2	105	53	否	2674
3123	19:30	盐城	北京	2	128	82	否	484
3124	11:30	临沧	衡阳	6	190	98	否	1589
3125	12:40	嘉义	和田	5	190	135	否	2057
3126	09:00	北海	库尔勒	5	170	163	否	3397
3127	17:00	赣州	遵义	1	244	181	否	2661
3128	07:10	牡丹江	上海	1	105	40	否	371
3129	02:10	温州	中卫	3	69	14	否	934
3130	21:10	怀化	青岛	2	158	16	否	2072
3131	08:40	呼伦贝尔	加格达奇	7	155	68	否	1713
3132	22:50	长沙	舟山	1	244	156	否	773
3133	05:40	丹东	黎平	7	82	72	否	2793
3134	02:50	日照	襄阳	7	90	28	否	906
3135	18:20	广州	黎平	2	218	72	否	155
3136	09:10	常德	吐鲁番	5	114	2	否	848
3137	23:00	张家界	黎平	2	153	20	否	3894
3138	14:10	敦煌	澜沧	5	202	198	否	2560
3139	21:30	巫山	吕梁	1	171	1	否	1717
3140	00:00	汉中	花莲	7	223	109	否	3861
3141	14:50	上海	恩施	4	221	208	否	191
3142	09:10	朝阳	扬州	4	154	124	否	624
3143	10:50	满洲里	鄂尔多斯	1	160	12	否	1617
3144	11:50	巫山	上饶	5	90	8	否	772
3145	19:50	铜仁	西昌	5	210	199	否	1615
3146	21:00	南通	黎平	4	206	140	否	948
3147	17:30	连云港	富蕴	3	74	29	否	2012
3148	01:40	岳阳	琼海	1	88	86	否	1275
3149	05:10	石河子	赤峰	4	203	119	否	167
3150	08:40	武汉	普洱	4	74	46	否	3551
3151	17:10	泉州	额济纳旗	1	213	197	否	751
3152	04:50	大连	榆林	1	128	66	否	1999
3153	22:00	玉树	珠海	2	100	11	否	3903
3154	12:10	临沂	无锡	5	209	65	否	3948
3155	04:30	张掖	日喀则	2	79	57	否	698
3156	10:10	澜沧	台东	5	196	38	否	2304
3157	04:40	大理	南通	1	137	41	否	412
3158	07:40	花莲	北京	7	101	53	否	3827
3159	08:40	宁蒗	保山	5	113	47	否	1368
3160	20:00	威海	井冈山	6	231	149	否	2004
3161	17:40	夏河	新源	4	54	29	否	378
3162	02:40	白山	威海	2	179	41	否	369
3163	22:50	运城	库尔勒	4	70	26	否	1773
3164	10:50	长沙	克拉玛依	5	244	134	否	2130
3165	10:20	牡丹江	德令哈	6	113	67	否	3800
3166	12:30	兰州	运城	6	237	134	否	2451
3167	14:10	大理	桂林	5	79	29	否	2136
3168	11:30	连云港	丽江	1	242	163	否	3404
3169	10:30	芜湖	白山	1	170	91	否	846
3170	15:20	夏河	上海	3	154	128	否	162
3171	08:30	景德镇	高雄	1	75	28	否	1614
3172	17:50	康定	常德	1	163	62	否	1281
3173	00:50	合肥	杭州	1	150	121	否	1942
3174	01:30	济宁	忻州	1	129	98	否	1566
3175	11:30	齐齐哈尔	菏泽	1	200	49	否	2861
3176	10:20	绵阳	桂林	4	52	0	否	2913
3177	03:50	南昌	通辽	1	163	162	否	447
3178	19:10	龙岩	邵阳	6	104	69	否	2419
3179	17:50	牡丹江	夏河	1	127	98	否	220
3180	23:50	唐山	营口	6	114	25	否	1422
3181	05:40	赣州	阿克苏	6	87	79	否	2934
3182	13:40	花莲	银川	5	92	13	否	3693
3183	00:00	铜仁	厦门	6	66	7	否	492
3184	08:50	台州	阿拉善右	4	95	79	否	3147
3185	20:10	阿勒泰	济南	2	207	178	否	1947
3186	23:50	佳木斯	芒市	5	65	10	否	3570
3187	17:40	井冈山	德令哈	5	92	20	否	1209
3188	12:00	阿拉善左	永州	1	240	203	否	1359
3189	16:30	岳阳	巴彦淖尔	6	80	57	否	2487
3190	17:10	喀什	怀化	5	88	39	否	2209
3191	20:20	沈阳	景德镇	7	104	39	否	2078
3192	05:30	太原	衡阳	1	173	94	否	822
3193	03:40	海口	大庆	1	56	28	否	2767
3194	18:40	西双版纳	祁连	7	121	93	否	1943
3195	08:10	恩施	白山	4	67	54	否	3819
3196	01:20	牡丹江	成都	4	64	48	否	2756
3197	20:50	上饶	通化	2	82	54	否	1454
3198	11:20	拉萨	临沂	1	107	36	否	2118
3199	15:20	广州	衡阳	3	244	70	否	3806
3200	17:10	马祖	吕梁	6	218	160	否	3314
3201	10:20	霍林郭勒	乌鲁木齐	2	84	30	否	1670
3202	20:20	黑河	荔波	4	58	50	否	3492
3203	15:00	岳阳	包头	6	216	93	否	426
3204	21:10	武隆	长治	4	205	157	否	2900
3205	06:50	六盘水	格尔木	1	250	223	否	2029
3206	05:00	长沙	伊春	1	196	189	否	2319
3207	01:10	布尔津	黄山	3	173	129	否	1483
3208	13:50	成都	攀枝花	1	55	44	否	196
3209	08:30	金昌	宁波	6	245	153	否	3321
3210	14:30	宜春	阿拉善右	5	235	125	否	1785
3211	13:40	锡林浩特	昭通	3	211	99	否	2272
3212	08:10	沈阳	马公	1	97	61	否	3456
3213	00:10	乌兰浩特	邵阳	3	58	17	否	305
3214	06:20	上海	万州	2	96	31	否	572
3215	18:30	梅州	惠州	6	171	58	否	2540
3216	16:30	阿拉善左	金门	5	110	82	否	3507
3217	21:00	新源	信阳	6	249	115	否	2480
3218	06:20	台北	吕梁	1	99	57	否	2774
3219	18:10	喀什	台南	4	217	177	否	2492
3220	03:00	连云港	梧州	6	84	44	否	3230
3221	17:30	延吉	郑州	1	142	23	否	1515
3222	06:00	达州	衢州	1	130	45	否	1499
3223	11:00	合肥	张家口	5	228	110	否	2783
3224	10:00	花莲	保山	5	55	9	否	1299
3225	10:00	兴义	长沙	1	86	24	否	3813
3226	22:30	伊春	包头	7	221	100	否	789
3227	14:10	郑州	乌兰察布	1	67	65	否	3565
3228	21:40	台北	达州	1	215	120	否	2366
3229	17:50	井冈山	南通	1	88	23	否	3472
3230	22:20	六盘水	汉中	1	163	85	否	380
3231	19:50	大理	恩施	6	58	8	否	2400
3232	19:30	岳阳	菏泽	1	164	117	否	1811
3233	14:30	锡林浩特	鞍山	1	145	47	否	2082
3234	13:00	加格达奇	洛阳	2	89	57	否	261
3235	10:50	西双版纳	六盘水	7	166	2	否	1108
3236	22:20	淮安	岳阳	5	245	181	否	431
3237	08:40	琼海	泸州	5	54	19	否	167
3238	21:50	德令哈	朝阳	4	230	106	否	2596
3239	10:00	乌鲁木齐	莎车	3	115	77	否	1200
3240	20:00	安顺	邯郸	7	98	37	否	3277
3241	01:50	巴中	承德	1	103	81	否	2709
3242	04:40	金昌	泉州	7	222	150	否	280
3243	20:40	忻州	邵阳	2	197	180	否	641
3244	06:20	库尔勒	临汾	6	222	176	否	3091
3245	23:10	中卫	太原	4	129	10	否	1417
3246	03:00	长治	六盘水	3	72	24	否	1146
3247	09:20	岳阳	松原	3	76	74	否	2610
3248	12:50	永州	塔城	1	94	13	否	311
3249	19:00	菏泽	吕梁	6	210	148	否	3699
3250	09:40	景德镇	且末	1	57	15	否	1277
3251	07:10	拉萨	遵义	7	162	97	否	260
3252	13:30	乌兰浩特	保山	1	239	118	否	2871
3253	13:40	张掖	大同	7	220	53	否	3693
3254	08:30	嘉义	太原	6	137	13	否	2932
3255	14:40	新源	阿拉善左	6	132	30	否	3199
3256	11:10	武汉	丹东	6	139	62	否	1632
3257	12:00	揭阳	东营	6	143	96	否	2473
3258	22:40	南充	海口	4	64	31	否	3103
3259	00:20	扎兰屯	承德	1	70	25	否	726
3260	04:10	克拉玛依	阿勒泰	1	233	88	否	2195
3261	02:00	吕梁	银川	5	141	140	否	3087
3262	05:00	佛山	嘉义	3	52	21	否	1714
3263	19:40	信阳	芒市	5	198	104	否	1635
3264	17:50	昌都	安庆	7	117	42	否	1853
3265	05:30	三亚	盐城	2	62	17	否	1795
3266	03:40	金门	乌鲁木齐	3	244	230	否	1426
3267	09:50	黄山	毕节	4	138	99	否	1654
3268	10:00	秦皇岛	石家庄	2	183	56	否	3111
3269	06:40	荔波	鄂尔多斯	6	74	65	否	172
3270	00:10	汉中	昌都	4	241	132	否	2113
3271	16:00	安顺	银川	7	61	29	否	2485
3272	15:10	喀什	乌海	2	91	70	否	2450
3273	13:10	黄山	桂林	1	138	57	否	2329
3274	14:30	普洱	拉萨	6	101	48	否	200
3275	08:00	无锡	重庆	4	236	116	否	2283
3276	23:40	扎兰屯	怀化	7	138	118	否	3283
3277	02:40	广元	固原	2	84	41	否	464
3278	19:50	荔波	康定	1	106	14	否	3409
3279	11:50	通化	丽江	4	105	27	否	1178
3280	04:10	二连浩特	黄山	1	160	22	否	518
3281	04:10	黑河	五大连池	2	64	33	否	2837
3282	01:00	昌都	泸州	4	239	162	否	2794
3283	15:00	花莲	宜宾	6	191	32	否	2992
3284	04:10	阿拉善左	黑河	1	103	71	否	756
3285	21:00	盐城	黄山	1	76	51	否	2254
3286	14:30	桂林	大庆	1	207	168	否	2223
3287	14:00	常州	连云港	4	77	7	否	2282
3288	16:00	洛阳	松原	4	210	208	否	3054
3289	03:00	广州	吕梁	7	186	71	否	3982
3290	19:10	稻城	杭州	5	124	16	否	1357
3291	06:20	上海	朝阳	4	125	32	否	3778
3292	00:30	秦皇岛	怀化	4	103	52	否	1198
3293	23:10	乌兰察布	攀枝花	4	141	78	否	114
3294	23:00	南竿	固原	2	148	136	否	1074
3295	00:30	牡丹江	潍坊	1	97	81	否	464
3296	19:50	梧州	日照	1	63	59	否	3913
3297	09:00	布尔津	庆阳	1	149	127	否	1286
3298	04:50	额济纳旗	呼伦贝尔	1	183	91	否	222
3299	11:40	衡阳	呼伦贝尔	6	53	27	否	259
3300	03:10	大理	西安	3	141	11	否	1893
3301	08:10	温州	夏河	2	185	98	否	1460
3302	16:20	呼伦贝尔	凯里	1	152	83	否	2105
3303	01:00	普洱	承德	6	150	56	否	293
3304	06:40	果洛	怀化	2	134	67	否	3810
3305	06:40	安顺	日照	3	108	93	否	2654
3306	12:40	宜宾	稻城	1	248	26	否	1719
3307	08:10	阿里	衡阳	2	86	45	否	3674
3308	21:10	安庆	白城	5	130	50	否	1266
3309	01:40	九江	额济纳旗	3	159	53	否	3442
3310	16:50	琼海	抚远	1	70	66	否	1555
3311	17:40	恩施	固原	1	156	154	否	1958
3312	16:10	池州	中卫	6	105	76	否	1360
3313	18:20	洛阳	哈密	2	149	119	否	3609
3314	04:00	黑河	文山	3	104	61	否	3799
3315	20:30	广元	且末	2	62	30	否	3160
3316	22:40	台中	宜昌	3	188	36	否	1363
3317	01:00	北京	临沧	1	109	105	否	914
3318	08:40	呼和浩特	佳木斯	6	102	79	否	3086
3319	09:40	榆林	兰州	6	76	40	否	505
3320	01:10	天津	二连浩特	5	141	16	否	2041
3321	22:40	深圳	牡丹江	4	227	60	否	152
3322	19:20	中卫	且末	1	86	59	否	129
3323	00:40	威海	玉树	5	191	88	否	435
3324	15:40	凯里	毕节	4	111	94	否	3091
3325	16:30	南充	芜湖	1	98	68	否	1970
3326	22:50	邯郸	玉树	5	238	46	否	3696
3327	00:40	南通	长春	6	80	43	否	123
3328	17:50	厦门	武夷山	7	176	112	否	3706
3329	08:30	营口	泸州	2	201	38	否	268
3330	09:10	阿拉善左	无锡	2	56	50	否	364
3331	10:20	博乐	鸡西	3	100	40	否	1399
3332	15:10	富蕴	张家口	1	69	22	否	1253
3333	15:10	泸州	北京	3	171	107	否	1563
3334	04:50	青岛	日照	1	200	196	否	767
3335	06:40	井冈山	忻州	2	90	89	否	3862
3336	01:10	大庆	芜湖	5	236	145	否	3832
3337	18:00	泸州	夏河	2	138	31	否	3401
3338	07:20	白城	吐鲁番	7	57	26	否	2373
3339	20:50	忻州	淮安	4	148	139	否	1287
3340	06:10	昆明	西安	7	73	64	否	756
3341	04:50	大庆	台东	1	78	15	否	1304
3342	17:10	桂林	徐州	6	203	199	否	821
3343	12:10	莎车	祁连	1	240	9	否	665
3344	00:30	池州	秦皇岛	6	78	36	否	1034
3345	04:10	惠州	琼海	6	149	95	否	1731
3346	11:50	长治	兰州	7	78	39	否	105
3347	05:30	常德	琼海	1	176	115	否	2960
3348	05:40	阿拉善左	普洱	2	140	130	否	405
3349	09:10	若羌	黑河	2	78	63	否	3389
3350	21:50	日喀则	博乐	1	83	23	否	1236
3351	00:50	吕梁	柳州	3	139	93	否	1585
3352	22:20	衡阳	贵阳	2	194	21	否	787
3353	04:00	鞍山	嘉峪关	5	164	86	否	3163
3354	07:00	西双版纳	义乌	2	163	109	否	2834
3355	22:10	赤峰	宁波	1	80	53	否	3174
3356	19:40	桂林	昆明	7	69	51	否	1107
3357	05:20	东营	若羌	7	72	43	否	668
3358	17:10	三明	齐齐哈尔	4	81	50	否	534
3359	20:10	武夷山	张家口	1	183	96	否	3569
3360	11:50	庆阳	遵义	2	191	89	否	948
3361	20:40	南昌	温州	1	180	161	否	3219
3362	02:30	果洛	恩施	1	86	24	否	807
3363	21:30	香港	加格达奇	4	87	21	否	1547
3364	16:20	丹东	固原	1	77	63	否	906
3365	17:50	信阳	景德镇	7	155	118	否	197
3366	12:00	扎兰屯	淮安	4	81	77	否	3336
3367	00:40	神农架	佛山	2	81	40	否	902
3368	00:20	丹东	凯里	4	158	37	否	2992
3369	19:40	阿拉善右	伊春	5	63	14	否	1043
3370	21:50	舟山	天水	1	92	20	否	256
3371	04:10	百色	重庆	2	183	1	否	2079
3372	04:40	安庆	广州	5	227	195	否	1468
3373	03:40	郑州	济南	2	178	74	否	1767
