班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
1414	10:50	嘉义	敦煌	5	135	38	否	2165
1415	01:40	果洛	九寨沟	2	88	65	否	2556
1416	11:00	临沂	大连	7	161	135	否	525
1417	15:30	芒市	花土沟	4	185	61	否	3320
1418	00:00	荆州	包头	1	63	20	否	911
1419	05:00	松原	台州	4	200	87	否	1463
1420	02:00	邯郸	腾冲	3	80	7	否	2673
1421	05:50	万州	黑河	1	59	11	否	2467
1422	10:30	衢州	二连浩特	1	131	72	否	3498
1423	23:30	通辽	承德	4	119	73	否	584
1424	00:50	牡丹江	伊春	1	83	36	否	2366
1425	21:10	福州	南竿	1	58	50	否	1403
1426	15:50	佳木斯	重庆	6	145	55	否	2307
1427	23:10	兴义	临汾	4	192	10	否	1753
1428	23:30	芜湖	普洱	7	126	90	否	3075
1429	14:00	恩施	临沧	2	156	68	否	2949
1430	16:40	六盘水	揭阳	7	206	196	否	659
1431	12:50	信阳	南竿	2	220	71	否	3257
1432	13:10	哈尔滨	兰州	7	208	92	否	1486
1433	02:10	深圳	宜春	6	183	9	否	1618
1434	22:30	厦门	鞍山	6	72	5	否	1368
1435	00:30	忻州	邵阳	7	111	39	否	2116
1436	11:50	台中	吐鲁番	7	185	74	否	260
1437	23:40	琼海	柳州	6	63	14	否	3419
1438	14:50	郑州	忻州	2	112	65	否	3698
1439	01:20	天水	保山	3	184	178	否	3047
1440	09:20	宁蒗	阿尔山	1	95	57	否	2509
1441	06:30	珠海	南竿	1	156	38	否	532
1442	03:10	若羌	乌兰察布	2	237	15	否	1850
1443	08:20	扬州	西宁	6	73	39	否	3216
1444	14:40	祁连	六盘水	1	223	165	否	1320
1445	23:50	威海	稻城	5	139	0	否	635
1446	12:20	霍林郭勒	石河子	7	126	115	否	1517
1447	04:00	南通	台东	7	100	66	否	3286
1448	20:20	马公	大连	4	59	14	否	713
1449	01:00	马公	嘉峪关	5	60	33	否	1575
1450	16:20	牡丹江	台中	1	233	135	否	188
1451	07:50	漠河	抚远	1	90	30	否	1334
1452	09:10	百色	包头	7	167	111	否	2685
1453	22:30	赣州	井冈山	1	225	103	否	1455
1454	00:00	祁连	固原	7	52	42	否	164
1455	23:10	张掖	西宁	7	102	16	否	3689
1456	14:40	兴义	赤峰	3	150	37	否	3962
1457	12:40	龙岩	南宁	5	120	26	否	553
1458	12:00	黔江	济南	3	63	44	否	2319
1459	21:30	西双版纳	铜仁	5	89	8	否	3615
1460	11:20	德令哈	乌兰察布	1	211	41	否	205
1461	12:30	抚远	岳阳	6	167	69	否	2639
1462	12:00	马公	加格达奇	3	151	14	否	2063
1463	09:50	腾冲	上饶	2	165	10	否	347
1464	00:00	潍坊	厦门	6	119	34	否	3532
1465	14:30	普洱	张家口	1	128	108	否	1655
1466	00:30	九寨沟	上海	1	185	28	否	1638
2021 12 28 53
1467	12:20	攀枝花	扎兰屯	4	159	149	否	1087
1468	09:10	通化	郑州	1	121	18	否	2463
1469	21:20	湛江	台州	7	162	107	否	1628
1470	14:30	库车	博乐	7	88	7	否	1330
1471	22:50	襄阳	大连	6	240	177	否	3176
1472	13:20	大庆	哈密	3	58	47	否	2714
1473	05:20	衡阳	攀枝花	5	248	193	否	998
1474	12:10	宁蒗	若羌	3	66	0	否	2894
1475	06:30	乌兰浩特	桂林	2	144	118	否	169
1476	01:50	鸡西	台南	3	74	68	否	938
1477	23:30	高雄	三亚	3	73	38	否	3157
1478	00:10	南竿	泉州	1	163	153	否	2240
1479	21:50	宁波	东营	3	146	60	否	1203
1480	06:30	宁波	芜湖	1	175	2	否	1652
1481	04:50	玉树	金昌	1	65	44	否	1616
1482	08:20	荆门	香港	1	182	12	否	2064
1483	18:40	昭通	锡林浩特	7	98	21	否	3408
1484	19:20	海拉尔	万州	4	60	9	否	2493
1485	12:20	台州	红原	5	201	140	否	3008
1486	12:30	巫山	义乌	1	76	56	否	2182
1487	06:20	大连	北京	6	54	26	否	3876
1488	09:30	抚远	巴中	5	78	56	否	696
1489	06:00	巴彦淖尔	绵阳	1	61	53	否	3081
1490	05:00	石河子	喀什	4	69	26	否	3531
1491	09:20	河池	连云港	2	84	29	否	154
1492	23:20	菏泽	南充	3	184	21	否	1655
1493	11:40	台中	包头	5	130	120	否	1945
1494	03:00	威海	和田	1	234	16	否	3403
1495	02:30	乌鲁木齐	百色	1	185	155	否	434
1496	06:20	福州	泸州	7	132	29	否	3324
1497	18:10	攀枝花	乌海	1	218	67	否	1589
1498	21:00	香港	荔波	5	245	153	否	1729
1499	01:30	铜仁	菏泽	2	57	29	否	3741
1500	22:20	敦煌	青岛	1	81	59	否	574
1501	04:00	佛山	岳阳	3	88	81	否	1116
1502	12:40	扬州	南京	5	181	71	否	2042
1503	08:10	三明	庆阳	1	217	171	否	2979
1504	06:20	通辽	库车	7	69	44	否	3116
1505	01:10	庆阳	广州	6	248	225	否	2475
1506	07:00	忻州	怀化	5	149	27	否	231
1507	04:10	宜春	日照	2	80	78	否	935
1508	14:30	沧源	九寨沟	4	84	83	否	2538
1509	00:20	常州	琼海	1	126	61	否	3768
1510	07:50	遵义	南充	1	108	42	否	2826
1511	16:10	中卫	张掖	7	108	59	否	751
1512	15:00	哈尔滨	惠州	6	243	47	否	3548
1513	17:40	攀枝花	承德	2	234	72	否	1936
1514	04:00	安庆	金门	3	96	34	否	711
1515	10:00	包头	上饶	7	160	137	否	1931
1516	17:50	揭阳	扎兰屯	5	228	24	否	2454
1517	13:20	厦门	济南	3	184	162	否	3803
1518	05:20	西宁	中卫	1	53	28	否	1136
1519	10:00	满洲里	布尔津	3	137	81	否	1853
2021 12 29 81
1520	07:00	康定	白城	3	240	207	否	3450
1521	08:40	营口	莎车	4	228	54	否	3225
1522	13:00	池州	芒市	2	192	71	否	985
1523	13:20	阿里	鞍山	7	149	55	否	3681
1524	12:30	腾冲	池州	1	125	82	否	1715
1525	19:20	南通	延吉	1	75	71	否	1689
1526	13:30	万州	厦门	7	203	113	否	1359
1527	19:30	沧源	二连浩特	4	93	1	否	2783
1528	09:50	天水	大庆	6	94	81	否	1537
1529	14:40	珠海	格尔木	1	127	96	否	1015
1530	08:40	马公	南阳	7	57	8	否	2043
1531	05:10	安庆	满洲里	6	143	58	否	3433
1532	19:00	黑河	康定	3	90	24	否	100
1533	09:40	澜沧	西安	1	246	178	否	1787
1534	12:30	大庆	长治	3	239	149	否	1580
1535	12:20	布尔津	成都	6	160	148	否	1773
1536	12:20	柳州	扬州	7	85	7	否	553
1537	13:20	九江	台北	1	111	67	否	1226
1538	03:20	连云港	临沧	2	95	84	否	883
1539	15:40	衡阳	太原	3	145	33	否	112
1540	11:10	阿拉善右	赣州	3	80	26	否	1568
1541	09:20	天津	武隆	4	98	42	否	1964
1542	05:10	临沂	广州	4	68	46	否	2267
1543	22:30	固原	南京	5	79	38	否	638
1544	17:50	高雄	黎平	6	244	157	否	2822
1545	05:20	乌鲁木齐	唐山	1	171	66	否	2511
1546	08:10	扎兰屯	连云港	1	191	171	否	1449
1547	01:50	神农架	巴彦淖尔	5	85	29	否	2947
1548	12:40	马公	五大连池	1	198	53	否	3975
1549	10:10	武汉	庆阳	5	110	70	否	3543
1550	06:40	攀枝花	重庆	2	63	61	否	2791
1551	09:40	张家口	迪庆	1	129	73	否	1555
1552	06:30	沈阳	宜春	1	245	34	否	2089
1553	07:10	天水	富蕴	3	227	116	否	3140
1554	06:10	合肥	哈密	6	213	146	否	157
1555	05:50	德令哈	梧州	4	129	48	否	3826
1556	07:00	河池	淮安	2	116	106	否	2874
1557	20:50	温州	无锡	3	148	78	否	1746
1558	01:00	天津	澜沧	6	186	107	否	3660
1559	13:20	南充	达州	3	122	76	否	2322
1560	05:30	威海	花土沟	2	221	216	否	2199
1561	10:10	普洱	武夷山	4	93	33	否	1007
1562	22:40	攀枝花	北海	1	234	228	否	1410
1563	02:10	海拉尔	加格达奇	1	209	59	否	733
1564	18:00	五大连池	梅州	1	62	26	否	3061
1565	15:20	黔江	迪庆	7	174	60	否	3416
1566	21:10	富蕴	邵阳	6	171	157	否	1005
1567	03:40	徐州	腾冲	2	122	26	否	2634
1568	14:10	汉中	珠海	1	121	102	否	3377
1569	06:20	梧州	运城	2	181	43	否	2385
1570	06:10	南宁	中卫	1	196	42	否	1066
1571	00:50	临沧	南昌	1	73	45	否	3280
1572	07:00	鸡西	芜湖	6	247	140	否	950
1573	04:40	伊春	铜仁	1	157	139	否	1494
1574	02:40	西昌	南阳	4	94	13	否	3337
1575	02:00	黑河	抚远	6	179	70	否	290
1576	07:10	徐州	景德镇	3	240	179	否	2228
1577	11:20	大庆	乌兰察布	6	127	63	否	2686
1578	00:50	鸡西	巫山	4	173	46	否	485
1579	08:10	成都	台南	1	207	111	否	2211
1580	22:10	兴义	西昌	1	247	35	否	3819
1581	18:10	齐齐哈尔	文山	6	133	43	否	2825
1582	17:20	连云港	阿尔山	7	76	36	否	3544
1583	18:50	成都	通辽	7	246	115	否	708
1584	18:10	博乐	台北	4	52	14	否	2977
1585	17:10	温州	佛山	7	193	155	否	3421
1586	19:20	合肥	上海	6	82	80	否	2468
1587	01:00	武隆	呼和浩特	4	84	76	否	3135
1588	13:30	凯里	昭通	7	59	50	否	1599
1589	09:10	徐州	鸡西	1	70	68	否	2629
1590	16:40	喀什	腾冲	1	57	44	否	617
1591	19:20	神农架	秦皇岛	6	145	53	否	3205
1592	14:00	遵义	长治	2	89	73	否	2228
1593	17:50	嘉义	延吉	5	118	108	否	3244
1594	08:00	香港	黄山	5	161	142	否	1234
1595	19:10	张家界	林芝	5	100	81	否	1558
1596	14:20	忻州	和田	3	215	120	否	807
1597	01:10	朝阳	花莲	1	231	17	否	1469
1598	17:20	克拉玛依	衢州	6	69	50	否	205
1599	06:50	黄山	义乌	2	219	123	否	1958
1600	12:30	和田	邯郸	5	177	17	否	3447
2021 12 30 63
1601	13:10	花莲	连云港	2	84	68	否	2132
1602	20:20	济南	合肥	1	242	131	否	428
1603	16:00	巫山	安顺	1	200	94	否	615
1604	03:00	唐山	广州	7	142	121	否	3270
1605	15:40	常州	威海	1	186	178	否	1169
1606	06:40	舟山	保山	7	223	147	否	525
1607	08:30	且末	宜昌	7	134	85	否	2340
1608	09:30	大连	台南	4	179	80	否	788
1609	16:30	琼海	天津	2	84	36	否	2842
1610	01:00	大庆	台东	4	150	73	否	765
1611	19:50	绵阳	河池	6	111	51	否	3930
1612	19:10	昆明	长治	4	183	46	否	814
1613	15:20	祁连	哈密	1	214	2	否	2454
1614	04:20	赤峰	西双版纳	7	90	87	否	3874
1615	09:10	铜仁	安顺	5	54	32	否	479
1616	10:30	池州	揭阳	5	89	88	否	3966
1617	14:20	迪庆	南阳	2	157	117	否	615
1618	17:00	呼和浩特	济宁	1	72	41	否	1122
1619	11:50	兰州	南京	4	233	98	否	2115
1620	22:30	桂林	昆明	1	158	154	否	3410
1621	20:50	乌兰察布	赤峰	1	123	92	否	1727
1622	15:40	无锡	林芝	1	249	229	否	334
1623	23:50	庆阳	盐城	3	68	49	否	271
1624	16:50	且末	乌兰察布	5	135	112	否	3143
1625	09:20	沧源	梅州	2	146	85	否	256
1626	22:20	澜沧	松原	5	211	175	否	158
1627	15:10	黔江	连云港	2	105	48	否	3691
1628	06:40	嘉义	淮安	5	55	47	否	1431
1629	21:50	义乌	井冈山	1	218	138	否	3221
1630	14:40	泸州	广元	1	61	25	否	2276
1631	17:40	伊宁	永州	1	200	65	否	2424
1632	10:20	嘉峪关	马公	6	216	56	否	887
1633	00:00	兰州	西昌	2	98	33	否	2946
1634	07:20	无锡	南竿	2	90	87	否	2435
1635	23:10	秦皇岛	临汾	1	61	0	否	2313
1636	11:10	祁连	陇南	2	86	13	否	2395
1637	02:40	成都	舟山	1	231	99	否	307
1638	17:00	徐州	临沂	2	212	82	否	170
1639	15:20	榆林	武隆	1	94	68	否	125
1640	16:20	兰州	鄂尔多斯	1	50	33	否	904
1641	03:50	兴义	南昌	3	95	6	否	1488
1642	12:10	天水	荔波	1	165	128	否	1850
1643	11:10	泸州	荆门	7	56	42	否	2500
1644	19:20	黔江	成都	7	215	175	否	675
1645	20:10	上饶	马祖	1	74	71	否	1981
1646	01:00	济宁	金昌	3	175	128	否	867
1647	02:50	台南	荆门	7	64	38	否	1783
1648	11:10	祁连	张家口	1	137	86	否	2517
1649	03:40	齐齐哈尔	西安	4	60	22	否	1065
1650	06:10	沈阳	佛山	5	68	21	否	1446
1651	20:40	泸州	恩施	6	74	47	否	1910
1652	00:30	海口	沧源	5	74	63	否	3788
1653	01:10	包头	盐城	3	234	102	否	1612
1654	04:40	佛山	菏泽	5	70	9	否	3598
1655	17:20	花莲	包头	6	203	10	否	784
1656	10:40	西双版纳	哈尔滨	3	183	68	否	3913
1657	15:10	马祖	台北	5	149	23	否	100
1658	20:40	阿勒泰	怀化	3	81	21	否	642
1659	17:10	秦皇岛	延吉	6	68	55	否	1819
1660	09:20	高雄	洛阳	3	81	31	否	2867
1661	19:40	南宁	兴义	4	235	82	否	3436
1662	20:30	西双版纳	安庆	7	88	12	否	3210
1663	12:40	日喀则	连云港	5	86	71	否	2497
2021 12 31 40
1664	08:40	张掖	阿拉善左	4	162	91	否	3616
1665	18:10	宁蒗	芒市	1	78	39	否	1173
1666	01:20	澳门	大庆	1	182	95	否	505
1667	14:20	景德镇	厦门	6	228	28	否	1007
1668	15:50	池州	河池	2	237	208	否	2186
1669	13:30	白山	吐鲁番	6	132	123	否	3058
1670	20:20	武夷山	黔江	2	212	18	否	310
1671	21:10	富蕴	澳门	1	247	156	否	2377
1672	23:20	伊春	延吉	2	195	26	否	1309
1673	18:20	广元	芒市	1	186	2	否	756
1674	03:30	荔波	格尔木	2	57	54	否	1553
1675	19:20	重庆	白山	4	64	33	否	2644
1676	16:00	迪庆	保山	4	145	90	否	1344
1677	18:30	乌兰浩特	敦煌	6	241	47	否	934
1678	07:30	延吉	荆州	1	110	29	否	630
1679	00:40	西安	福州	7	146	43	否	888
1680	18:40	梧州	喀什	1	60	44	否	244
1681	21:50	保山	金昌	7	225	72	否	607
1682	08:00	忻州	台东	4	212	52	否	1053
1683	03:50	张掖	嘉峪关	1	157	32	否	265
1684	12:30	九江	锦州	5	52	12	否	3278
1685	19:20	西昌	吐鲁番	4	91	33	否	2587
1686	06:10	台北	洛阳	5	66	42	否	124
1687	06:20	景德镇	台中	3	238	229	否	3041
1688	07:40	腾冲	南通	5	145	47	否	2064
1689	20:40	保山	吕梁	6	94	62	否	1557
1690	17:00	潍坊	重庆	5	55	26	否	3024
1691	07:20	北海	马公	5	68	0	否	2038
1692	03:00	徐州	荆门	6	200	23	否	1820
1693	23:20	宜春	南昌	2	90	37	否	276
1694	00:20	永州	文山	2	62	26	否	721
1695	07:20	义乌	遵义	7	81	56	否	1950
1696	00:40	武夷山	台东	1	222	9	否	3835
1697	22:00	延吉	泉州	3	85	53	否	1577
1698	04:00	临汾	宜昌	5	247	210	否	824
1699	13:10	朝阳	吐鲁番	1	71	42	否	1268
1700	14:40	包头	临沧	6	74	22	否	708
1701	07:30	呼伦贝尔	柳州	1	63	27	否	3405
1702	21:30	荆门	南通	5	154	138	否	1490
1703	11:50	柳州	通化	2	84	38	否	2353
2022 1 1 21
1704	07:40	珠海	香港	2	90	9	否	2068
1705	09:50	乌兰察布	菏泽	1	98	42	否	3294
1706	02:40	承德	阿拉善右	1	137	86	否	1290
1707	12:20	若羌	南竿	3	219	53	否	2191
1708	17:20	张家界	日照	2	62	58	否	1206
1709	22:00	莎车	台南	4	202	125	否	1565
1710	10:50	佳木斯	梅州	4	175	162	否	396
1711	11:50	井冈山	日照	1	90	58	否	823
1712	17:00	三明	梧州	3	199	167	否	1075
1713	18:30	稻城	珠海	4	55	25	否	290
1714	12:50	太原	阜阳	6	172	54	否	1744
1715	06:20	九寨沟	金门	6	86	4	否	1872
1716	15:30	台中	哈尔滨	1	185	125	否	3211
1717	21:00	九寨沟	西昌	1	208	187	否	1339
1718	16:30	陇南	丽江	6	158	64	否	1240
1719	04:40	马公	武汉	4	150	129	否	1953
1720	19:20	花莲	巴中	6	65	40	否	371
1721	08:50	呼和浩特	海拉尔	3	176	76	否	3316
1722	21:40	衡阳	台州	5	81	34	否	2771
1723	14:10	呼和浩特	柳州	3	60	21	否	2424
1724	03:20	张掖	阜阳	1	232	188	否	329
2022 1 2 47
1725	20:40	黑河	扎兰屯	3	73	21	否	1104
1726	19:10	荔波	阿里	3	93	22	否	1758
1727	10:50	日喀则	库车	3	235	95	否	526
1728	07:30	巴中	龙岩	4	174	165	否	3856
1729	05:50	马公	神农架	1	235	70	否	3330
1730	01:40	临沂	阿尔山	4	67	41	否	3131
1731	14:20	广州	阿拉善右	1	68	8	否	571
1732	09:00	龙岩	齐齐哈尔	7	134	81	否	3468
1733	14:10	延安	台南	2	121	117	否	1135
1734	10:50	天水	佳木斯	3	127	16	否	3678
1735	07:10	达州	烟台	5	68	61	否	3448
1736	03:30	阿拉善右	武夷山	2	237	19	否	3490
1737	01:50	哈密	丹东	4	71	60	否	3951
1738	22:40	张家口	梅州	5	151	70	否	1747
1739	21:20	达州	宜宾	1	240	203	否	3096
1740	04:00	荔波	沧源	5	158	35	否	2402
1741	13:30	巫山	湛江	1	194	139	否	503
1742	14:30	长沙	武汉	4	178	5	否	710
1743	09:30	兰州	衢州	1	135	45	否	3235
1744	21:20	北京	临沧	1	100	85	否	466
1745	19:30	花莲	哈尔滨	1	96	47	否	1508
1746	09:30	乌海	嘉义	7	246	71	否	961
1747	10:20	大庆	九江	1	216	113	否	2132
1748	20:10	香港	武隆	5	61	2	否	2971
1749	10:10	漠河	伊宁	2	210	150	否	2503
1750	16:40	郑州	额济纳旗	6	112	105	否	1439
1751	09:10	三明	黎平	6	219	68	否	797
1752	04:40	嘉义	大庆	2	87	75	否	225
1753	02:10	衢州	泸州	6	100	9	否	249
1754	17:30	青岛	南京	2	87	54	否	3066
1755	13:40	佳木斯	拉萨	2	66	36	否	2784
1756	10:00	扎兰屯	成都	7	248	150	否	2804
1757	19:50	德令哈	阿里	4	157	100	否	2812
1758	14:50	南宁	二连浩特	2	138	51	否	2828
1759	22:30	荔波	和田	4	202	116	否	3148
1760	00:10	盐城	西安	4	72	57	否	3824
1761	22:20	琼海	霍林郭勒	4	67	0	否	2520
1762	23:00	秦皇岛	义乌	6	57	28	否	1214
1763	04:30	日照	桂林	5	232	223	否	3490
1764	05:30	遵义	巴彦淖尔	1	140	7	否	3909
1765	02:40	福州	北海	7	205	30	否	725
1766	18:00	海口	德令哈	7	146	30	否	2980
1767	00:40	香港	通化	4	196	66	否	915
1768	01:00	黔江	天水	7	76	4	否	701
1769	23:00	铜仁	邵阳	4	240	192	否	3806
1770	17:40	庆阳	芒市	4	231	127	否	180
1771	17:40	安庆	海口	1	158	93	否	3833
2022 1 3 100
1772	06:50	宁波	康定	5	243	43	否	328
1773	17:50	阿尔山	拉萨	2	224	93	否	3203
1774	03:50	西宁	吕梁	4	68	29	否	881
1775	15:40	北海	丽江	5	176	113	否	2325
1776	10:40	抚远	榆林	6	55	28	否	510
1777	05:00	敦煌	延安	2	133	54	否	787
1778	23:00	马祖	宜昌	1	65	44	否	1115
1779	01:00	包头	长沙	4	154	88	否	1930
1780	16:10	庆阳	和田	6	235	57	否	3729
1781	22:30	大理	榆林	2	173	50	否	1892
1782	01:10	长春	建三江	7	80	11	否	1013
1783	18:50	河池	宜春	1	174	18	否	2871
1784	16:20	梅州	安顺	6	82	46	否	3433
1785	11:00	塔城	夏河	3	227	166	否	3293
1786	09:20	拉萨	广州	1	121	82	否	2589
1787	12:50	文山	夏河	1	217	27	否	3630
1788	09:50	常德	哈尔滨	4	59	27	否	3519
1789	03:20	义乌	金昌	6	231	130	否	214
1790	07:00	巴中	太原	6	74	28	否	3825
1791	22:40	邵阳	运城	7	153	93	否	374
1792	13:10	抚远	毕节	2	95	13	否	1773
1793	16:20	花土沟	西昌	2	91	2	否	1769
1794	03:30	赣州	鸡西	6	223	79	否	2110
1795	15:30	黄山	台东	2	162	58	否	2204
1796	12:50	且末	白城	6	223	164	否	3192
1797	17:00	衢州	青岛	6	73	45	否	281
1798	13:10	且末	伊宁	1	53	36	否	1284
1799	09:40	荆州	菏泽	2	90	81	否	662
1800	12:20	宜春	西昌	2	84	59	否	1696
1801	22:00	建三江	榆林	4	231	153	否	239
1802	21:10	温州	武夷山	7	85	80	否	1355
1803	19:50	西宁	兴义	1	90	33	否	1948
1804	14:00	安顺	沈阳	5	124	29	否	141
1805	07:20	大庆	迪庆	3	88	9	否	584
1806	03:50	昆明	凯里	1	192	169	否	2501
1807	05:40	深圳	天水	2	58	41	否	1942
1808	02:50	祁连	阿里	7	70	14	否	786
1809	20:10	大同	迪庆	2	101	82	否	2904
1810	23:00	济宁	塔城	5	77	33	否	3346
1811	07:00	盐城	果洛	1	195	163	否	2979
1812	00:10	巫山	合肥	1	93	63	否	1102
1813	21:50	永州	乌海	3	80	17	否	3235
1814	02:00	伊春	南昌	4	53	36	否	2685
1815	01:20	长治	营口	6	171	132	否	2799
1816	17:40	柳州	郑州	1	56	28	否	2727
1817	02:00	和田	黎平	5	55	36	否	2544
1818	18:30	百色	丽江	7	187	183	否	240
1819	19:20	沧源	鞍山	7	62	29	否	832
1820	19:10	喀什	昆明	7	66	32	否	2709
1821	11:10	腾冲	满洲里	1	72	32	否	1965
1822	01:40	铜仁	嘉峪关	4	100	35	否	1424
1823	14:00	柳州	澳门	6	51	16	否	1439
1824	16:10	南通	格尔木	5	137	42	否	2822
1825	16:10	重庆	昆明	4	175	168	否	1081
1826	05:30	巴中	红原	5	59	57	否	576
1827	00:20	汉中	威海	1	226	115	否	1146
1828	14:50	银川	黄山	2	74	64	否	1213
1829	02:00	宜昌	且末	2	57	31	否	2886
1830	16:00	腾冲	三亚	1	249	166	否	207
1831	18:30	延吉	永州	2	165	86	否	2930
1832	23:00	林芝	贵阳	6	78	77	否	1516
1833	15:40	西安	巴中	1	224	150	否	818
1834	16:20	荔波	布尔津	7	69	63	否	3755
1835	21:00	加格达奇	毕节	1	108	54	否	1176
1836	10:40	布尔津	陇南	1	117	47	否	491
1837	16:00	阿勒泰	长春	7	81	74	否	488
1838	23:50	保山	拉萨	1	119	117	否	1864
1839	23:10	昌都	连云港	3	234	175	否	1478
1840	06:10	梧州	秦皇岛	4	202	169	否	2872
1841	14:40	敦煌	佳木斯	7	147	128	否	435
1842	20:10	泸州	阿勒泰	6	212	142	否	3073
1843	18:40	梅州	绵阳	2	141	74	否	178
1844	05:10	阿里	若羌	5	199	117	否	797
1845	16:40	迪庆	乌兰浩特	1	214	106	否	885
1846	23:30	迪庆	大理	6	130	1	否	2364
1847	12:10	松原	武隆	7	72	46	否	3669
1848	06:50	池州	大同	5	220	172	否	194
1849	21:20	荔波	金昌	3	209	68	否	1474
1850	08:10	铜仁	南阳	1	237	41	否	1170
1851	23:30	阿里	日喀则	1	212	169	否	3870
1852	01:40	黔江	乌兰浩特	5	244	16	否	2003
1853	07:50	扎兰屯	且末	7	51	29	否	1046
1854	07:00	台中	格尔木	7	90	16	否	2815
1855	18:40	榆林	芜湖	1	51	7	否	3710
1856	14:00	安庆	阿勒泰	3	80	48	否	2968
1857	05:20	花莲	重庆	3	243	160	否	1856
1858	12:00	榆林	黄山	1	102	49	否	2587
1859	13:00	荆门	泉州	5	52	47	否	1427
1860	21:30	凯里	祁连	1	95	49	否	3605
1861	06:30	承德	义乌	1	250	216	否	604
1862	15:30	马祖	临沂	4	66	57	否	2426
1863	15:40	西宁	锦州	6	52	7	否	3428
1864	14:40	长沙	攀枝花	6	122	59	否	1456
1865	12:20	赤峰	常德	1	61	39	否	643
1866	00:20	牡丹江	芜湖	3	158	51	否	3480
1867	10:10	德令哈	克拉玛依	4	186	96	否	286
1868	01:30	高雄	重庆	1	76	66	否	2995
1869	06:50	漠河	鄂尔多斯	7	69	12	否	3772
1870	23:30	巫山	牡丹江	6	182	151	否	2306
1871	21:10	锡林浩特	成都	7	81	65	否	267
2022 1 4 33
1872	16:50	延吉	阿拉善左	3	106	80	否	2937
1873	01:30	厦门	河池	4	167	38	否	2176
1874	08:20	石家庄	克拉玛依	5	82	24	否	2415
1875	22:40	乌拉特中	鞍山	3	148	17	否	3586
1876	21:30	泉州	台南	1	246	216	否	493
1877	22:30	格尔木	西昌	1	52	45	否	2164
1878	16:10	南竿	宁蒗	6	182	165	否	1393
1879	08:30	巫山	兴义	6	89	12	否	2288
1880	03:10	克拉玛依	沧源	1	83	31	否	2006
1881	14:10	井冈山	日照	3	59	13	否	1724
1882	22:10	花莲	兴义	6	56	19	否	2851
1883	17:20	琼海	河池	1	92	46	否	2381
1884	03:10	毕节	深圳	2	50	32	否	2824
1885	10:40	芒市	惠州	1	59	57	否	2985
1886	19:10	格尔木	池州	5	114	48	否	3121
1887	09:10	白山	文山	4	204	22	否	3356
1888	05:50	贵阳	花土沟	1	111	70	否	266
1889	01:50	威海	洛阳	4	96	22	否	2804
1890	12:40	玉树	舟山	3	75	38	否	1272
1891	18:10	大同	富蕴	1	175	155	否	1921
1892	09:20	恩施	拉萨	1	213	100	否	1630
1893	13:10	嘉义	格尔木	4	131	117	否	977
1894	12:30	河池	上饶	7	164	44	否	3308
1895	02:00	高雄	嘉峪关	7	79	56	否	2476
1896	15:20	上海	安庆	3	147	1	否	2665
1897	04:00	建三江	博乐	1	248	157	否	130
1898	02:30	临汾	包头	3	87	37	否	1204
1899	03:20	花莲	六盘水	5	59	7	否	3397
1900	14:20	昭通	广元	1	74	41	否	2812
1901	07:10	鄂尔多斯	牡丹江	3	235	189	否	1427
1902	21:10	唐山	澜沧	5	124	119	否	909
1903	11:40	井冈山	淮安	4	164	142	否	1030
1904	15:40	菏泽	佳木斯	1	240	59	否	249
2022 1 5 56
1905	22:00	吕梁	巴中	1	54	15	否	2569
1906	10:50	赤峰	安顺	1	70	5	否	1140
1907	05:00	澜沧	加格达奇	1	249	155	否	2351
1908	18:20	大同	格尔木	5	216	105	否	854
1909	06:20	黄山	金门	7	133	12	否	3684
1910	22:50	台州	烟台	2	78	35	否	3138
1911	23:40	赤峰	塔城	7	233	198	否	1385
1912	04:30	天津	菏泽	3	123	79	否	3744
1913	19:20	玉树	阿尔山	7	247	2	否	787
1914	16:30	呼伦贝尔	乌兰察布	7	103	81	否	504
1915	17:50	杭州	马公	3	159	61	否	110
1916	00:40	怀化	万州	1	227	84	否	1433
1917	20:10	敦煌	台州	1	244	39	否	181
1918	01:00	达州	井冈山	7	58	6	否	1574
1919	19:30	珠海	阿勒泰	5	214	92	否	2706
1920	23:20	加格达奇	巴中	6	140	73	否	1579
1921	10:40	衢州	乌拉特中	4	142	15	否	3165
1922	08:40	石家庄	稻城	3	95	4	否	562
1923	06:30	武汉	贵阳	4	92	62	否	2670
1924	08:20	临沧	常州	3	54	42	否	195
1925	13:30	稻城	佳木斯	1	172	69	否	756
1926	14:20	澜沧	潍坊	2	144	30	否	142
1927	02:00	阿尔山	上饶	1	186	44	否	901
1928	13:40	长春	额济纳旗	7	90	37	否	2415
1929	12:50	万州	白城	7	54	3	否	1654
1930	02:50	锦州	兰州	5	213	197	否	466
1931	14:00	黔江	成都	2	172	61	否	3417
1932	03:30	石河子	长春	3	182	90	否	108
1933	23:40	威海	达州	7	90	59	否	3574
1934	05:50	运城	赤峰	4	50	11	否	2645
1935	03:40	荆州	景德镇	2	195	61	否	3832
1936	20:20	攀枝花	乌鲁木齐	6	139	84	否	345
1937	07:10	南竿	柳州	1	142	57	否	2310
1938	14:10	凯里	淮安	6	145	27	否	1266
1939	16:00	沈阳	南昌	7	77	28	否	1639
1940	00:50	恩施	汉中	1	229	204	否	3157
