班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
11209	06:10	三明	芒市	2	74	73	否	2156
11210	03:40	乌拉特中	乌兰察布	6	234	102	否	1335
11211	03:40	上饶	永州	5	71	20	否	103
11212	01:00	西双版纳	五大连池	2	172	149	否	693
11213	04:00	东营	鄂尔多斯	1	79	74	否	3694
11214	00:30	台北	迪庆	4	234	119	否	2439
11215	03:10	黔江	昭通	6	70	2	否	381
11216	09:20	张掖	牡丹江	3	84	10	否	3947
11217	17:30	玉树	大同	6	203	29	否	2578
11218	13:00	黄山	邵阳	2	176	136	否	1023
11219	22:20	文山	锦州	1	191	81	否	2605
11220	21:20	武汉	营口	1	59	10	否	383
11221	03:40	固原	西宁	2	175	102	否	1930
11222	10:30	黔江	信阳	1	122	73	否	125
11223	10:20	巫山	迪庆	1	76	61	否	2882
11224	21:10	伊春	鄂尔多斯	3	208	24	否	2408
11225	19:10	太原	襄阳	5	129	42	否	2845
11226	07:30	襄阳	拉萨	1	68	48	否	2480
11227	08:10	白城	阜阳	1	166	18	否	2534
11228	17:40	阿克苏	香港	2	72	63	否	601
11229	09:50	腾冲	南京	6	83	8	否	391
11230	04:00	普洱	北海	1	242	195	否	794
11231	16:20	大连	珠海	5	170	92	否	197
11232	09:20	温州	绵阳	7	64	48	否	278
11233	05:10	嘉义	菏泽	7	76	29	否	3811
11234	08:30	敦煌	铜仁	3	78	36	否	3469
11235	18:30	九寨沟	惠州	4	92	72	否	179
11236	20:20	玉树	贵阳	7	168	45	否	2446
11237	07:30	玉树	南昌	6	165	20	否	2599
11238	20:30	日照	芜湖	5	68	11	否	1636
11239	13:50	阿拉善右	南充	6	93	15	否	1925
11240	11:30	长沙	芒市	5	185	109	否	2084
11241	06:50	合肥	喀什	4	178	115	否	427
11242	17:30	厦门	巴彦淖尔	1	126	86	否	2127
11243	02:20	伊春	金昌	2	68	62	否	3049
11244	06:50	青岛	太原	1	237	97	否	3390
11245	03:40	深圳	五大连池	1	100	38	否	457
11246	04:20	黎平	青岛	4	83	38	否	1742
11247	09:30	阜阳	昌都	2	93	47	否	2083
11248	13:30	台南	金昌	7	65	7	否	3011
11249	22:50	榆林	上饶	5	161	97	否	1548
11250	00:50	哈尔滨	琼海	1	192	104	否	217
11251	18:10	荆州	唐山	4	88	54	否	3630
11252	07:00	布尔津	石家庄	3	97	45	否	2050
11253	23:20	梧州	济宁	1	136	118	否	2250
11254	20:30	黎平	阿勒泰	6	74	25	否	1542
11255	13:40	通辽	赤峰	1	57	19	否	2469
11256	14:30	满洲里	烟台	4	239	200	否	3584
11257	05:20	五大连池	临汾	1	94	21	否	1366
11258	15:40	湛江	舟山	5	173	108	否	3880
11259	17:50	满洲里	青岛	1	213	171	否	111
11260	08:30	鸡西	澳门	2	166	142	否	3902
11261	10:00	百色	澜沧	1	202	38	否	3878
11262	10:10	凯里	鸡西	4	111	12	否	3367
11263	16:00	贵阳	揭阳	3	160	128	否	802
11264	14:10	锦州	阿克苏	4	152	117	否	2988
11265	04:50	赤峰	加格达奇	1	168	162	否	735
11266	13:10	汉中	天津	4	58	49	否	2114
11267	08:00	深圳	库尔勒	1	61	14	否	2200
11268	16:20	济南	达州	4	125	81	否	2040
11269	12:20	太原	大连	6	159	152	否	105
11270	00:10	黑河	永州	5	67	0	否	1926
11271	18:10	夏河	北海	1	152	101	否	2219
11272	06:00	杭州	舟山	1	60	39	否	989
11273	18:30	拉萨	台东	3	99	52	否	3368
11274	02:00	荆州	神农架	6	185	102	否	1061
11275	14:20	扎兰屯	温州	4	83	80	否	945
11276	07:00	西宁	泉州	1	140	133	否	3462
11277	22:20	阜阳	库尔勒	6	210	179	否	355
11278	13:50	乌兰察布	锡林浩特	1	139	97	否	1272
11279	19:00	达州	新源	2	218	57	否	1959
11280	20:30	马祖	临沂	7	227	170	否	1534
11281	07:20	邯郸	神农架	1	167	26	否	1356
11282	23:10	安顺	格尔木	4	155	131	否	3243
11283	03:40	桂林	漠河	3	198	40	否	535
11284	13:40	衢州	抚远	1	142	131	否	1260
11285	14:30	二连浩特	南通	2	217	64	否	2631
11286	17:00	乌海	盐城	1	51	28	否	113
11287	12:50	果洛	天津	6	73	56	否	400
11288	02:00	南阳	重庆	1	78	15	否	1147
11289	20:20	湛江	张家口	1	89	76	否	1654
11290	03:50	台东	上海	5	54	8	否	1278
11291	15:20	宁蒗	昭通	4	240	165	否	116
11292	11:20	衡阳	毕节	5	160	38	否	1673
11293	22:00	阿克苏	林芝	1	108	45	否	355
11294	20:40	阿尔山	阿拉善左	3	122	102	否	782
11295	04:00	海拉尔	马公	6	88	84	否	779
11296	08:30	台南	济宁	6	217	60	否	2254
11297	23:20	银川	温州	6	55	43	否	1115
11298	14:00	盐城	澳门	1	122	43	否	928
11299	10:30	徐州	郑州	1	54	40	否	3579
11300	00:40	新源	宜昌	4	151	147	否	1796
11301	06:10	梅州	昆明	2	246	241	否	290
11302	23:10	南阳	恩施	1	153	17	否	469
11303	19:40	九寨沟	衡阳	1	92	26	否	3476
11304	04:40	南昌	嘉峪关	7	96	44	否	2900
11305	10:40	白山	昭通	5	86	69	否	2692
11306	08:30	沈阳	临沂	1	57	24	否	1853
11307	21:00	哈尔滨	常德	2	153	7	否	2269
11308	12:50	景德镇	新源	6	55	53	否	622
11309	04:40	岳阳	九江	7	194	39	否	2341
11310	17:20	安庆	金昌	1	200	39	否	743
11311	17:00	上海	杭州	6	93	11	否	3727
11312	00:00	格尔木	黔江	3	89	2	否	3992
11313	12:10	巫山	宁蒗	1	119	107	否	2477
11314	18:30	文山	恩施	3	100	63	否	3535
11315	15:50	黔江	巫山	5	179	105	否	1795
11316	23:00	福州	贵阳	4	180	36	否	2490
11317	10:40	天水	芒市	7	203	100	否	2790
11318	10:20	花土沟	大庆	6	163	35	否	316
11319	15:20	阜阳	满洲里	7	170	94	否	1151
11320	11:40	惠州	抚远	2	90	34	否	3574
11321	22:20	恩施	岳阳	6	61	49	否	183
11322	18:30	九江	腾冲	1	198	172	否	1632
11323	16:40	临沧	夏河	4	120	66	否	445
11324	02:30	秦皇岛	博乐	4	65	13	否	2393
11325	23:00	龙岩	无锡	3	63	30	否	778
11326	11:40	通化	昭通	5	149	71	否	3999
11327	20:50	衢州	厦门	4	80	43	否	505
11328	21:40	普洱	铜仁	4	222	31	否	171
11329	14:10	安庆	固原	7	102	20	否	3906
11330	19:40	乌兰察布	丹东	2	230	123	否	1146
11331	17:20	五大连池	吕梁	6	56	46	否	2409
11332	04:20	伊宁	大连	1	56	54	否	1427
11333	03:20	且末	扎兰屯	2	162	125	否	591
11334	02:10	格尔木	金门	1	172	108	否	2500
11335	16:40	包头	赣州	3	64	27	否	1409
11336	07:10	池州	额济纳旗	2	51	48	否	2771
11337	06:40	巫山	塔城	4	161	109	否	1355
11338	10:30	安顺	赣州	6	54	4	否	3459
11339	00:40	攀枝花	库尔勒	3	75	53	否	3493
11340	21:20	武隆	沧源	1	119	43	否	1829
11341	07:40	加格达奇	包头	4	177	105	否	2891
11342	17:00	张家界	邯郸	6	225	191	否	632
11343	11:40	丹东	阿勒泰	6	232	191	否	3100
11344	07:40	秦皇岛	阜阳	2	129	25	否	1338
11345	05:30	康定	阿里	3	77	16	否	3866
11346	16:50	丽江	昭通	6	151	67	否	3088
11347	15:20	乌拉特中	黔江	4	245	144	否	3125
11348	05:20	沧源	通化	2	134	95	否	1452
2022 1 12 130
11349	21:00	十堰	秦皇岛	3	120	44	否	572
11350	12:00	哈密	天水	4	234	192	否	413
11351	22:30	沈阳	珠海	2	122	119	否	3356
11352	01:00	乌拉特中	佛山	7	55	44	否	1622
11353	23:20	六盘水	日喀则	5	71	18	否	1626
11354	16:50	衢州	北京	7	237	140	否	1343
11355	14:00	丹东	巫山	1	227	115	否	3582
11356	16:30	南竿	额济纳旗	3	82	52	否	2303
11357	00:40	宜宾	兴义	3	228	27	否	2363
11358	13:30	哈尔滨	河池	1	85	56	否	3739
11359	01:40	鞍山	大同	7	63	16	否	3948
11360	04:00	琼海	九江	2	233	0	否	733
11361	23:10	台东	日照	4	148	116	否	2685
11362	18:00	大庆	昭通	6	159	156	否	1069
11363	07:20	阿拉善右	中卫	5	80	48	否	2915
11364	04:50	宜昌	台中	1	67	23	否	3803
11365	13:40	加格达奇	鄂尔多斯	1	130	12	否	1336
11366	00:20	临沧	布尔津	1	78	28	否	1640
11367	07:40	南宁	玉树	2	163	1	否	3306
11368	01:40	包头	延安	3	114	89	否	3515
11369	17:50	梅州	西双版纳	1	101	18	否	455
11370	22:50	嘉峪关	宁波	3	64	8	否	1158
11371	18:00	花土沟	连云港	7	53	4	否	300
11372	11:40	济南	乌兰浩特	6	52	13	否	236
11373	12:30	博乐	银川	4	88	29	否	2542
11374	05:50	黔江	满洲里	1	193	22	否	2166
11375	07:10	普洱	攀枝花	3	57	19	否	2198
11376	17:00	信阳	合肥	2	166	91	否	209
11377	22:50	白城	延吉	3	113	91	否	936
11378	20:30	天水	武隆	6	53	26	否	1087
11379	07:00	昭通	黑河	7	244	71	否	2415
11380	12:00	武夷山	牡丹江	1	227	99	否	2036
11381	06:30	格尔木	台州	6	209	91	否	1134
11382	20:00	加格达奇	乌兰浩特	1	203	172	否	2703
11383	01:50	常州	九寨沟	3	250	241	否	1009
11384	11:30	扎兰屯	松原	1	61	50	否	2199
11385	05:30	若羌	洛阳	4	239	66	否	230
11386	13:30	湛江	连云港	7	73	13	否	2435
11387	06:50	衢州	合肥	6	113	30	否	3355
11388	15:20	石家庄	广州	1	97	2	否	116
11389	02:20	花莲	天津	6	217	108	否	2921
11390	14:00	且末	莎车	4	177	14	否	2541
11391	14:30	珠海	南充	1	51	30	否	3746
11392	23:10	北京	长春	4	153	150	否	2209
11393	14:30	梧州	承德	3	73	6	否	2058
11394	08:30	深圳	祁连	7	76	14	否	3920
11395	16:50	广元	菏泽	3	246	34	否	3315
11396	04:30	汉中	龙岩	1	87	84	否	611
11397	08:50	昌都	锡林浩特	4	205	69	否	574
11398	18:50	阿克苏	花土沟	7	75	17	否	3828
11399	04:10	广元	舟山	5	79	4	否	313
11400	14:50	马公	巴彦淖尔	6	226	161	否	1141
11401	01:20	临沂	花土沟	1	58	45	否	3280
11402	13:10	阿勒泰	厦门	4	244	84	否	640
11403	19:00	西昌	延安	6	65	58	否	2111
11404	12:30	淮安	鞍山	6	68	2	否	1112
11405	09:20	兰州	赤峰	1	72	59	否	1625
11406	16:10	榆林	南阳	1	91	79	否	1852
11407	13:20	南昌	温州	7	56	37	否	1957
11408	14:30	衢州	天水	7	71	26	否	3720
11409	07:30	台北	夏河	5	176	85	否	1137
11410	20:20	临沧	花土沟	1	54	27	否	2555
11411	10:50	连云港	巫山	7	94	4	否	699
11412	22:00	拉萨	盐城	1	77	6	否	2234
11413	11:30	日喀则	襄阳	4	88	71	否	3504
11414	01:50	烟台	日喀则	7	148	21	否	2001
11415	00:10	安庆	宜昌	7	238	1	否	1824
11416	01:10	黑河	祁连	6	98	7	否	1327
11417	22:00	宜宾	常州	7	206	152	否	490
11418	22:40	锦州	三明	3	78	68	否	761
11419	10:10	淮安	南阳	7	121	108	否	416
11420	10:10	伊春	成都	3	147	2	否	1269
11421	00:00	额济纳旗	腾冲	5	215	41	否	1741
11422	19:00	宜昌	霍林郭勒	4	64	4	否	3565
11423	22:00	济南	湛江	6	95	82	否	680
11424	23:50	大理	松原	3	74	62	否	208
11425	00:10	重庆	西宁	7	156	58	否	300
11426	09:40	东营	郑州	3	180	81	否	1219
11427	04:20	长治	张掖	5	164	3	否	697
11428	08:10	嘉义	牡丹江	3	138	40	否	651
11429	23:50	乌兰浩特	临沂	4	196	9	否	2529
11430	16:00	南阳	通化	1	239	194	否	690
11431	06:50	乌拉特中	喀什	3	71	11	否	2150
11432	06:30	松原	达州	6	108	77	否	2986
11433	05:40	莎车	宁波	5	193	107	否	2188
11434	15:30	沈阳	宜宾	2	93	74	否	3026
11435	01:10	常州	张家口	1	151	76	否	2118
11436	09:40	永州	安顺	2	197	65	否	3955
11437	17:20	淮安	巫山	2	55	5	否	1397
11438	07:40	吐鲁番	文山	2	75	25	否	667
11439	00:30	丽江	康定	6	51	47	否	520
11440	00:50	常德	宜昌	7	79	70	否	662
11441	11:50	齐齐哈尔	玉树	2	98	18	否	2635
11442	00:50	杭州	张掖	7	170	18	否	898
11443	08:10	广州	昭通	3	214	109	否	2394
11444	04:40	襄阳	上海	7	198	124	否	851
11445	12:40	北京	郑州	6	74	53	否	3017
11446	09:00	马公	沧源	2	149	144	否	882
11447	20:30	延安	花土沟	1	141	74	否	2657
11448	04:00	乌鲁木齐	塔城	7	235	159	否	3102
11449	20:00	喀什	凯里	5	140	22	否	2500
11450	10:00	惠州	阿克苏	3	218	2	否	418
11451	02:00	日喀则	临沧	4	53	49	否	582
11452	09:40	芜湖	果洛	1	223	94	否	2155
11453	18:10	南竿	毕节	1	191	180	否	3680
11454	20:00	香港	百色	1	65	3	否	1385
11455	10:00	襄阳	呼和浩特	7	161	119	否	2085
11456	02:00	盐城	临沧	5	77	21	否	2068
11457	23:40	黔江	乌兰浩特	7	88	27	否	1507
11458	15:10	温州	嘉峪关	4	189	104	否	1061
11459	21:20	通辽	莎车	3	77	1	否	3158
11460	00:30	南充	惠州	3	148	6	否	2299
11461	02:00	库车	岳阳	1	97	36	否	154
11462	18:50	赣州	台南	5	97	66	否	323
11463	19:50	宜昌	阜阳	5	105	19	否	2432
11464	11:40	南京	夏河	1	92	81	否	2664
11465	12:10	阿里	伊春	6	196	9	否	1274
11466	14:10	九江	喀什	4	66	47	否	1167
11467	19:50	且末	成都	1	201	116	否	416
11468	18:50	恩施	二连浩特	2	167	74	否	3337
11469	13:00	常州	固原	7	106	42	否	1194
11470	19:40	果洛	安顺	1	188	164	否	2706
11471	06:10	锦州	巫山	2	59	50	否	1221
11472	13:00	乌兰察布	台南	4	158	42	否	3893
11473	04:50	霍林郭勒	巴中	4	60	59	否	763
11474	00:20	额济纳旗	长治	2	204	69	否	2694
11475	03:00	天津	大理	3	92	33	否	2834
11476	14:20	玉树	昆明	1	180	39	否	1222
11477	01:10	张家口	太原	4	60	7	否	3769
11478	21:00	五大连池	满洲里	1	149	107	否	961
2022 1 13 283
11479	11:20	宜春	石河子	3	84	69	否	2607
11480	04:20	康定	荔波	3	172	168	否	3565
11481	15:00	大同	延安	7	188	153	否	3706
11482	14:40	腾冲	巴彦淖尔	5	220	79	否	1244
11483	18:50	哈密	延吉	1	171	70	否	3417
11484	23:30	佳木斯	喀什	5	73	26	否	1628
11485	13:20	昌都	重庆	7	94	20	否	3448
11486	09:10	邵阳	齐齐哈尔	4	197	13	否	695
11487	01:10	佛山	松原	6	226	173	否	3354
11488	20:50	乌鲁木齐	河池	3	59	22	否	2126
11489	16:50	柳州	呼伦贝尔	5	75	24	否	252
11490	09:00	三亚	马祖	3	160	69	否	262
11491	09:50	高雄	荆州	5	155	11	否	2260
11492	11:50	白山	毕节	4	76	20	否	583
11493	07:20	马公	温州	1	243	32	否	1525
11494	09:10	南竿	万州	1	212	204	否	176
11495	09:50	黔江	日喀则	6	91	28	否	622
11496	12:50	荔波	忻州	1	54	47	否	1935
11497	10:50	梅州	乌兰浩特	1	215	14	否	172
11498	06:50	五大连池	长沙	5	244	77	否	1311
11499	18:00	泉州	克拉玛依	1	75	2	否	2811
11500	00:40	乌鲁木齐	嘉峪关	1	74	12	否	3755
11501	01:50	文山	沈阳	6	140	118	否	2867
11502	02:20	泸州	恩施	1	102	8	否	1943
11503	10:50	台北	湛江	3	211	159	否	3358
11504	14:10	拉萨	呼伦贝尔	3	85	16	否	261
11505	05:20	昆明	岳阳	1	144	142	否	2483
11506	12:20	临沂	佳木斯	5	62	25	否	994
11507	03:40	达州	大同	1	172	3	否	2201
11508	06:40	且末	日喀则	1	165	79	否	3081
11509	13:40	宁蒗	台南	1	169	33	否	700
11510	21:50	抚远	澳门	1	94	72	否	2790
11511	21:40	阿里	池州	6	59	36	否	3161
11512	17:50	张掖	鄂尔多斯	2	83	76	否	1236
11513	02:30	稻城	满洲里	7	64	53	否	1662
11514	12:30	赤峰	满洲里	2	169	45	否	296
11515	14:00	加格达奇	临汾	5	116	32	否	3463
11516	22:20	井冈山	珠海	7	52	35	否	2881
11517	03:10	攀枝花	大庆	2	244	48	否	2914
11518	01:20	吕梁	巴彦淖尔	3	150	139	否	3130
11519	00:30	长治	阿拉善右	6	91	43	否	1734
11520	05:30	黄山	普洱	7	176	133	否	608
11521	08:40	张家口	延安	2	138	85	否	3407
11522	04:40	池州	三亚	4	94	69	否	2304
11523	11:00	北海	林芝	1	86	2	否	488
11524	23:50	朝阳	塔城	3	111	66	否	3858
11525	17:40	南阳	绵阳	1	158	90	否	3494
11526	06:10	临沂	布尔津	4	235	121	否	2240
11527	05:10	凯里	马公	3	120	74	否	1161
11528	11:50	九江	阿里	2	158	121	否	2508
11529	23:40	嘉义	泸州	2	93	34	否	2654
11530	22:40	乌兰察布	阿拉善左	4	124	5	否	100
11531	00:10	固原	巫山	7	241	124	否	3552
11532	01:50	且末	延安	4	183	167	否	1568
11533	09:20	果洛	张家界	3	188	111	否	147
11534	04:50	成都	厦门	2	131	66	否	1294
11535	19:40	祁连	池州	5	100	64	否	3903
11536	02:40	金门	池州	1	145	35	否	205
11537	07:30	克拉玛依	西宁	1	228	177	否	1201
11538	09:50	丽江	梅州	1	167	89	否	1991
11539	15:40	松原	营口	4	106	45	否	163
11540	12:00	临沧	巫山	2	155	96	否	1474
11541	18:40	呼和浩特	阿克苏	3	90	51	否	3323
11542	20:30	库尔勒	布尔津	6	94	37	否	1087
11543	03:30	梅州	大同	5	144	142	否	142
11544	18:30	上饶	盐城	6	81	32	否	1830
11545	01:50	富蕴	北京	3	133	90	否	1987
11546	05:30	保山	鞍山	2	172	70	否	3741
11547	07:30	张掖	梧州	6	193	122	否	2777
11548	09:50	连云港	迪庆	5	219	215	否	2375
11549	04:00	西昌	建三江	1	217	97	否	2928
11550	13:30	乌拉特中	南京	6	83	38	否	514
11551	19:40	香港	南通	2	95	81	否	803
11552	03:40	琼海	巴彦淖尔	1	119	33	否	3132
11553	12:40	扎兰屯	锡林浩特	3	246	70	否	2047
11554	11:00	琼海	张家界	2	70	25	否	1855
11555	00:20	西宁	石河子	6	239	211	否	2344
11556	23:40	天水	巴彦淖尔	6	198	107	否	1730
11557	00:40	建三江	南昌	3	87	74	否	2369
11558	15:10	龙岩	阿尔山	4	88	18	否	371
11559	05:10	林芝	潍坊	4	190	86	否	265
11560	13:20	襄阳	阿尔山	7	191	149	否	240
11561	16:20	赤峰	义乌	1	93	6	否	1080
11562	18:20	上饶	东营	6	75	73	否	1318
11563	10:40	西双版纳	万州	3	54	18	否	2558
11564	14:00	临沧	万州	3	148	49	否	3860
11565	21:10	汉中	抚远	3	77	4	否	113
11566	11:20	日照	武隆	7	70	40	否	1832
11567	08:30	日照	唐山	3	58	38	否	3374
11568	17:50	嘉义	黎平	3	162	37	否	2427
11569	22:30	香港	普洱	3	187	37	否	884
11570	10:10	西昌	博乐	1	81	42	否	1975
11571	22:30	格尔木	鞍山	5	67	36	否	3791
11572	06:20	芜湖	保山	7	142	101	否	3945
11573	03:00	日喀则	榆林	1	56	20	否	330
11574	15:10	阿勒泰	保山	1	94	26	否	931
11575	21:50	若羌	黑河	7	88	47	否	2489
11576	22:10	西双版纳	惠州	5	177	32	否	1819
11577	04:00	阜阳	拉萨	3	155	37	否	3635
11578	19:20	运城	昭通	7	125	58	否	150
11579	11:40	安顺	石河子	4	97	41	否	1074
11580	08:40	常德	舟山	7	122	40	否	3824
11581	18:10	武汉	武夷山	3	227	15	否	3965
11582	21:00	陇南	沈阳	6	119	5	否	1325
11583	02:50	大连	佳木斯	1	148	1	否	2554
11584	12:40	乌兰察布	汉中	4	87	32	否	1409
11585	20:10	霍林郭勒	徐州	1	247	174	否	3891
11586	06:50	芜湖	荆州	3	226	216	否	3391
11587	09:40	安顺	嘉义	1	161	111	否	1061
11588	19:40	武汉	汉中	4	162	12	否	2677
11589	11:00	天津	银川	3	81	77	否	3386
11590	21:00	衢州	额济纳旗	1	136	47	否	3047
11591	17:40	日喀则	营口	1	199	71	否	1652
11592	04:00	塔城	营口	1	139	117	否	3607
11593	13:50	三亚	洛阳	2	77	37	否	3829
11594	18:10	呼伦贝尔	布尔津	5	221	7	否	979
11595	17:20	富蕴	南充	2	78	5	否	2025
11596	23:50	贵阳	大庆	7	179	17	否	1584
11597	12:40	张掖	黎平	1	172	39	否	2481
11598	21:30	景德镇	青岛	1	80	50	否	132
11599	09:40	达州	揭阳	5	96	43	否	3764
11600	05:50	额济纳旗	哈尔滨	2	84	26	否	3400
11601	08:20	巴中	常州	2	170	142	否	1246
11602	23:10	伊宁	阿拉善左	4	67	9	否	1421
11603	10:30	舟山	张掖	1	140	109	否	1857
11604	04:40	芒市	昆明	7	135	24	否	486
11605	23:00	喀什	运城	2	218	121	否	1716
11606	15:30	乌鲁木齐	包头	6	204	9	否	2798
11607	10:10	三明	南阳	6	102	35	否	1453
11608	23:00	景德镇	鸡西	1	230	167	否	920
11609	03:00	嘉义	厦门	7	141	24	否	3842
11610	13:30	金门	巴中	1	90	7	否	181
11611	20:00	台中	湛江	5	79	54	否	2830
11612	11:50	营口	宁波	5	222	197	否	2943
11613	20:00	大同	珠海	1	57	37	否	980
11614	10:10	武汉	信阳	1	156	50	否	515
11615	13:40	西安	澳门	5	211	123	否	1183
11616	02:10	大理	济宁	4	54	43	否	1437
11617	00:50	乌拉特中	白城	1	152	81	否	651
11618	05:10	台州	满洲里	1	83	63	否	2626
11619	23:00	乌海	铜仁	6	62	32	否	3596
11620	03:40	满洲里	盐城	7	125	15	否	2413
11621	01:00	郑州	高雄	6	149	107	否	2260
11622	22:40	凯里	石家庄	1	62	0	否	1982
11623	09:20	长沙	北海	1	95	73	否	2554
11624	14:40	潍坊	怀化	6	126	87	否	320
11625	07:30	济宁	嘉峪关	1	68	6	否	2613
11626	21:00	满洲里	厦门	7	235	88	否	217
11627	03:50	石河子	重庆	5	172	38	否	3188
11628	04:20	十堰	沧源	7	88	35	否	3217
11629	08:50	丽江	黑河	1	130	109	否	3163
11630	03:00	丹东	永州	6	83	51	否	2852
11631	06:20	阿克苏	大连	2	74	43	否	3270
11632	20:40	达州	广州	4	73	6	否	2081
11633	22:20	河池	满洲里	5	188	5	否	3524
11634	00:40	毕节	满洲里	3	237	197	否	804
11635	09:50	广州	西昌	1	148	79	否	1978
11636	06:00	花莲	济南	4	83	22	否	535
11637	00:40	泸州	大庆	7	184	147	否	2436
11638	10:10	北海	丹东	1	249	130	否	3160
11639	12:20	包头	神农架	1	222	168	否	652
11640	03:20	扎兰屯	德令哈	1	228	75	否	3608
11641	07:50	临沂	武夷山	7	102	20	否	1562
11642	11:50	和田	高雄	4	66	12	否	2128
11643	16:10	宜宾	景德镇	2	163	139	否	3759
11644	18:00	锡林浩特	克拉玛依	7	167	121	否	207
11645	09:30	广州	宁蒗	4	84	77	否	2448
11646	10:40	牡丹江	哈尔滨	1	204	150	否	180
11647	20:00	惠州	南竿	5	94	14	否	2684
11648	19:40	重庆	芜湖	1	206	62	否	650
11649	01:40	乌兰察布	济宁	6	110	18	否	144
11650	07:50	湛江	陇南	3	242	96	否	3276
11651	08:10	牡丹江	红原	1	230	142	否	3182
11652	15:00	建三江	郑州	6	62	56	否	1413
11653	04:00	景德镇	南昌	5	90	7	否	1945
11654	19:40	神农架	芒市	5	191	108	否	890
11655	05:40	通化	恩施	6	102	42	否	1928
11656	21:10	济宁	齐齐哈尔	7	188	104	否	2099
11657	20:00	中卫	荔波	2	190	5	否	1148
11658	21:20	台州	且末	6	214	24	否	1230
11659	10:00	北海	牡丹江	4	71	13	否	1001
11660	21:30	南京	庆阳	3	123	48	否	472
11661	00:00	南阳	吐鲁番	4	165	99	否	2535
11662	14:20	无锡	沈阳	7	67	0	否	2763
11663	23:30	中卫	琼海	4	228	138	否	2365
11664	08:40	巴彦淖尔	乌鲁木齐	2	140	17	否	3704
11665	00:30	济宁	康定	4	139	113	否	1911
11666	20:20	临沧	南宁	7	137	93	否	3839
11667	04:10	锡林浩特	通化	5	78	17	否	628
11668	13:40	长春	大同	5	99	94	否	2846
11669	05:20	抚远	二连浩特	1	52	28	否	2965
11670	17:50	日喀则	西宁	6	151	88	否	1733
11671	02:40	中卫	马祖	1	183	148	否	1319
11672	12:30	兰州	台南	3	93	61	否	1595
11673	06:30	遵义	花土沟	3	187	31	否	2031
11674	13:40	北海	齐齐哈尔	5	214	181	否	185
11675	16:00	建三江	宜昌	3	82	17	否	335
11676	13:50	格尔木	福州	4	82	50	否	3333
11677	03:20	万州	南宁	2	92	43	否	843
11678	14:20	绵阳	柳州	3	163	89	否	1457
11679	07:30	梧州	安顺	1	184	42	否	1253
11680	01:20	六盘水	腾冲	1	114	73	否	1042
11681	21:40	拉萨	岳阳	7	245	235	否	3304
11682	22:00	珠海	合肥	1	213	5	否	1814
11683	22:10	湛江	重庆	7	150	36	否	2015
11684	23:40	南昌	牡丹江	1	196	169	否	3393
11685	11:00	武汉	揭阳	1	215	160	否	3677
11686	12:40	南通	高雄	5	81	21	否	3489
11687	05:00	银川	延吉	6	157	147	否	247
11688	15:10	衡阳	保山	4	85	60	否	1416
11689	21:00	梧州	芒市	1	65	60	否	3149
11690	01:30	吕梁	花莲	1	220	210	否	1251
11691	04:10	衢州	武隆	7	64	0	否	700
11692	02:40	哈密	乌兰察布	3	83	61	否	2587
11693	19:10	鄂尔多斯	金门	5	60	12	否	312
11694	04:10	黔江	张家界	4	142	46	否	3482
11695	12:20	岳阳	乌兰浩特	2	94	54	否	1526
11696	23:30	霍林郭勒	赤峰	5	81	74	否	3985
11697	22:50	腾冲	乌拉特中	7	84	67	否	1643
11698	05:00	芒市	海口	6	118	110	否	3001
11699	20:10	沧源	腾冲	5	65	9	否	1523
11700	23:30	日照	石家庄	2	91	53	否	853
11701	21:00	香港	宁波	6	224	137	否	2259
11702	21:40	荆门	黑河	1	147	67	否	2234
11703	04:00	梧州	红原	2	134	31	否	2411
11704	08:10	贵阳	二连浩特	2	213	39	否	3360
11705	01:00	普洱	丽江	3	156	111	否	202
11706	02:10	揭阳	乌海	1	245	115	否	2529
11707	13:50	澳门	衢州	1	212	114	否	275
11708	20:40	威海	西宁	6	139	79	否	133
11709	17:50	霍林郭勒	毕节	5	66	32	否	3882
11710	07:30	琼海	普洱	2	156	2	否	3398
11711	14:00	迪庆	鞍山	1	142	63	否	1364
11712	02:10	百色	布尔津	5	180	8	否	1570
11713	21:50	乌兰浩特	夏河	4	91	45	否	626
11714	09:20	毕节	昭通	2	55	38	否	1958
11715	23:30	阿里	乌海	1	107	11	否	2090
11716	11:00	菏泽	深圳	1	188	159	否	3307
11717	13:00	临沂	揭阳	1	185	155	否	2410
11718	18:00	安顺	昭通	1	122	72	否	3010
11719	17:10	嘉峪关	惠州	3	82	57	否	1229
11720	22:00	西安	上饶	6	79	77	否	2746
11721	10:10	敦煌	遵义	2	68	67	否	1851
11722	09:50	怀化	祁连	7	101	50	否	3996
11723	10:20	潍坊	且末	7	84	53	否	1240
11724	03:30	沈阳	昌都	7	90	22	否	3754
11725	19:40	连云港	无锡	1	192	188	否	970
11726	06:00	宜昌	金门	5	130	99	否	2244
11727	21:50	常州	台州	3	197	79	否	466
11728	03:40	日喀则	东营	3	211	43	否	1878
11729	16:20	荔波	衡阳	6	72	57	否	2434
11730	18:30	巴中	昌都	2	51	7	否	1245
11731	23:20	济南	台东	2	133	68	否	1137
11732	21:10	广元	阿拉善右	3	160	117	否	552
11733	18:00	泉州	霍林郭勒	1	182	116	否	1551
