班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
1359	00:20	丹东	邯郸	6	80	9	否	200
1360	21:40	阿尔山	大理	1	127	50	否	365
1361	23:20	九寨沟	兴义	1	98	8	否	380
1362	18:30	中国台北	天津	2	243	107	否	3895
1363	10:40	陇南	长治	6	95	45	否	346
1364	08:50	杭州	合肥	7	122	63	否	2433
1365	20:20	张掖	中国马公	5	59	41	否	2934
1366	21:10	鸡西	庆阳	3	95	52	否	770
1367	02:20	重庆	大同	2	218	199	否	1823
1368	20:40	温州	舟山	4	242	13	否	415
1369	10:00	深圳	康定	1	78	35	否	322
1370	04:00	芒市	南京	5	227	205	否	446
1371	16:00	荆州	温州	1	155	114	否	3255
1372	08:40	唐山	潍坊	5	85	81	否	3127
1373	10:10	长沙	张家口	4	152	8	否	1258
1374	07:20	衢州	洛阳	1	149	7	否	2961
1375	21:10	朝阳	张掖	1	78	65	否	3437
1376	13:00	常德	九寨沟	3	50	49	否	1067
1377	21:50	南通	三亚	6	130	120	否	138
1378	06:10	上饶	温州	4	90	7	否	517
1379	23:50	万州	石家庄	6	193	89	否	2091
2022 1 26 28
1380	18:20	宜春	银川	3	144	125	否	189
1381	16:20	霍林郭勒	澜沧	4	191	31	否	2200
1382	02:40	衡阳	中国台北	2	88	41	否	3926
1383	06:50	哈尔滨	洛阳	5	102	17	否	2503
1384	08:10	中国马祖	攀枝花	4	227	107	否	3883
1385	23:20	梅州	秦皇岛	6	202	32	否	181
1386	14:40	柳州	神农架	2	72	17	否	1797
1387	21:10	营口	夏河	1	90	34	否	1433
1388	14:10	建三江	额济纳旗	5	127	14	否	3928
1389	16:00	乌兰察布	秦皇岛	3	152	15	否	939
1390	07:50	惠州	哈密	7	83	64	否	2493
1391	17:50	岳阳	遵义	1	203	74	否	814
1392	03:30	固原	威海	1	85	70	否	2624
1393	02:00	连云港	湛江	3	228	220	否	603
1394	03:30	阜阳	郑州	1	174	47	否	2640
1395	20:20	临沧	柳州	2	191	113	否	240
1396	16:20	通化	汉中	3	76	68	否	1205
1397	23:00	梧州	宜昌	6	108	73	否	3758
1398	11:50	攀枝花	潍坊	7	215	124	否	1601
1399	20:20	遵义	中国马公	1	87	0	否	523
1400	05:10	南通	兴义	7	80	38	否	3642
1401	21:30	达州	芜湖	3	132	84	否	3437
1402	15:30	凯里	梅州	3	146	63	否	3191
1403	19:40	阿拉善右	玉树	7	134	29	否	3685
1404	02:30	中国马祖	广元	4	174	51	否	1594
1405	05:30	长治	阜阳	4	93	2	否	2653
1406	15:00	巫山	兴义	3	204	7	否	3678
1407	23:20	中国台中	邵阳	4	193	98	否	203
2022 1 27 72
1408	01:50	海拉尔	景德镇	1	76	26	否	2577
1409	04:30	龙岩	抚远	6	167	73	否	2350
1410	18:50	中国高雄	舟山	4	110	78	否	1598
1411	13:30	红原	赣州	6	241	72	否	153
1412	20:00	库车	康定	5	66	31	否	3468
1413	02:10	康定	济南	5	213	178	否	1031
1414	04:50	惠州	张家口	7	95	88	否	3349
1415	07:50	济宁	中国金门	7	231	177	否	744
1416	08:20	菏泽	西昌	7	80	14	否	3765
1417	18:00	阿拉善右	大庆	3	102	59	否	2941
1418	19:10	长治	太原	3	226	168	否	2135
1419	07:30	澜沧	德令哈	4	245	48	否	974
1420	04:00	无锡	宁蒗	7	249	145	否	3629
1421	04:30	丽江	和田	1	96	57	否	1232
1422	23:30	百色	日照	1	88	26	否	3538
1423	06:30	德令哈	临沂	5	197	32	否	2278
1424	17:10	芒市	莎车	5	104	82	否	2816
1425	09:40	张家口	乌兰浩特	6	69	24	否	658
1426	15:00	安顺	吕梁	1	111	23	否	2252
1427	03:30	杭州	中国花莲	1	136	24	否	2246
1428	14:50	南京	呼伦贝尔	1	144	119	否	2964
1429	09:00	哈尔滨	南阳	3	74	37	否	3851
1430	03:30	义乌	景德镇	1	100	10	否	2094
1431	07:20	伊宁	武夷山	1	194	23	否	551
1432	20:40	漠河	满洲里	1	157	106	否	2828
1433	19:00	阿拉善左	连云港	7	243	107	否	2558
1434	20:20	遵义	运城	4	238	149	否	760
1435	02:30	深圳	邵阳	3	214	198	否	1021
1436	18:40	林芝	莎车	7	207	43	否	761
1437	16:40	德令哈	兴义	3	221	208	否	1651
1438	10:30	中国南竿	丽江	1	197	85	否	2784
1439	03:20	大连	柳州	2	94	55	否	806
1440	09:10	扎兰屯	运城	3	189	0	否	999
1441	23:40	丽江	莎车	6	119	98	否	2356
1442	12:50	乌拉特中	南京	5	92	70	否	195
1443	02:20	建三江	松原	4	146	84	否	1971
1444	00:10	中国香港	毕节	4	74	46	否	2411
1445	09:50	腾冲	北京	1	203	83	否	3020
1446	19:50	湛江	乌鲁木齐	4	114	19	否	227
1447	00:20	怀化	南京	2	175	103	否	3902
1448	00:00	柳州	南通	3	135	91	否	1188
1449	22:00	临沧	新源	4	150	117	否	3867
1450	14:20	且末	中国花莲	5	56	55	否	3830
1451	13:40	黄山	宜春	3	121	54	否	1384
1452	17:00	呼伦贝尔	荔波	1	87	72	否	2440
1453	13:00	池州	中国嘉义	6	218	56	否	722
1454	06:10	汉中	常州	7	92	77	否	670
1455	08:50	喀什	天津	1	57	44	否	800
1456	02:10	迪庆	中国澳门	2	223	205	否	1353
1457	22:10	巴中	赣州	1	216	2	否	147
1458	19:40	大同	深圳	3	245	37	否	1636
1459	10:00	乌拉特中	二连浩特	1	169	133	否	3934
1460	04:10	抚远	鞍山	1	159	31	否	3757
1461	18:00	湛江	沧源	1	145	31	否	3145
1462	04:30	南充	邵阳	1	166	80	否	1975
1463	11:10	新源	昭通	5	157	16	否	1883
1464	22:20	额济纳旗	张掖	6	158	157	否	593
1465	01:20	唐山	营口	2	107	6	否	2714
1466	17:50	鞍山	中卫	1	250	22	否	3570
1467	02:50	太原	宁蒗	5	114	46	否	1909
1468	17:20	武汉	阿尔山	1	106	22	否	1649
1469	10:50	阿拉善右	阿尔山	2	95	57	否	3054
1470	11:30	菏泽	芒市	1	190	103	否	3905
1471	23:10	佛山	临沧	1	96	66	否	2869
1472	13:40	祁连	珠海	2	170	70	否	106
1473	06:40	百色	大连	2	93	48	否	1582
1474	10:10	张掖	芜湖	2	147	59	否	1582
1475	03:50	景德镇	库尔勒	6	100	63	否	741
1476	01:30	额济纳旗	阜阳	7	229	124	否	1507
1477	20:10	加格达奇	临沂	2	224	201	否	834
1478	21:40	鄂尔多斯	沈阳	6	84	21	否	322
1479	14:50	武隆	中国台东	1	89	73	否	620
2022 1 28 81
1480	04:50	邯郸	遵义	4	156	7	否	1856
1481	07:30	吕梁	杭州	1	105	101	否	1427
1482	15:20	克拉玛依	中国澳门	2	187	141	否	1800
1483	04:30	济宁	西昌	5	95	89	否	190
1484	03:40	呼伦贝尔	中国台东	7	145	34	否	2523
1485	03:20	黔江	琼海	2	180	99	否	2336
1486	16:40	齐齐哈尔	荆州	4	215	15	否	824
1487	19:00	珠海	济宁	1	110	11	否	3158
1488	00:30	万州	武汉	2	174	152	否	3407
1489	07:50	三亚	迪庆	6	175	156	否	552
1490	04:20	库尔勒	天津	2	64	57	否	2385
1491	23:00	桂林	阿克苏	7	56	6	否	2265
1492	12:20	昌都	加格达奇	4	115	25	否	1688
1493	11:20	嘉峪关	普洱	3	133	78	否	752
1494	10:30	长沙	梧州	3	71	20	否	3605
1495	14:00	祁连	阿里	4	111	4	否	891
1496	06:20	加格达奇	迪庆	6	159	24	否	2430
1497	08:00	五大连池	衢州	2	140	94	否	2737
1498	02:50	琼海	杭州	7	77	76	否	1489
1499	10:40	白城	阿里	6	131	116	否	2197
1500	22:10	芜湖	宁蒗	6	84	23	否	2581
1501	14:50	加格达奇	阿尔山	2	73	44	否	2749
1502	04:00	阿克苏	三亚	6	66	44	否	2447
1503	19:50	永州	石河子	6	64	63	否	3709
1504	05:40	伊宁	洛阳	7	65	21	否	2011
1505	03:50	舟山	塔城	3	127	126	否	2635
1506	09:40	林芝	义乌	1	76	19	否	3052
1507	15:40	武夷山	中国澳门	2	51	2	否	1115
1508	10:30	莎车	阿克苏	6	193	15	否	476
1509	09:00	泸州	十堰	5	151	0	否	3927
1510	08:50	张掖	百色	7	72	6	否	2240
1511	16:10	河池	伊宁	4	74	55	否	268
1512	05:00	中国高雄	丹东	5	196	21	否	2375
1513	07:00	盐城	运城	1	196	6	否	2518
1514	02:50	昆明	广元	1	52	15	否	3392
1515	14:00	运城	大连	4	57	21	否	2906
1516	07:00	盐城	衢州	3	87	52	否	3030
1517	06:10	昆明	南通	6	82	7	否	1988
1518	06:00	满洲里	沈阳	5	77	14	否	3494
1519	07:40	丽江	大连	1	64	46	否	2647
1520	23:20	霍林郭勒	日照	1	218	42	否	887
1521	04:30	西双版纳	榆林	4	85	72	否	279
1522	20:00	柳州	阿拉善右	5	79	78	否	2452
1523	05:20	无锡	喀什	3	53	6	否	135
1524	05:00	银川	陇南	4	146	68	否	3797
1525	19:40	南通	攀枝花	4	68	37	否	3017
1526	20:10	和田	呼伦贝尔	1	191	59	否	1578
1527	08:00	澜沧	阿勒泰	2	100	12	否	261
1528	10:30	运城	日喀则	1	57	26	否	1012
1529	03:50	哈密	绵阳	5	242	231	否	2950
1530	07:40	泸州	库尔勒	7	100	41	否	1309
1531	06:30	博乐	漠河	7	231	19	否	394
1532	05:10	格尔木	鞍山	4	92	89	否	2431
1533	10:00	长沙	东营	7	89	13	否	2233
1534	20:30	赣州	芜湖	1	250	19	否	1004
1535	01:50	康定	红原	1	230	208	否	3670
1536	22:00	兰州	果洛	6	208	33	否	3355
1537	02:40	临沧	阿拉善左	3	67	42	否	423
1538	03:50	郑州	大庆	6	200	103	否	3906
1539	16:00	中国马公	郑州	1	196	116	否	1967
1540	05:00	塔城	景德镇	1	241	168	否	3728
1541	11:00	鸡西	石家庄	1	70	62	否	1721
1542	05:30	阿拉善右	琼海	6	214	66	否	2660
1543	12:40	徐州	南昌	4	94	21	否	3050
1544	19:50	巫山	青岛	1	56	22	否	139
1545	03:10	鞍山	潍坊	6	247	116	否	2972
1546	01:10	敦煌	运城	2	172	32	否	2560
1547	19:30	万州	吕梁	6	60	25	否	2363
1548	07:10	大同	中国香港	2	201	155	否	3343
1549	04:40	沧源	承德	6	52	46	否	3184
1550	15:10	神农架	中国香港	1	134	13	否	3057
1551	08:30	巴中	中国高雄	6	93	63	否	957
1552	18:40	延安	荆门	1	110	34	否	3213
1553	14:50	稻城	龙岩	7	82	5	否	1248
1554	16:20	五大连池	宜昌	4	203	57	否	1972
1555	16:40	东营	珠海	2	134	110	否	328
1556	18:00	额济纳旗	衢州	1	151	107	否	1309
1557	07:10	长沙	广州	1	74	10	否	701
1558	11:00	深圳	中国澳门	1	157	62	否	805
1559	05:10	夏河	揭阳	4	242	134	否	3573
1560	17:10	岳阳	松原	7	219	110	否	2318
2022 1 29 25
1561	01:20	吕梁	祁连	6	140	48	否	2421
1562	14:00	乌兰浩特	中国高雄	7	58	16	否	1466
1563	18:40	文山	运城	4	192	127	否	2919
1564	08:30	沧源	珠海	2	97	95	否	1211
1565	15:10	青岛	宁蒗	4	74	68	否	2164
1566	20:00	红原	南充	6	128	13	否	420
1567	06:30	中国金门	揭阳	3	56	32	否	599
1568	09:50	莎车	临汾	1	148	131	否	440
1569	12:00	扬州	中国高雄	6	187	58	否	349
1570	03:20	邯郸	武隆	4	232	127	否	3493
1571	06:10	合肥	喀什	2	233	8	否	566
1572	00:00	郑州	宜昌	7	90	73	否	3248
1573	16:30	昌都	上饶	4	148	1	否	3994
1574	03:20	常德	中国台中	7	198	121	否	2641
1575	00:40	信阳	南昌	1	77	76	否	111
1576	19:20	延吉	宜昌	1	208	13	否	246
1577	03:40	九江	宁蒗	7	76	18	否	1423
1578	04:20	南昌	吐鲁番	1	201	40	否	193
1579	14:10	太原	神农架	1	74	52	否	1836
1580	20:50	库尔勒	张家界	4	209	117	否	319
1581	13:00	大庆	凯里	5	156	76	否	1512
1582	23:00	若羌	衢州	1	95	45	否	908
1583	23:20	成都	克拉玛依	1	78	61	否	2407
1584	02:00	北京	重庆	2	189	27	否	1659
1585	23:10	锡林浩特	南阳	7	191	76	否	2444
2022 1 30 46
1586	15:30	遵义	三明	2	122	3	否	1271
1587	05:20	温州	兴义	1	72	52	否	3291
1588	20:40	花土沟	石河子	1	169	20	否	145
1589	13:10	荔波	二连浩特	6	223	65	否	3537
1590	20:30	南充	荔波	1	239	133	否	2146
1591	20:40	兴义	鄂尔多斯	4	197	124	否	3901
1592	00:20	赣州	大理	5	58	10	否	1371
1593	02:10	林芝	澜沧	1	121	13	否	2029
1594	15:20	锡林浩特	百色	6	72	49	否	515
1595	16:30	百色	乌海	1	91	70	否	1644
1596	03:40	无锡	巴中	5	114	22	否	1825
1597	09:20	深圳	哈尔滨	1	63	24	否	3496
1598	06:00	巫山	连云港	1	144	129	否	1293
1599	04:00	朝阳	松原	3	151	18	否	2599
1600	00:30	福州	建三江	5	173	74	否	176
1601	11:40	嘉峪关	贵阳	3	95	78	否	2429
1602	10:00	盐城	恩施	2	62	31	否	3188
1603	23:10	漠河	阿里	7	70	36	否	916
1604	06:30	林芝	锦州	1	79	64	否	1452
1605	00:50	常州	固原	1	149	38	否	639
1606	19:20	神农架	太原	1	139	112	否	3261
1607	00:30	阿拉善左	兴义	2	71	46	否	2822
1608	12:00	芜湖	金昌	5	199	193	否	2749
1609	08:20	宜昌	恩施	3	73	57	否	2287
1610	09:50	珠海	徐州	5	160	75	否	2648
1611	08:50	巴中	莎车	5	241	145	否	1654
1612	03:10	合肥	阿尔山	3	100	42	否	2001
1613	03:50	邯郸	揭阳	1	92	78	否	3610
1614	20:00	宜宾	中国马公	7	202	8	否	1598
1615	23:10	昭通	霍林郭勒	1	115	73	否	2066
1616	03:00	阿里	敦煌	3	79	30	否	2733
1617	16:30	敦煌	乌海	3	117	55	否	2436
1618	11:40	芒市	信阳	7	115	74	否	2915
1619	21:20	阜阳	锦州	3	207	49	否	1544
1620	20:20	额济纳旗	无锡	5	120	67	否	2066
1621	08:10	桂林	舟山	1	86	76	否	668
1622	15:00	杭州	乌海	5	129	90	否	3756
1623	02:20	衢州	南昌	6	93	55	否	689
1624	14:50	梅州	稻城	1	156	70	否	433
1625	11:00	九江	吐鲁番	2	65	64	否	3326
1626	00:20	忻州	伊春	1	247	189	否	2109
1627	21:00	文山	乌海	1	76	35	否	1134
1628	00:10	大连	成都	6	86	59	否	622
1629	01:30	汉中	深圳	1	196	186	否	1218
1630	22:30	神农架	加格达奇	2	61	54	否	800
1631	00:40	阿勒泰	贵阳	2	73	62	否	2667
2022 1 31 91
1632	16:30	荆门	福州	4	228	192	否	1606
1633	02:20	泸州	营口	4	74	39	否	1038
1634	16:40	合肥	绵阳	5	117	94	否	2435
1635	05:00	十堰	西安	6	194	40	否	612
1636	12:00	大理	漠河	1	82	43	否	3699
1637	16:20	塔城	舟山	6	97	48	否	267
1638	02:20	吐鲁番	洛阳	6	168	113	否	1990
1639	22:00	固原	神农架	1	184	77	否	3519
1640	14:50	赤峰	邵阳	1	91	56	否	1532
1641	05:00	佳木斯	腾冲	4	109	14	否	1083
1642	13:00	十堰	贵阳	6	64	56	否	1318
1643	03:00	日照	吐鲁番	5	156	78	否	495
1644	05:30	临汾	昌都	3	243	11	否	927
1645	03:50	宜春	潍坊	7	109	107	否	3158
1646	19:40	阜阳	邯郸	4	187	88	否	613
1647	18:10	贵阳	延安	1	67	10	否	1203
1648	18:20	保山	连云港	7	171	90	否	2167
1649	23:30	海拉尔	稻城	7	178	114	否	3863
1650	02:20	柳州	松原	1	60	22	否	2525
1651	06:50	嘉峪关	格尔木	5	98	85	否	2525
1652	21:50	白城	衢州	6	93	81	否	1310
1653	20:10	伊春	池州	3	68	3	否	347
1654	18:50	吐鲁番	贵阳	4	70	22	否	1483
1655	21:20	抚远	景德镇	3	188	101	否	3598
1656	05:10	济南	南京	1	124	100	否	2398
1657	15:00	巴中	中卫	3	169	91	否	1741
1658	12:00	济南	荆州	6	249	238	否	656
1659	00:50	舟山	中国台中	1	221	35	否	300
1660	19:20	常德	杭州	4	100	79	否	2206
1661	03:20	绵阳	呼伦贝尔	1	99	67	否	2670
1662	23:20	普洱	大理	7	97	8	否	2432
1663	22:20	衡阳	南宁	7	53	31	否	489
1664	14:10	忻州	三明	3	53	24	否	1493
1665	22:00	南宁	赣州	2	64	9	否	1741
1666	21:50	武夷山	广州	6	116	88	否	3456
1667	00:20	通化	五大连池	6	240	154	否	3042
1668	23:00	十堰	六盘水	5	62	53	否	1552
1669	16:30	济南	池州	1	79	29	否	3060
1670	11:20	中国香港	宜春	4	113	5	否	1111
1671	21:20	龙岩	无锡	6	54	53	否	2050
1672	22:20	阜阳	西昌	1	91	8	否	3858
1673	18:10	池州	和田	3	78	1	否	229
1674	11:30	广元	抚远	1	182	173	否	2283
1675	14:40	乌兰浩特	额济纳旗	6	106	73	否	348
1676	18:00	中国台北	乌拉特中	7	148	87	否	3184
1677	20:10	襄阳	临汾	3	56	17	否	2832
1678	05:20	广州	深圳	3	223	68	否	1833
1679	18:30	中国台东	运城	6	138	78	否	548
1680	03:40	张家口	金昌	1	214	190	否	760
1681	05:40	格尔木	石家庄	6	92	65	否	2710
1682	09:10	抚远	二连浩特	4	84	54	否	882
1683	18:00	文山	中国台中	1	176	13	否	2961
1684	18:30	博乐	果洛	4	79	62	否	3320
1685	14:00	南通	库车	7	148	127	否	441
1686	21:50	潍坊	荔波	4	147	97	否	3771
1687	06:20	唐山	贵阳	2	55	23	否	2155
1688	07:10	南昌	果洛	2	155	113	否	3089
1689	22:30	满洲里	秦皇岛	4	132	58	否	3827
1690	04:00	唐山	通辽	3	216	182	否	2615
1691	13:50	景德镇	日照	4	121	72	否	2958
1692	17:30	漠河	忻州	3	111	78	否	1036
1693	22:20	伊春	洛阳	6	88	42	否	442
1694	04:00	台州	鞍山	1	65	1	否	3235
1695	07:10	阿克苏	贵阳	7	90	24	否	657
1696	09:40	张掖	沈阳	6	128	59	否	3628
1697	14:00	攀枝花	深圳	4	142	123	否	324
1698	22:00	中国嘉义	台州	3	228	98	否	3224
1699	14:30	哈密	泸州	2	187	59	否	2319
1700	14:00	宜宾	安顺	4	54	5	否	550
1701	13:20	鸡西	武汉	7	119	95	否	529
1702	17:50	常州	莎车	5	135	113	否	3398
1703	15:40	湛江	丹东	6	57	5	否	1467
1704	09:00	祁连	通辽	4	53	27	否	506
1705	11:00	秦皇岛	阜阳	6	124	92	否	2089
1706	13:30	长沙	南宁	6	227	143	否	2829
1707	21:10	衢州	五大连池	3	96	0	否	2645
1708	02:10	南宁	鸡西	7	65	24	否	179
1709	01:00	中国金门	贵阳	2	213	14	否	2777
1710	20:50	德令哈	沧源	5	61	35	否	3812
1711	22:00	济南	九寨沟	1	79	76	否	1613
1712	00:30	林芝	大庆	5	120	6	否	2511
1713	07:40	巴彦淖尔	恩施	2	172	157	否	1864
1714	04:20	宜春	河池	3	73	67	否	414
1715	18:30	塔城	遵义	6	193	51	否	1154
1716	20:30	巫山	九寨沟	5	166	112	否	901
1717	12:00	衢州	博乐	1	186	36	否	120
1718	21:40	中国马祖	克拉玛依	1	90	75	否	408
1719	02:00	长沙	威海	4	81	49	否	125
1720	05:00	泸州	中卫	1	136	129	否	528
1721	17:00	通化	烟台	1	61	54	否	3054
1722	00:00	扬州	襄阳	3	176	79	否	3342
2022 2 1 29
1723	05:10	安庆	汉中	6	250	206	否	1397
1724	22:20	大理	张家口	4	74	6	否	144
1725	14:40	青岛	林芝	5	152	93	否	2995
1726	03:50	果洛	鞍山	2	84	78	否	1661
1727	06:00	邯郸	荆门	6	51	8	否	3282
1728	08:00	兰州	太原	3	143	102	否	115
1729	08:50	安庆	遵义	3	83	54	否	3097
1730	15:50	青岛	布尔津	1	67	43	否	3025
1731	13:20	扎兰屯	扬州	5	215	118	否	147
1732	17:40	阿克苏	芜湖	2	98	5	否	3878
1733	12:20	稻城	兴义	4	89	43	否	429
1734	14:50	吕梁	喀什	3	57	55	否	3466
1735	00:00	南宁	阿里	2	143	140	否	460
1736	17:00	赤峰	南阳	2	102	3	否	3120
1737	18:40	迪庆	郑州	7	69	67	否	2754
1738	17:50	石河子	朝阳	1	80	52	否	424
1739	09:20	太原	张掖	5	64	14	否	792
1740	00:20	丹东	淮安	2	69	7	否	933
1741	00:30	阿勒泰	成都	4	242	53	否	369
1742	23:50	佳木斯	博乐	4	85	20	否	363
1743	07:20	上饶	吕梁	6	190	145	否	3098
1744	15:20	台州	临沧	2	96	3	否	1633
1745	00:40	洛阳	张掖	4	73	39	否	3086
1746	01:30	潍坊	泸州	4	81	80	否	1251
1747	11:30	延安	南通	6	143	132	否	1694
1748	21:00	宜昌	大同	3	80	77	否	839
1749	17:50	九寨沟	锡林浩特	6	220	162	否	2491
1750	13:10	锦州	鞍山	1	90	10	否	2839
1751	12:10	万州	且末	4	208	6	否	1444
2022 2 2 40
1752	20:00	郑州	琼海	2	230	130	否	370
1753	08:40	大理	琼海	1	150	140	否	1666
1754	14:30	吕梁	通化	4	89	3	否	2471
1755	07:10	阜阳	塔城	3	55	4	否	2265
1756	11:00	张掖	扎兰屯	3	74	21	否	689
1757	01:00	芜湖	柳州	1	66	49	否	1877
1758	08:30	大庆	中国台南	4	177	9	否	1754
1759	02:30	扬州	遵义	7	178	91	否	2286
1760	03:30	松原	海拉尔	3	139	89	否	2201
1761	22:10	金昌	博乐	3	57	34	否	1709
1762	17:40	日喀则	中国嘉义	6	102	18	否	658
1763	12:30	南昌	二连浩特	1	207	115	否	1165
1764	21:30	佛山	柳州	2	79	39	否	232
1765	23:40	丽江	秦皇岛	6	70	0	否	3057
1766	07:50	福州	宁波	4	97	65	否	3835
1767	14:50	天津	林芝	7	61	21	否	119
1768	02:40	神农架	石河子	1	72	65	否	2281
1769	21:00	贵阳	南昌	2	248	70	否	743
1770	11:00	鄂尔多斯	和田	4	68	31	否	1624
1771	16:10	连云港	满洲里	3	81	19	否	2619
1772	17:20	景德镇	石家庄	5	200	88	否	770
1773	06:50	漠河	锡林浩特	7	59	41	否	3282
1774	14:10	满洲里	石家庄	1	86	85	否	1294
1775	19:00	大理	宁蒗	3	247	137	否	699
1776	01:50	包头	南昌	1	234	163	否	1054
1777	11:10	神农架	昭通	5	222	26	否	1831
1778	15:00	沈阳	布尔津	7	90	25	否	2285
1779	21:10	花土沟	铜仁	1	206	90	否	644
1780	12:50	红原	锦州	5	145	30	否	2176
1781	13:30	满洲里	黄山	4	92	64	否	3524
1782	13:00	天津	常州	1	240	208	否	2483
1783	00:00	运城	广元	4	77	44	否	3290
1784	09:20	忻州	日照	7	232	83	否	3346
1785	02:50	深圳	永州	5	87	30	否	2135
1786	10:20	呼伦贝尔	万州	5	174	70	否	2422
1787	10:10	黄山	济南	4	60	4	否	1637
1788	07:00	芒市	银川	1	97	5	否	703
1789	20:50	富蕴	天津	6	138	26	否	1894
1790	05:00	万州	果洛	5	113	86	否	1848
1791	21:00	秦皇岛	佳木斯	1	96	18	否	859
2022 2 3 28
1792	04:10	三亚	台州	7	239	122	否	2666
1793	11:20	菏泽	中国南竿	4	144	28	否	786
1794	20:30	扎兰屯	文山	6	62	12	否	2471
1795	10:30	毕节	福州	3	95	27	否	229
1796	13:40	石家庄	阿拉善左	3	157	9	否	2089
1797	00:00	福州	长治	4	222	17	否	3698
1798	09:40	南通	赣州	7	95	25	否	1881
1799	05:50	白城	中国马祖	1	126	90	否	656
1800	09:00	运城	哈尔滨	2	62	6	否	778
1801	09:10	襄阳	琼海	1	78	33	否	3862
1802	13:40	德令哈	固原	6	118	58	否	198
1803	15:30	黄山	银川	7	78	42	否	2031
1804	14:30	拉萨	呼和浩特	4	131	87	否	3560
1805	14:20	榆林	黎平	3	152	68	否	1642
1806	14:50	宜昌	阿里	4	112	53	否	3236
1807	17:10	莎车	兰州	6	52	10	否	1324
1808	13:40	巴彦淖尔	哈密	1	219	190	否	2752
1809	07:40	中国香港	三明	1	181	91	否	3377
1810	05:30	延安	呼伦贝尔	1	174	0	否	3539
1811	03:30	文山	舟山	5	71	64	否	3962
1812	06:30	忻州	昆明	7	116	35	否	3128
1813	12:50	西昌	泸州	4	131	89	否	3097
1814	18:30	乌兰察布	花土沟	5	247	192	否	2867
1815	12:40	敦煌	嘉峪关	6	110	24	否	2099
1816	17:30	延安	济宁	1	207	12	否	1914
1817	12:00	阿拉善左	中国香港	4	128	41	否	808
1818	13:50	邯郸	南充	7	245	207	否	2674
1819	21:30	昌都	乌海	7	69	48	否	2830
2022 2 4 52
1820	04:30	鄂尔多斯	六盘水	4	116	91	否	3138
1821	04:40	康定	运城	6	98	58	否	2532
1822	18:00	石河子	天水	6	56	52	否	3022
1823	14:10	上海	普洱	4	203	182	否	1374
1824	02:50	凯里	红原	5	99	40	否	2933
1825	12:20	拉萨	大连	2	160	55	否	3923
1826	00:20	莎车	上海	6	238	199	否	2447
1827	03:10	珠海	乌拉特中	4	119	67	否	1180
1828	01:20	秦皇岛	吕梁	6	95	11	否	1597
1829	17:20	达州	鄂尔多斯	7	117	59	否	2855
1830	04:00	龙岩	衡阳	2	52	34	否	1928
1831	09:10	齐齐哈尔	金昌	1	249	4	否	2972
1832	04:50	迪庆	金昌	7	81	4	否	3355
1833	18:00	攀枝花	霍林郭勒	6	189	121	否	3977
1834	07:40	梅州	鞍山	2	158	133	否	251
1835	00:00	陇南	潍坊	3	79	7	否	818
1836	17:30	荔波	锦州	7	91	69	否	131
1837	08:50	景德镇	盐城	6	57	2	否	1056
1838	08:30	梧州	文山	4	110	67	否	3040
1839	07:50	黑河	乌海	3	131	110	否	187
1840	00:00	银川	南充	7	110	2	否	2088
1841	10:20	昭通	牡丹江	1	99	19	否	983
1842	08:20	林芝	太原	3	72	44	否	3314
1843	15:40	菏泽	通化	1	70	19	否	1385
1844	19:20	和田	沧源	6	60	44	否	2827
1845	17:30	张家口	威海	3	65	58	否	3762
1846	14:10	澜沧	中国台北	5	108	28	否	2455
1847	23:20	忻州	琼海	4	84	53	否	2599
1848	15:30	西宁	宜春	5	72	59	否	2188
1849	05:30	红原	中卫	1	87	42	否	2517
1850	03:50	郑州	南京	3	82	67	否	2203
1851	16:50	六盘水	临沂	5	85	68	否	3891
1852	15:00	九江	西昌	3	201	70	否	1230
1853	13:10	天津	沈阳	7	121	109	否	1973
1854	23:10	且末	海拉尔	4	141	46	否	655
1855	18:40	芜湖	武夷山	3	187	37	否	1683
1856	08:50	临汾	达州	1	77	43	否	611
1857	02:20	天津	锡林浩特	7	77	24	否	1492
1858	09:10	泉州	莎车	1	169	144	否	3311
1859	20:20	珠海	怀化	7	58	9	否	760
1860	13:40	河池	百色	7	240	239	否	386
1861	11:40	南充	呼和浩特	1	133	1	否	1555
1862	17:30	中国南竿	盐城	1	239	50	否	2503
1863	14:50	阿克苏	南通	1	95	74	否	3022
1864	20:40	黄山	徐州	4	75	13	否	3452
1865	17:10	伊宁	忻州	4	114	11	否	1481
1866	17:40	芒市	十堰	5	67	43	否	447
1867	01:20	乌鲁木齐	义乌	7	172	5	否	1005
1868	13:20	广元	中国台北	1	102	46	否	1061
1869	11:10	南京	秦皇岛	1	180	87	否	749
1870	22:30	揭阳	库尔勒	4	247	96	否	477
1871	05:00	中国香港	北京	4	87	63	否	2090
2022 2 5 79
1872	08:30	杭州	中国南竿	1	172	111	否	3583
1873	12:50	承德	漠河	4	76	44	否	2860
1874	23:10	张掖	惠州	1	143	140	否	1520
1875	19:00	连云港	通辽	5	139	52	否	876
1876	18:10	鸡西	澜沧	4	203	165	否	3904
1877	00:20	果洛	芜湖	3	250	192	否	1803
1878	20:00	通化	永州	4	71	37	否	3136
1879	11:00	锡林浩特	威海	5	63	27	否	976
