班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
4059	21:40	哈尔滨	舟山	2	234	164	是	2684
4060	12:40	漠河	吐鲁番	3	82	15	是	3776
4061	03:40	吐鲁番	白山	5	176	153	是	2914
4062	21:50	康定	陇南	4	203	129	是	2433
4063	23:30	抚远	通化	1	180	108	是	3324
4064	04:50	额济纳旗	普洱	4	86	60	是	824
4065	07:40	加格达奇	庆阳	1	223	29	是	2558
4066	20:30	拉萨	芒市	7	102	77	是	320
4067	23:10	塔城	西昌	1	65	62	是	406
4068	19:00	铜仁	北京	2	195	57	是	1867
4069	21:10	大连	伊宁	2	102	68	是	2464
4070	15:50	福州	日喀则	3	55	38	是	3399
4071	14:30	赤峰	台北	6	196	194	是	1941
4072	19:20	牡丹江	东营	6	159	77	是	1859
4073	21:10	吕梁	南昌	2	175	168	是	2243
4074	06:20	南竿	富蕴	1	151	105	是	1088
4075	10:30	康定	太原	5	157	116	是	103
4076	11:30	澳门	马公	6	89	45	是	684
4077	00:00	日照	花土沟	2	166	39	是	157
4078	01:40	海口	莎车	5	117	39	是	2016
4079	04:40	石家庄	永州	7	231	170	是	2279
4080	19:10	西宁	河池	3	60	35	是	3157
4081	20:00	十堰	天水	1	109	0	是	1676
4082	00:10	佳木斯	福州	4	102	10	是	3940
4083	20:00	兰州	珠海	5	201	128	是	1742
4084	11:20	长春	拉萨	6	157	10	是	536
4085	02:30	吕梁	重庆	7	180	178	是	2918
4086	11:00	呼伦贝尔	嘉义	4	150	114	是	585
4087	19:10	银川	南竿	5	72	54	是	496
4088	12:20	林芝	建三江	5	65	16	是	253
4089	11:20	五大连池	保山	4	112	76	是	3970
4090	10:30	澜沧	郑州	5	245	186	是	1847
4091	15:40	九江	南宁	1	181	58	是	1673
4092	20:10	天津	马祖	2	194	159	是	1908
4093	13:50	昌都	龙岩	1	79	21	是	328
4094	13:00	上海	烟台	7	239	58	是	1788
4095	02:50	秦皇岛	中卫	7	79	54	是	1133
4096	04:30	和田	台州	3	141	121	是	2027
4097	18:20	夏河	井冈山	3	227	166	是	2899
4098	21:40	张掖	潍坊	3	92	77	是	921
4099	02:40	且末	哈尔滨	1	151	144	是	3865
4100	20:00	兰州	中卫	2	203	0	是	346
4101	09:30	腾冲	台北	5	78	62	是	2554
4102	00:50	百色	菏泽	7	121	43	是	3167
4103	09:20	武汉	满洲里	6	113	103	是	3587
4104	13:20	昆明	迪庆	6	189	106	是	112
4105	17:10	固原	漠河	7	178	152	是	817
4106	08:10	舟山	赤峰	4	195	27	是	3654
4107	22:30	加格达奇	通化	5	97	53	是	666
4108	21:10	敦煌	伊宁	7	55	46	是	338
4109	20:40	天津	黎平	7	60	12	是	2419
4110	03:50	青岛	长沙	2	155	110	是	3402
4111	01:10	唐山	玉树	1	68	4	是	397
4112	14:00	荆州	安顺	4	139	16	是	3087
4113	17:00	阿克苏	烟台	6	57	26	是	3499
4114	03:20	台北	万州	2	57	11	是	3397
4115	17:10	昆明	抚远	6	210	112	是	3286
4116	07:40	合肥	上饶	7	219	28	是	2189
4117	08:00	舟山	承德	5	78	12	是	366
4118	14:40	贵阳	台东	2	217	77	是	134
4119	00:30	阿拉善左	朝阳	7	146	34	是	484
4120	07:50	花土沟	松原	7	154	74	是	1266
4121	09:30	鞍山	临沧	2	52	45	是	1298
4122	14:50	石家庄	银川	4	77	38	是	2640
4123	05:40	澳门	天水	3	224	158	是	173
4124	00:30	固原	怀化	4	138	50	是	866
4125	20:50	温州	台中	7	215	106	是	460
4126	10:50	宁波	惠州	6	140	106	是	2987
4127	00:20	惠州	鄂尔多斯	2	53	12	是	2105
4128	01:10	长治	伊春	6	191	85	是	1708
4129	01:20	新源	鸡西	2	130	3	是	3229
4130	10:20	毕节	马公	2	236	192	是	3497
4131	09:10	百色	承德	4	193	87	是	3758
4132	18:10	丽江	三明	6	91	76	是	2197
4133	08:30	张家口	深圳	5	84	46	是	2386
4134	22:50	荆州	高雄	7	100	7	是	2561
4135	01:00	广州	承德	2	53	12	是	2180
4136	02:30	牡丹江	攀枝花	2	73	36	是	908
4137	17:20	荆门	大庆	7	191	10	是	1164
4138	05:10	佳木斯	西宁	4	216	80	是	458
4139	22:50	常州	金门	2	102	96	是	1928
4140	19:30	西昌	厦门	3	226	34	是	3626
4141	12:30	昭通	泉州	1	83	33	是	2965
4142	01:00	义乌	池州	3	80	63	是	677
4143	01:20	张掖	常德	5	190	129	是	1247
4144	12:40	凯里	兰州	2	70	20	是	2783
4145	01:20	长春	大同	1	76	11	是	3359
4146	02:40	盐城	若羌	3	212	147	是	2875
4147	18:20	恩施	伊宁	4	81	77	是	2552
4148	06:30	岳阳	果洛	5	195	89	是	500
4149	09:40	凯里	运城	7	165	130	是	1123
4150	14:20	临沧	扬州	4	233	160	是	3638
4151	10:00	普洱	南竿	5	63	33	是	2706
4152	15:00	马公	毕节	5	69	10	是	3829
4153	10:40	库尔勒	常州	5	249	85	是	1687
4154	14:40	成都	哈密	6	58	43	是	479
4155	15:10	锡林浩特	大庆	2	190	118	是	1980
4156	00:30	绵阳	温州	3	132	0	是	1507
4157	06:00	揭阳	琼海	2	198	34	是	924
4158	02:40	恩施	霍林郭勒	1	100	72	是	1363
4159	19:00	伊春	若羌	1	82	16	是	3096
4160	17:40	台北	玉树	6	63	50	是	2443
4161	03:00	喀什	澳门	6	63	59	是	3642
4162	10:30	文山	邵阳	5	99	58	是	902
4163	04:40	牡丹江	马公	4	68	10	是	180
4164	11:40	佛山	黎平	5	90	9	是	1232
4165	03:00	巴中	青岛	1	62	38	是	3573
4166	15:50	宜宾	神农架	3	149	16	是	156
4167	12:00	徐州	桂林	2	209	45	是	1814
4168	12:20	杭州	果洛	2	66	6	是	1401
4169	05:10	盐城	五大连池	3	93	4	是	2618
4170	07:40	夏河	兴义	1	155	111	是	355
4171	18:50	呼伦贝尔	满洲里	2	141	41	是	743
4172	22:40	塔城	腾冲	4	217	31	是	2643
4173	00:00	夏河	普洱	4	76	22	是	370
4174	12:50	台北	安顺	1	212	147	是	1178
4175	13:20	合肥	石家庄	6	187	182	是	3402
4176	23:20	北京	吕梁	3	171	98	是	2340
4177	22:20	宁蒗	南昌	5	133	94	是	1350
4178	12:20	普洱	兰州	1	82	81	是	2470
4179	07:10	温州	龙岩	5	109	61	是	395
4180	01:40	东营	丽江	7	190	51	是	2805
4181	14:20	丽江	呼伦贝尔	4	68	58	是	3764
4182	01:20	齐齐哈尔	井冈山	2	163	151	是	249
4183	07:00	恩施	广元	7	67	30	是	117
4184	02:10	格尔木	威海	1	114	60	是	2516
4185	08:10	巴彦淖尔	永州	3	55	5	是	470
4186	10:30	昭通	祁连	4	154	19	是	218
4187	13:50	鸡西	嘉峪关	4	160	151	是	3488
4188	04:30	花土沟	惠州	6	118	116	是	3165
4189	04:20	永州	阿克苏	1	60	21	是	1056
4190	14:30	攀枝花	菏泽	1	87	51	是	1772
4191	09:30	银川	成都	4	246	133	是	3439
4192	14:00	潍坊	吐鲁番	1	216	125	是	1846
4193	18:00	大庆	宁蒗	5	67	18	是	234
4194	07:30	台东	张家口	5	237	180	是	471
4195	11:30	白山	林芝	7	97	50	是	468
4196	08:10	太原	保山	1	54	16	是	3829
4197	10:20	运城	克拉玛依	1	216	50	是	690
4198	20:50	南充	徐州	2	135	114	是	148
4199	03:30	武隆	武夷山	6	159	34	是	2586
4200	02:10	衡阳	西双版纳	6	112	64	是	826
4201	04:20	保山	泸州	3	65	32	是	515
4202	13:40	营口	天津	1	230	139	是	200
4203	18:10	南阳	阿拉善左	7	154	110	是	1207
4204	20:20	杭州	五大连池	1	58	53	是	723
4205	01:00	榆林	高雄	5	119	107	是	3492
4206	18:40	长治	绵阳	1	51	25	是	2518
4207	14:30	乌拉特中	张掖	3	227	7	是	3718
4208	22:20	景德镇	荆门	1	84	13	是	1853
4209	07:30	澜沧	六盘水	6	69	28	是	1567
4210	19:30	天水	包头	2	99	35	是	2278
4211	08:00	红原	沧源	3	161	145	是	911
4212	16:30	昭通	呼和浩特	4	58	57	是	1196
4213	15:10	长治	武汉	6	83	50	是	383
4214	08:00	鄂尔多斯	乌鲁木齐	4	201	63	是	1204
4215	17:20	库车	澜沧	5	74	67	是	512
4216	18:50	昭通	恩施	6	120	0	是	2944
4217	18:00	承德	满洲里	5	154	94	是	3265
4218	18:50	大连	吕梁	7	68	19	是	434
4219	23:30	恩施	延吉	3	77	49	是	3932
4220	04:20	巴彦淖尔	十堰	4	88	4	是	2693
4221	14:10	玉树	松原	3	244	174	是	189
4222	15:00	乌海	塔城	3	179	130	是	3549
4223	12:40	万州	北海	3	85	40	是	750
4224	06:20	通辽	漠河	1	101	91	是	2493
4225	21:00	普洱	无锡	1	147	131	是	1101
4226	00:40	遵义	乌兰浩特	1	92	32	是	1540
4227	14:40	信阳	赣州	7	232	218	是	1476
4228	09:30	上饶	西昌	1	88	44	是	3801
4229	13:20	鄂尔多斯	嘉义	4	51	21	是	3354
4230	05:50	库车	铜仁	6	86	80	是	3091
4231	07:50	日照	琼海	6	120	71	是	3829
4232	19:10	德令哈	信阳	6	138	67	是	2519
4233	00:50	万州	衡阳	1	87	75	是	470
4234	07:10	丹东	吕梁	6	132	39	是	2570
4235	14:30	银川	秦皇岛	7	110	82	是	2655
4236	06:40	日喀则	文山	1	193	49	是	2724
4237	21:30	文山	惠州	2	140	76	是	421
2021 12 29 299
4238	12:40	荔波	鄂尔多斯	5	50	10	是	2018
4239	14:20	阿克苏	邵阳	1	79	30	是	709
4240	08:10	阜阳	济宁	1	112	79	是	3994
4241	09:30	博乐	徐州	7	188	103	是	3558
4242	21:10	荆州	满洲里	3	192	83	是	1682
4243	13:40	柳州	吕梁	6	202	57	是	3411
4244	05:40	伊宁	临汾	7	153	37	是	461
4245	05:20	唐山	塔城	7	203	2	是	558
4246	08:00	塔城	南京	4	72	19	是	2564
4247	00:50	信阳	惠州	2	99	80	是	2764
4248	17:40	长治	嘉义	5	189	161	是	871
4249	09:10	日照	忻州	1	74	20	是	1537
4250	22:50	呼和浩特	鞍山	1	206	131	是	1310
4251	08:10	大庆	秦皇岛	2	150	94	是	3292
4252	02:10	张家口	若羌	2	122	34	是	189
4253	14:00	信阳	马公	2	117	95	是	199
4254	22:00	黑河	秦皇岛	1	223	214	是	2451
4255	12:00	衢州	吐鲁番	1	239	200	是	2162
4256	10:30	满洲里	富蕴	6	60	42	是	2589
4257	03:20	格尔木	泸州	6	71	28	是	112
4258	00:30	马祖	台中	4	95	62	是	681
4259	04:00	长治	潍坊	3	202	84	是	3465
4260	01:40	黄山	嘉峪关	2	66	43	是	526
4261	08:00	大同	北海	2	208	33	是	1890
4262	21:40	汉中	沈阳	2	163	33	是	198
4263	00:20	琼海	西宁	4	106	22	是	1653
4264	22:00	丹东	长沙	5	180	70	是	1182
4265	14:40	台东	白城	1	227	160	是	307
4266	20:00	乌兰察布	珠海	4	107	42	是	685
4267	17:40	贵阳	天水	2	85	70	是	2106
4268	01:00	武夷山	揭阳	1	84	1	是	1999
4269	19:30	常州	赤峰	1	82	78	是	3444
4270	13:10	重庆	哈尔滨	1	199	129	是	3828
4271	06:50	嘉峪关	毕节	5	89	53	是	2845
4272	18:40	和田	揭阳	1	130	27	是	1065
4273	02:30	梧州	三明	1	71	22	是	2402
4274	01:50	毕节	青岛	1	78	37	是	1073
4275	07:20	宜宾	塔城	5	211	37	是	1773
4276	10:40	西双版纳	海拉尔	2	197	127	是	1111
4277	16:40	若羌	金昌	3	219	121	是	3412
4278	14:20	三明	呼和浩特	5	90	11	是	3096
4279	13:50	花莲	大同	3	246	37	是	3723
4280	16:00	上饶	乌鲁木齐	3	116	112	是	3033
4281	15:40	忻州	芒市	6	142	76	是	3621
4282	07:40	马公	绵阳	4	194	61	是	2734
4283	07:40	伊宁	景德镇	6	82	52	是	1404
4284	04:00	福州	铜仁	2	203	59	是	2089
4285	14:10	沈阳	温州	3	75	72	是	3307
4286	09:50	伊春	乌兰察布	7	218	143	是	2225
4287	13:50	百色	揭阳	7	227	220	是	3416
4288	23:00	北海	马公	1	222	122	是	1981
4289	22:30	泸州	莎车	1	158	141	是	1666
4290	22:10	承德	库尔勒	4	167	39	是	2177
4291	16:00	大连	安庆	4	224	135	是	2036
4292	16:00	延安	通化	1	209	160	是	1535
4293	13:20	中卫	阿里	1	93	3	是	1781
4294	05:20	呼和浩特	牡丹江	5	79	20	是	394
4295	23:20	新源	西安	7	188	39	是	3911
4296	07:30	长治	襄阳	5	62	15	是	3463
4297	13:00	格尔木	义乌	1	130	72	是	138
4298	14:20	连云港	大庆	1	56	2	是	3533
4299	10:10	兰州	潍坊	1	50	19	是	2606
4300	12:00	日喀则	沧源	2	165	143	是	2157
4301	22:40	庆阳	郑州	3	80	3	是	1868
4302	10:40	丹东	若羌	1	92	19	是	1925
4303	10:20	新源	大庆	5	132	35	是	3575
4304	08:10	上饶	大连	6	237	47	是	3895
4305	23:20	衢州	兴义	7	164	62	是	742
4306	16:20	日照	攀枝花	4	125	87	是	2551
4307	13:10	包头	梅州	1	73	8	是	1671
4308	03:10	兰州	霍林郭勒	2	91	2	是	2078
4309	00:30	黄山	广元	3	164	104	是	699
4310	01:00	阿里	荆州	2	207	103	是	274
4311	06:10	景德镇	锦州	1	66	6	是	395
4312	19:00	营口	包头	5	96	83	是	2551
4313	17:20	普洱	成都	1	159	24	是	1559
4314	19:20	日喀则	百色	4	57	37	是	122
4315	02:40	临沂	荆门	6	58	50	是	1410
4316	18:20	上海	沈阳	7	74	71	是	1523
4317	03:30	台中	嘉峪关	1	154	11	是	1307
4318	00:40	乌海	盐城	1	239	182	是	3765
4319	03:20	陇南	二连浩特	1	228	137	是	1501
4320	23:10	红原	西双版纳	1	76	25	是	607
4321	20:20	哈尔滨	玉树	1	197	137	是	1811
4322	23:20	阿拉善右	天津	1	104	80	是	756
4323	00:20	建三江	莎车	1	117	99	是	3620
4324	18:50	长沙	日喀则	1	133	66	是	3579
4325	07:40	林芝	宜宾	3	88	69	是	2344
4326	01:00	六盘水	博乐	4	212	136	是	3576
4327	01:40	南昌	包头	7	87	15	是	118
4328	04:30	抚远	贵阳	1	117	4	是	2098
4329	01:50	石河子	泸州	6	200	86	是	2822
4330	21:50	岳阳	稻城	3	74	24	是	3823
4331	15:30	哈尔滨	库尔勒	2	228	133	是	3237
4332	20:30	丹东	张家界	1	218	143	是	1228
4333	04:40	抚远	佳木斯	3	128	20	是	1323
4334	03:30	榆林	汉中	5	182	101	是	125
4335	01:30	三亚	五大连池	2	120	119	是	3375
4336	19:00	迪庆	大同	1	167	35	是	3438
4337	07:10	杭州	新源	1	114	63	是	3052
4338	20:30	荆门	兰州	2	55	27	是	2592
4339	08:30	井冈山	长春	7	188	54	是	2819
4340	07:50	阜阳	固原	6	236	172	是	3077
4341	03:10	达州	菏泽	7	188	186	是	136
4342	15:50	承德	阿拉善右	3	247	119	是	2576
4343	02:10	东营	富蕴	2	58	2	是	1257
4344	02:40	哈密	上饶	3	64	10	是	661
4345	07:40	大理	巫山	1	86	13	是	1345
4346	20:40	库尔勒	祁连	7	57	33	是	1193
4347	17:10	秦皇岛	海口	2	89	13	是	3784
4348	04:50	长沙	祁连	1	136	33	是	589
4349	03:00	忻州	哈密	2	250	52	是	2576
4350	03:50	济宁	邯郸	6	98	42	是	3545
4351	13:50	台中	大同	1	142	37	是	134
4352	03:40	丽江	大理	4	160	41	是	2184
4353	15:30	佳木斯	运城	5	110	60	是	3405
4354	13:20	宁波	乌兰浩特	1	118	61	是	3377
4355	04:30	三亚	呼和浩特	2	55	24	是	689
4356	09:10	万州	沧源	7	188	4	是	3132
4357	20:40	百色	荆门	1	193	65	是	2534
4358	09:40	香港	徐州	7	211	147	是	1355
4359	00:40	临沧	白城	2	227	21	是	1993
4360	13:10	太原	惠州	2	141	34	是	801
4361	09:10	巫山	凯里	7	61	9	是	170
4362	23:10	满洲里	张家界	1	196	78	是	2032
4363	08:20	若羌	上饶	1	140	59	是	472
4364	08:40	宁波	琼海	3	92	27	是	2928
4365	23:30	无锡	舟山	6	213	79	是	1524
4366	08:50	固原	库车	5	126	30	是	2604
4367	05:40	吐鲁番	台南	2	63	51	是	1200
4368	17:00	巴彦淖尔	延吉	5	206	127	是	167
4369	20:00	抚远	库车	6	94	67	是	1047
4370	03:30	达州	哈密	5	93	36	是	910
4371	22:00	庆阳	宜宾	2	90	18	是	171
4372	16:00	夏河	张掖	5	141	134	是	3063
4373	02:50	锦州	海拉尔	1	162	70	是	2198
4374	09:30	大庆	东营	1	144	114	是	1713
4375	19:30	福州	宁波	7	97	41	是	504
4376	22:00	南充	广元	5	146	48	是	317
4377	17:20	嘉义	日照	3	210	162	是	1176
4378	16:50	腾冲	高雄	6	205	190	是	1659
4379	04:50	泉州	北海	2	74	1	是	3482
4380	17:10	宜昌	毕节	4	61	55	是	1281
4381	07:10	惠州	抚远	7	237	162	是	3588
4382	18:30	黎平	武汉	1	181	135	是	521
4383	02:20	阿拉善左	芜湖	2	91	29	是	2271
4384	04:40	阿勒泰	朝阳	3	208	17	是	3187
4385	22:50	连云港	石家庄	4	136	78	是	2920
4386	07:30	南充	梅州	5	220	202	是	2511
4387	12:30	汉中	营口	7	150	35	是	202
4388	12:10	武隆	乌海	1	134	70	是	669
4389	22:10	银川	济宁	3	65	3	是	2826
4390	13:00	长春	安顺	6	198	77	是	2969
4391	03:00	连云港	舟山	2	91	65	是	489
4392	03:30	黔江	琼海	6	208	165	是	3289
4393	05:10	安顺	黑河	3	250	249	是	361
4394	06:00	六盘水	朝阳	1	146	32	是	1115
4395	14:40	赣州	迪庆	2	136	57	是	510
4396	08:00	台北	湛江	2	185	3	是	2971
4397	05:40	迪庆	乌兰察布	5	68	14	是	3706
4398	17:20	宜昌	玉树	1	50	17	是	615
4399	05:10	哈尔滨	桂林	7	97	69	是	2286
4400	19:30	广州	池州	6	229	20	是	1800
4401	21:20	保山	六盘水	1	243	201	是	3202
4402	23:00	万州	池州	3	86	55	是	1980
4403	00:20	南京	昌都	1	54	53	是	2963
4404	21:00	上饶	池州	1	68	45	是	3271
4405	06:50	兴义	阿拉善右	4	123	36	是	2599
4406	15:10	毕节	喀什	1	98	83	是	2162
4407	16:50	阜阳	成都	1	179	8	是	129
4408	21:30	丽江	徐州	3	88	43	是	2756
4409	15:30	南昌	齐齐哈尔	1	65	31	是	2285
4410	17:50	乌鲁木齐	赤峰	2	148	60	是	1237
4411	04:00	乌海	梧州	6	72	61	是	1738
4412	03:00	宜春	包头	5	237	51	是	2554
4413	16:00	阿勒泰	南宁	1	89	39	是	3298
4414	13:40	天津	阿克苏	6	123	9	是	3928
4415	12:50	五大连池	哈密	1	113	110	是	1906
4416	08:10	鄂尔多斯	稻城	6	145	66	是	3329
4417	09:40	巴彦淖尔	通辽	1	59	26	是	173
4418	04:40	黄山	石河子	6	57	44	是	1876
4419	17:40	南阳	富蕴	1	86	10	是	3393
4420	19:20	义乌	三明	6	234	157	是	666
4421	03:30	义乌	白城	2	55	13	是	454
4422	21:20	阿尔山	林芝	1	211	111	是	2612
4423	09:20	营口	乌鲁木齐	5	81	19	是	1603
4424	20:10	南京	神农架	6	77	13	是	2036
4425	13:10	长沙	白山	4	138	20	是	3408
4426	17:00	朝阳	通辽	7	72	10	是	2306
4427	23:10	张掖	香港	1	227	94	是	1344
4428	04:30	遵义	海口	5	233	136	是	1831
4429	23:30	攀枝花	九江	1	232	103	是	2823
4430	14:50	巫山	林芝	1	89	12	是	2535
4431	00:40	恩施	梧州	7	109	93	是	828
4432	10:20	银川	贵阳	3	133	107	是	811
4433	18:10	呼和浩特	福州	6	81	53	是	1232
4434	22:40	攀枝花	成都	5	209	34	是	1518
4435	06:30	承德	大同	4	103	23	是	2910
4436	22:40	阿拉善右	西昌	1	79	40	是	2656
4437	21:20	嘉义	贵阳	4	196	120	是	1054
4438	17:50	百色	西双版纳	5	109	71	是	2878
4439	08:30	岳阳	新源	6	66	49	是	3089
4440	16:30	景德镇	南竿	5	102	82	是	3690
4441	09:50	遵义	佳木斯	4	176	25	是	388
4442	21:40	烟台	达州	1	148	2	是	3642
4443	23:40	牡丹江	常德	6	83	1	是	2268
4444	01:50	西宁	通化	1	73	46	是	122
4445	20:30	额济纳旗	满洲里	5	54	37	是	2941
4446	12:50	大同	包头	1	99	50	是	1479
4447	02:00	文山	且末	3	193	46	是	1993
4448	16:00	惠州	克拉玛依	5	94	25	是	2326
4449	08:30	宜宾	富蕴	1	141	95	是	3339
4450	14:20	长治	白山	2	79	32	是	1946
4451	09:40	兴义	大理	5	75	51	是	1215
4452	06:00	张家口	武隆	1	246	37	是	1317
4453	04:30	金昌	烟台	4	87	46	是	1615
4454	17:00	保山	扎兰屯	7	58	28	是	1519
4455	20:20	张家口	巴彦淖尔	5	93	31	是	3528
4456	01:50	九江	保山	2	87	32	是	1516
4457	17:20	榆林	宜宾	1	238	216	是	926
4458	23:40	海口	金门	1	86	78	是	561
4459	20:30	且末	西昌	2	60	48	是	1929
4460	19:20	赤峰	吕梁	3	71	70	是	3226
4461	14:50	扎兰屯	芜湖	7	215	186	是	3351
4462	15:00	迪庆	大连	4	155	125	是	177
4463	16:30	贵阳	马公	4	83	68	是	2820
4464	12:50	岳阳	忻州	4	180	136	是	914
4465	11:00	丹东	百色	7	209	114	是	2092
4466	18:10	景德镇	福州	4	83	41	是	3238
4467	16:50	泸州	长治	3	85	82	是	3727
4468	02:10	高雄	朝阳	4	171	130	是	1692
4469	17:40	塔城	昆明	1	164	18	是	2039
4470	07:10	安庆	临汾	6	198	179	是	1095
4471	05:10	花土沟	锡林浩特	1	145	39	是	1857
4472	23:10	布尔津	西安	3	198	109	是	2075
4473	06:50	阿克苏	扬州	3	179	123	是	3200
4474	06:40	马祖	连云港	4	103	98	是	2106
4475	06:10	巴中	湛江	2	130	24	是	125
4476	19:10	沧源	秦皇岛	2	143	33	是	2462
4477	05:30	上海	且末	7	56	4	是	1472
4478	07:40	荆州	扎兰屯	6	194	111	是	891
4479	03:30	和田	呼伦贝尔	1	52	8	是	2248
4480	12:30	抚远	六盘水	1	65	27	是	654
4481	19:20	台南	巴彦淖尔	4	54	10	是	432
4482	03:30	哈尔滨	拉萨	2	59	7	是	2435
4483	05:50	襄阳	芜湖	6	241	36	是	2144
4484	04:20	温州	芜湖	5	207	97	是	3859
4485	18:10	白山	宁蒗	2	158	7	是	2783
4486	01:10	库车	康定	2	104	36	是	3406
4487	19:20	常德	扬州	1	140	23	是	3499
4488	19:30	龙岩	运城	2	98	32	是	685
4489	09:20	沧源	汉中	2	84	79	是	1390
4490	10:50	合肥	常德	5	236	186	是	354
4491	05:40	龙岩	合肥	7	148	46	是	2739
4492	23:40	盐城	长沙	6	200	52	是	3629
4493	16:00	芒市	天水	3	76	73	是	1004
4494	20:50	加格达奇	临沧	4	207	72	是	1718
4495	20:00	松原	扬州	4	170	23	是	3217
4496	10:00	日喀则	阿勒泰	1	154	58	是	2585
4497	00:00	宜昌	东营	5	136	47	是	3778
4498	01:40	库车	林芝	6	109	44	是	2856
4499	06:20	琼海	达州	6	61	38	是	1888
4500	19:50	博乐	遵义	4	142	94	是	856
4501	00:20	广州	鄂尔多斯	1	64	20	是	1268
4502	17:30	通化	康定	3	240	136	是	3770
4503	06:10	北海	高雄	5	99	0	是	3391
4504	11:50	揭阳	嘉峪关	5	75	70	是	3148
4505	16:30	克拉玛依	嘉峪关	6	59	23	是	2436
4506	02:20	西昌	乌兰浩特	4	137	101	是	347
4507	09:10	石家庄	包头	2	199	147	是	1007
4508	09:20	中卫	松原	7	233	29	是	1287
4509	09:40	呼和浩特	运城	4	207	152	是	3367
4510	22:10	喀什	万州	7	94	83	是	1879
4511	09:20	佛山	满洲里	4	168	70	是	3146
4512	21:00	邵阳	西昌	7	209	65	是	2027
4513	10:40	凯里	阿尔山	3	73	66	是	3068
4514	05:10	池州	济宁	7	58	1	是	3060
4515	21:30	中卫	嘉义	3	119	103	是	1896
4516	23:30	齐齐哈尔	通化	7	241	16	是	104
4517	03:20	建三江	南京	4	66	23	是	432
4518	21:30	玉树	荔波	1	56	50	是	3987
4519	13:40	荔波	玉树	1	231	91	是	471
4520	00:00	阿里	佛山	6	69	0	是	119
4521	05:40	广州	济南	6	188	133	是	516
4522	00:50	佳木斯	玉树	7	232	218	是	1402
4523	10:20	鸡西	长沙	1	50	6	是	250
4524	07:50	河池	延安	4	142	116	是	1995
4525	07:30	长春	南竿	2	66	64	是	3499
4526	13:00	齐齐哈尔	舟山	1	145	62	是	3173
4527	19:20	连云港	白城	1	241	191	是	1734
4528	04:10	梧州	淮安	2	93	35	是	779
4529	09:30	库尔勒	保山	7	61	1	是	482
4530	13:40	鞍山	上海	4	109	77	是	1606
4531	01:40	上海	吐鲁番	5	144	42	是	1108
4532	16:50	金昌	南通	7	66	11	是	3863
4533	19:20	乌兰察布	漠河	5	172	146	是	3217
4534	23:50	芒市	三亚	4	81	65	是	3376
4535	18:10	毕节	澜沧	7	67	19	是	922
4536	18:10	广州	常州	4	95	1	是	1861
2021 12 30 254
4537	00:40	广州	鄂尔多斯	4	170	56	是	1112
4538	19:20	厦门	临汾	7	145	127	是	1600
4539	16:10	乌海	石家庄	1	245	55	是	2258
4540	11:00	大连	文山	1	157	155	是	165
4541	11:40	扬州	乌兰浩特	6	76	30	是	3501
4542	12:50	黔江	青岛	1	202	155	是	2916
4543	14:50	乌拉特中	烟台	1	70	52	是	1987
4544	03:20	大庆	延吉	4	175	36	是	2767
4545	13:20	南竿	阜阳	4	223	76	是	359
4546	06:30	嘉义	达州	1	165	4	是	2642
4547	22:20	上饶	吐鲁番	1	68	17	是	2854
4548	09:00	成都	宁波	1	149	139	是	3304
4549	06:30	库车	哈密	7	54	50	是	2631
4550	17:20	且末	鸡西	5	97	75	是	2386
4551	18:30	大同	张掖	7	184	40	是	3596
4552	04:40	南宁	大同	1	214	41	是	2696
4553	06:10	德令哈	毕节	5	188	141	是	288
4554	22:20	漠河	天津	1	77	25	是	1821
4555	09:30	库尔勒	杭州	7	147	19	是	460
4556	04:10	天水	乌拉特中	3	187	116	是	232
4557	06:30	宜昌	花莲	1	117	66	是	2891
4558	19:20	乌兰浩特	哈尔滨	3	78	70	是	2892
4559	19:20	且末	沧源	6	201	197	是	3763
4560	08:30	唐山	临沧	7	63	8	是	3552
4561	12:10	文山	白城	6	97	36	是	2270
4562	17:40	长沙	乌鲁木齐	3	202	143	是	3129
4563	07:40	临汾	通化	6	125	111	是	2646
4564	10:40	宜春	榆林	5	213	37	是	1799
4565	18:30	宁波	台州	1	57	56	是	1084
4566	09:40	金昌	锡林浩特	1	223	74	是	3093
4567	15:20	福州	布尔津	5	73	54	是	523
4568	17:50	阜阳	包头	4	90	73	是	3710
4569	14:00	成都	黄山	1	78	57	是	2539
4570	09:30	中卫	嘉峪关	5	127	102	是	1413
4571	10:00	加格达奇	武隆	5	127	22	是	3638
4572	13:00	巴中	上海	6	101	90	是	2568
4573	02:50	哈尔滨	呼伦贝尔	2	112	69	是	2392
4574	19:30	马祖	信阳	7	53	24	是	1269
4575	17:00	额济纳旗	阿拉善左	5	238	111	是	2778
4576	06:10	丽江	富蕴	2	215	149	是	3446
4577	12:20	邵阳	合肥	1	151	139	是	2468
4578	13:50	昆明	夏河	7	174	113	是	3907
4579	02:30	延吉	扬州	5	147	47	是	524
4580	21:50	北京	湛江	1	96	22	是	1484
4581	14:40	黑河	沧源	4	85	38	是	1138
4582	09:50	张掖	西宁	5	62	19	是	1602
4583	22:10	安庆	青岛	5	246	125	是	2283
4584	00:40	南通	张掖	1	51	40	是	374
4585	15:00	乌海	牡丹江	3	180	154	是	3808
4586	14:10	西双版纳	湛江	1	180	104	是	1459
