班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
16466	06:20	无锡	漠河	1	98	53	否	3237
16467	17:10	大庆	荆州	6	188	65	否	197
16468	12:40	玉树	扎兰屯	5	175	87	否	1456
16469	04:50	绵阳	巴彦淖尔	7	86	34	否	2916
16470	20:40	南京	衡阳	1	69	25	否	471
16471	11:40	牡丹江	马公	1	156	70	否	2240
16472	20:00	霍林郭勒	敦煌	5	63	31	否	1252
16473	13:40	十堰	珠海	6	183	23	否	1387
16474	17:10	洛阳	莎车	2	139	71	否	180
16475	22:50	井冈山	南通	7	138	13	否	3509
16476	07:20	忻州	义乌	4	188	98	否	2106
16477	19:40	乌海	大连	1	86	75	否	2075
16478	20:20	湛江	锦州	1	98	65	否	2721
16479	01:50	漠河	香港	4	84	10	否	1925
16480	20:00	陇南	迪庆	2	64	46	否	653
16481	21:50	金门	保山	2	66	48	否	2602
16482	05:00	襄阳	福州	1	189	160	否	807
16483	04:10	井冈山	林芝	7	121	116	否	3010
16484	04:10	烟台	莎车	1	201	194	否	1690
16485	12:10	黎平	舟山	6	234	49	否	3427
16486	06:10	舟山	广元	6	121	11	否	1035
16487	00:30	漠河	北海	7	204	26	否	2161
16488	07:10	包头	长沙	6	95	52	否	2370
16489	15:40	丽江	陇南	4	99	62	否	1367
16490	12:00	安庆	济南	6	93	86	否	2358
16491	21:10	东营	成都	4	76	33	否	3898
16492	12:10	白山	玉树	3	96	26	否	2686
16493	23:20	巫山	宁波	4	217	10	否	3882
16494	02:20	邯郸	固原	2	183	101	否	847
16495	18:40	柳州	金门	7	99	15	否	1096
16496	03:40	日喀则	西安	1	72	38	否	2029
16497	04:10	夏河	兴义	5	241	111	否	2786
16498	06:30	呼伦贝尔	潍坊	2	68	10	否	933
16499	00:50	博乐	贵阳	1	148	105	否	512
16500	06:00	凯里	宜宾	4	51	28	否	3389
16501	21:00	鸡西	济宁	7	154	124	否	3014
16502	16:20	巫山	喀什	5	57	52	否	1687
16503	06:20	银川	稻城	6	164	135	否	2019
16504	02:20	连云港	牡丹江	1	169	56	否	395
16505	02:20	吐鲁番	绵阳	3	67	35	否	2621
16506	09:30	海拉尔	柳州	3	59	29	否	1015
16507	05:40	陇南	无锡	2	240	110	否	1091
16508	02:50	喀什	深圳	4	85	1	否	2275
16509	13:40	巴中	芜湖	1	196	9	否	3258
16510	17:50	嘉峪关	沈阳	6	50	25	否	225
16511	05:00	霍林郭勒	拉萨	4	209	204	否	3079
16512	03:20	达州	南通	7	178	98	否	3375
16513	19:40	漠河	芜湖	1	104	86	否	1976
16514	23:30	荆门	漠河	4	158	62	否	223
16515	13:20	贵阳	泉州	2	96	75	否	2453
16516	00:50	上饶	运城	1	124	62	否	3159
16517	23:00	菏泽	惠州	1	149	14	否	3426
16518	12:50	金昌	北京	5	113	83	否	2273
16519	22:50	泉州	海口	7	140	100	否	2803
16520	23:00	宜昌	上海	3	183	63	否	2213
16521	23:30	张掖	池州	3	241	129	否	615
16522	07:20	大同	赤峰	2	160	1	否	1519
16523	15:20	梧州	庆阳	1	220	176	否	835
16524	01:40	达州	海拉尔	5	51	5	否	2238
16525	11:00	保山	建三江	7	77	17	否	1951
16526	01:10	巴中	济宁	2	149	38	否	2982
16527	00:30	张家界	漠河	1	93	63	否	199
16528	21:20	乌海	青岛	6	228	163	否	1296
16529	20:00	柳州	稻城	4	212	33	否	1161
16530	17:20	锡林浩特	十堰	6	119	118	否	2523
16531	19:10	西宁	黔江	6	94	17	否	1058
16532	19:10	遵义	义乌	7	91	51	否	187
16533	02:10	万州	武夷山	3	162	93	否	888
16534	16:50	信阳	忻州	6	185	93	否	3402
16535	14:30	台中	夏河	1	98	63	否	1497
16536	05:30	漠河	三亚	1	148	4	否	2151
16537	04:40	合肥	淮安	4	234	16	否	1857
16538	22:30	广元	盐城	1	155	80	否	3717
16539	17:10	宁波	漠河	1	96	83	否	2599
16540	00:00	南京	北京	1	116	77	否	1664
16541	19:00	惠州	丹东	6	178	90	否	2670
16542	02:30	宁波	三明	1	51	44	否	203
16543	05:10	陇南	长沙	7	79	5	否	1145
16544	07:40	铜仁	红原	7	234	150	否	1162
16545	06:30	高雄	松原	1	230	16	否	566
16546	13:40	泸州	宜春	2	97	96	否	1199
16547	02:40	阿里	邵阳	2	96	17	否	3796
16548	00:30	南竿	三亚	6	202	201	否	301
16549	14:30	乌兰浩特	乌海	7	157	24	否	2869
16550	14:30	青岛	布尔津	1	84	40	否	1678
16551	07:30	抚远	厦门	3	243	125	否	1571
16552	19:50	日照	康定	5	72	63	否	2336
16553	02:30	黔江	银川	5	52	26	否	293
16554	14:00	金昌	邯郸	1	167	141	否	3454
16555	20:30	芜湖	柳州	2	159	17	否	3368
16556	01:40	建三江	琼海	3	179	109	否	2678
16557	11:20	西宁	石河子	6	88	31	否	3919
16558	20:30	腾冲	海口	6	66	28	否	497
16559	19:30	荆州	莎车	6	211	30	否	2443
16560	10:40	邯郸	日照	1	67	2	否	2819
16561	17:40	海口	鞍山	1	237	55	否	420
16562	01:10	承德	扬州	7	67	14	否	200
16563	02:50	佛山	香港	1	67	39	否	412
16564	21:50	十堰	伊春	6	226	60	否	2888
16565	11:10	邯郸	福州	3	189	26	否	3114
16566	20:50	兴义	榆林	3	171	137	否	951
16567	17:30	南竿	九江	7	139	59	否	769
16568	03:20	舟山	柳州	3	79	24	否	3376
16569	01:10	扬州	临沧	1	74	5	否	2431
16570	06:50	乌海	河池	3	231	66	否	2859
16571	01:20	上海	攀枝花	4	137	23	否	128
16572	19:00	西昌	吐鲁番	1	111	44	否	1128
16573	12:40	高雄	宜春	7	199	149	否	405
16574	15:20	鄂尔多斯	衡阳	6	242	148	否	470
16575	01:30	通辽	攀枝花	6	77	35	否	219
2022 2 4 302
16576	10:00	六盘水	台南	5	107	91	否	840
16577	23:40	张家口	台北	4	89	86	否	450
16578	21:30	北京	额济纳旗	1	240	232	否	999
16579	16:40	包头	百色	6	173	84	否	1753
16580	08:00	台南	西昌	1	174	167	否	2811
16581	09:10	成都	通辽	6	96	90	否	3491
16582	10:00	秦皇岛	赤峰	1	133	77	否	1363
16583	10:30	潍坊	运城	4	111	38	否	543
16584	22:30	二连浩特	常德	6	222	168	否	3876
16585	20:40	柳州	深圳	2	75	62	否	1215
16586	20:40	莎车	张家口	4	52	15	否	3327
16587	10:00	深圳	北海	2	178	169	否	3512
16588	21:30	东营	泉州	4	75	64	否	3497
16589	18:20	嘉义	乌海	2	196	114	否	1533
16590	18:00	日照	黄山	6	181	136	否	1155
16591	08:40	义乌	深圳	6	94	0	否	2509
16592	04:00	巴彦淖尔	台州	4	61	39	否	1781
16593	03:10	德令哈	伊宁	6	203	101	否	3476
16594	12:00	昭通	白山	6	219	84	否	135
16595	12:30	威海	河池	2	83	31	否	2789
16596	03:50	澳门	邵阳	5	177	135	否	238
16597	22:10	临汾	百色	4	210	154	否	2519
16598	03:10	库尔勒	马公	2	92	36	否	2560
16599	23:30	马祖	梧州	5	173	79	否	2248
16600	03:40	乌鲁木齐	宁蒗	7	194	192	否	1781
16601	19:10	康定	上海	6	196	102	否	3743
16602	14:10	桂林	乌拉特中	4	124	59	否	3204
16603	08:30	乌海	怀化	1	145	1	否	188
16604	11:00	朝阳	衡阳	3	143	82	否	446
16605	10:10	扎兰屯	库车	3	72	26	否	3149
16606	21:00	西昌	邯郸	4	62	38	否	1845
16607	08:50	石家庄	西宁	2	173	131	否	555
16608	12:20	稻城	阿里	1	168	33	否	1197
16609	20:50	临沧	伊春	4	152	124	否	1385
16610	08:40	荆州	邯郸	1	160	16	否	2247
16611	22:30	安庆	巫山	3	74	61	否	3937
16612	20:30	盐城	济南	6	95	5	否	1636
16613	16:50	阜阳	宜昌	1	65	22	否	3742
16614	00:30	百色	固原	2	240	94	否	3857
16615	02:30	天水	惠州	3	157	22	否	1084
16616	05:00	西双版纳	上海	6	153	142	否	3252
16617	14:10	乌兰察布	天津	7	235	220	否	1673
16618	04:30	深圳	武夷山	1	100	88	否	484
16619	04:40	宜宾	嘉峪关	3	93	63	否	2636
16620	06:30	武汉	南通	6	74	66	否	2457
16621	14:20	广州	九江	1	149	87	否	997
16622	05:20	呼和浩特	张家口	6	83	63	否	3344
16623	13:40	贵阳	衡阳	2	188	63	否	631
16624	08:50	西安	赤峰	1	97	42	否	2028
16625	17:40	湛江	广州	7	90	32	否	3977
16626	01:10	满洲里	陇南	1	173	71	否	2573
16627	12:50	抚远	大连	1	174	89	否	513
16628	18:10	二连浩特	乌兰察布	4	239	57	否	423
16629	07:20	武夷山	银川	1	129	21	否	3237
16630	02:00	固原	大同	7	194	89	否	2673
16631	02:00	铜仁	南通	6	101	64	否	3611
16632	20:10	高雄	布尔津	1	69	48	否	3987
16633	14:40	张家口	舟山	4	156	3	否	1566
16634	00:40	佛山	广元	3	176	170	否	3830
16635	13:30	吕梁	合肥	3	200	32	否	1413
16636	23:00	张家界	鄂尔多斯	7	52	50	否	2946
16637	16:50	满洲里	五大连池	4	216	2	否	2398
16638	17:20	沧源	三亚	5	90	5	否	592
16639	15:20	广州	荆州	1	101	66	否	2057
16640	01:00	临汾	乌鲁木齐	6	118	2	否	2452
16641	20:50	南通	阿克苏	7	54	26	否	1810
16642	23:40	日喀则	宁蒗	4	226	54	否	2433
16643	16:30	景德镇	济南	3	120	18	否	3080
16644	21:50	博乐	邵阳	7	239	153	否	299
16645	03:40	乌海	白山	5	214	204	否	2043
16646	18:00	日照	凯里	1	100	16	否	2708
16647	22:20	百色	沧源	6	159	154	否	1145
16648	08:30	深圳	格尔木	1	75	45	否	1406
16649	19:40	白山	凯里	7	249	74	否	1980
16650	00:10	南宁	郑州	2	234	45	否	179
16651	19:30	扬州	庆阳	1	229	223	否	3840
16652	04:50	惠州	岳阳	5	185	161	否	1614
16653	14:00	拉萨	大同	4	59	11	否	390
16654	19:40	祁连	兴义	1	78	25	否	3009
16655	22:20	延吉	喀什	2	204	91	否	3392
16656	08:10	贵阳	哈尔滨	1	215	137	否	1410
16657	20:40	通化	河池	4	223	19	否	1446
16658	03:50	扎兰屯	井冈山	6	90	67	否	106
16659	00:20	黎平	成都	3	88	37	否	1436
16660	04:00	天水	九江	7	89	18	否	1924
16661	20:10	布尔津	洛阳	1	195	79	否	241
16662	22:30	北京	包头	7	90	1	否	1382
16663	08:30	腾冲	巴彦淖尔	3	93	36	否	2730
16664	09:50	黄山	扬州	7	66	27	否	1688
16665	06:00	拉萨	丹东	7	164	104	否	1476
16666	06:40	临沧	桂林	6	81	29	否	471
16667	14:50	济南	安庆	3	106	39	否	2955
16668	14:40	庆阳	敦煌	7	91	30	否	3880
16669	10:10	北海	绵阳	1	82	63	否	1534
16670	18:40	济南	布尔津	3	93	48	否	2294
16671	11:00	吕梁	无锡	2	145	74	否	2435
16672	19:20	香港	阿克苏	1	80	6	否	1081
16673	01:40	舟山	宁波	7	220	116	否	1442
16674	11:50	台中	台州	4	85	46	否	3753
16675	05:40	陇南	荆州	1	94	54	否	2140
16676	17:40	凯里	台东	4	138	68	否	1756
16677	18:30	阜阳	桂林	7	138	134	否	2110
16678	15:10	固原	通化	3	224	150	否	1633
16679	22:10	祁连	龙岩	6	218	174	否	3683
16680	15:50	临沧	扎兰屯	1	125	112	否	532
16681	21:40	上饶	邵阳	3	191	39	否	2613
16682	01:20	阜阳	柳州	7	101	80	否	3646
16683	06:30	广州	玉树	2	96	10	否	2838
16684	13:00	马公	潍坊	7	93	26	否	683
16685	11:40	常州	巴中	3	73	19	否	1908
16686	22:40	兴义	榆林	1	191	135	否	626
16687	04:40	台东	莎车	6	102	38	否	2506
16688	20:50	包头	台州	6	99	45	否	3644
16689	02:40	怀化	阿克苏	6	224	192	否	358
16690	08:40	安顺	和田	1	82	7	否	2330
16691	16:50	井冈山	哈密	2	62	50	否	512
16692	03:10	伊宁	长春	7	229	217	否	455
16693	21:40	泉州	龙岩	4	169	4	否	489
16694	22:00	汉中	和田	4	132	77	否	2401
16695	10:20	呼和浩特	万州	5	184	78	否	2562
16696	10:20	呼和浩特	格尔木	1	71	40	否	3359
16697	09:30	迪庆	台中	5	118	98	否	3950
16698	00:30	宜春	安庆	5	101	63	否	3123
16699	19:20	宜昌	绵阳	7	125	97	否	528
16700	17:00	佳木斯	玉树	3	159	107	否	2963
16701	00:10	天水	文山	2	97	96	否	2552
16702	23:40	南通	连云港	4	230	185	否	184
16703	18:00	怀化	梅州	1	228	134	否	1405
16704	01:10	北海	乌鲁木齐	1	228	43	否	138
16705	09:20	毕节	塔城	2	134	18	否	755
16706	18:10	合肥	大同	1	138	129	否	3440
16707	07:40	布尔津	徐州	1	58	47	否	2351
16708	17:50	宜宾	天水	6	168	107	否	2481
16709	21:00	乌鲁木齐	南宁	5	101	44	否	417
16710	01:20	泉州	德令哈	1	60	5	否	1105
16711	11:00	东营	红原	1	55	8	否	1929
16712	18:00	南竿	宜春	5	213	202	否	1866
16713	18:30	金门	抚远	4	97	57	否	145
16714	13:20	汉中	包头	1	214	54	否	1840
16715	13:10	玉树	锡林浩特	1	94	25	否	2586
16716	19:00	衡阳	昌都	5	109	22	否	899
16717	03:30	巫山	乌兰察布	6	66	24	否	2785
16718	13:00	夏河	武夷山	4	93	50	否	3910
16719	05:20	宁波	安顺	6	171	97	否	1690
16720	04:10	成都	林芝	7	61	50	否	444
16721	21:50	伊春	沧源	3	242	95	否	1190
16722	09:00	长治	宜昌	6	197	181	否	500
16723	12:10	大庆	通化	4	221	7	否	2217
16724	05:40	南充	遵义	2	178	64	否	492
16725	18:30	二连浩特	乌拉特中	4	198	9	否	1215
16726	01:30	巫山	白城	4	79	33	否	1445
16727	00:10	淮安	景德镇	2	108	68	否	3583
16728	15:50	延吉	张家界	6	244	20	否	1475
16729	09:40	九寨沟	佛山	1	79	76	否	699
16730	14:50	通化	阿克苏	1	134	128	否	1979
16731	04:20	花土沟	昭通	6	155	42	否	1089
16732	01:20	阿拉善右	阿拉善左	4	114	38	否	670
16733	10:10	济南	南竿	7	57	5	否	407
16734	23:00	襄阳	珠海	1	100	43	否	1980
16735	05:20	遵义	富蕴	2	222	97	否	1921
16736	19:30	喀什	石家庄	3	96	35	否	3041
16737	06:20	大连	烟台	1	83	29	否	3464
16738	21:40	广元	六盘水	1	55	41	否	1211
16739	13:50	长春	西安	5	237	205	否	3428
16740	22:00	塔城	石河子	3	228	210	否	2949
16741	12:50	武夷山	承德	7	137	27	否	680
16742	15:50	长春	芜湖	4	82	63	否	1600
16743	11:30	保山	重庆	1	145	53	否	2841
16744	09:30	格尔木	沈阳	4	161	122	否	363
16745	04:50	琼海	烟台	1	91	40	否	1232
16746	05:50	夏河	东营	5	220	187	否	3237
16747	07:20	阿克苏	荆州	1	96	35	否	1078
16748	12:00	香港	巴中	7	144	68	否	1217
16749	23:50	郑州	海口	5	97	49	否	1977
16750	15:00	佳木斯	安顺	4	121	110	否	574
16751	18:30	琼海	三明	3	170	118	否	657
16752	08:20	固原	迪庆	3	63	30	否	3526
16753	11:10	九寨沟	池州	4	175	81	否	2895
16754	22:30	丽江	深圳	1	145	88	否	2992
16755	11:40	太原	宜宾	3	210	31	否	3024
16756	04:40	泸州	南竿	1	86	81	否	2510
16757	11:40	长沙	黔江	7	182	169	否	1374
16758	09:00	杭州	芜湖	1	217	154	否	3750
16759	19:20	柳州	五大连池	3	154	109	否	2265
16760	16:40	保山	海拉尔	1	96	56	否	2991
16761	20:00	张家口	合肥	6	96	60	否	202
16762	16:20	梧州	兴义	7	191	72	否	2274
16763	08:20	宜昌	新源	2	208	10	否	1112
16764	12:30	昆明	喀什	1	169	130	否	717
16765	16:10	伊春	克拉玛依	1	226	142	否	2814
16766	20:00	重庆	丹东	3	77	72	否	2634
16767	12:20	加格达奇	库车	1	77	35	否	458
16768	09:50	天水	合肥	1	185	86	否	180
16769	14:50	柳州	西双版纳	5	191	5	否	1284
16770	20:40	昆明	乌海	4	87	2	否	781
16771	23:20	果洛	宜春	6	177	135	否	325
16772	06:00	台州	北京	4	214	7	否	2115
16773	07:00	庆阳	西安	5	121	19	否	2615
16774	00:20	漠河	万州	2	89	39	否	2833
16775	23:20	北海	鄂尔多斯	3	86	70	否	3654
16776	04:20	邯郸	台中	1	57	46	否	1257
16777	02:00	阿拉善左	兰州	1	71	17	否	3410
16778	01:30	荔波	金昌	6	130	74	否	3551
16779	22:20	稻城	吐鲁番	7	76	33	否	509
16780	09:20	南竿	南宁	5	160	116	否	1352
16781	07:10	潍坊	石家庄	7	192	99	否	717
16782	14:40	黄山	赣州	7	74	46	否	2336
16783	12:10	邯郸	赤峰	3	222	27	否	3885
16784	16:00	塔城	花莲	4	166	122	否	2124
16785	06:00	南阳	博乐	2	83	71	否	1949
16786	07:30	金门	二连浩特	6	188	88	否	759
16787	23:10	荆州	昭通	6	179	55	否	1890
16788	06:10	满洲里	丽江	4	204	26	否	703
16789	16:50	铜仁	澜沧	7	105	57	否	1441
16790	21:50	且末	黔江	1	170	102	否	270
16791	01:10	海口	博乐	1	81	30	否	1566
16792	05:20	南竿	敦煌	5	127	45	否	3623
16793	20:50	松原	扬州	1	180	41	否	2173
16794	23:40	澜沧	布尔津	2	82	34	否	3725
16795	09:50	百色	大庆	1	180	98	否	1071
16796	04:50	宜春	和田	1	85	4	否	2819
16797	02:10	巴中	拉萨	4	98	28	否	2247
16798	05:00	佛山	阿拉善左	1	196	169	否	2622
16799	16:20	广元	阜阳	2	155	39	否	1493
16800	11:00	万州	长治	4	90	30	否	1355
16801	11:30	泸州	荔波	4	243	238	否	3450
16802	23:30	长春	日喀则	4	81	13	否	2625
16803	12:40	花莲	重庆	2	116	65	否	2279
16804	11:50	抚远	北京	1	50	18	否	454
16805	06:10	湛江	银川	7	62	37	否	1934
16806	22:10	鄂尔多斯	齐齐哈尔	5	179	50	否	3760
16807	08:30	宁波	郑州	2	190	134	否	3321
16808	11:40	常德	青岛	1	62	55	否	264
16809	19:10	遵义	锦州	5	98	71	否	2291
16810	01:00	南京	固原	3	93	45	否	2496
16811	01:00	台中	衡阳	1	232	188	否	2116
16812	03:30	深圳	佳木斯	1	53	16	否	1779
16813	19:30	池州	临沧	6	234	43	否	1962
16814	01:20	荔波	喀什	7	99	66	否	2430
16815	09:10	武汉	金昌	7	114	20	否	3085
16816	19:00	忻州	拉萨	1	167	158	否	3193
16817	13:20	哈密	博乐	3	218	73	否	2827
16818	12:20	武汉	连云港	7	86	0	否	3037
16819	23:10	营口	中卫	4	139	1	否	149
16820	04:40	扎兰屯	三亚	3	189	150	否	307
16821	09:20	西安	九江	3	143	30	否	1891
16822	04:20	南昌	攀枝花	6	198	166	否	3481
16823	19:50	信阳	库车	1	88	85	否	2719
16824	14:10	大连	呼和浩特	7	247	132	否	603
16825	07:50	佳木斯	桂林	7	191	13	否	2325
16826	09:10	珠海	固原	1	58	8	否	2045
16827	14:10	安顺	长沙	5	83	70	否	1443
16828	23:50	深圳	敦煌	4	147	33	否	2690
16829	16:50	黔江	怀化	5	250	9	否	2422
16830	01:00	兴义	恩施	2	219	77	否	2419
16831	15:20	金门	大理	1	51	46	否	738
16832	17:00	临汾	唐山	3	63	50	否	3338
16833	11:40	盐城	济南	7	112	67	否	157
16834	06:50	朝阳	白城	1	212	82	否	1696
16835	06:50	贵阳	包头	3	88	63	否	1003
16836	11:20	阿勒泰	迪庆	3	238	97	否	3202
16837	17:00	乌鲁木齐	梧州	5	248	47	否	3874
16838	00:20	喀什	厦门	3	224	26	否	1613
16839	12:50	贵阳	荔波	5	52	46	否	1559
16840	05:50	吕梁	洛阳	4	99	54	否	338
16841	17:30	西双版纳	二连浩特	5	83	2	否	833
16842	13:00	克拉玛依	金昌	4	121	30	否	1309
16843	08:50	梅州	台北	6	136	118	否	852
16844	00:10	日照	揭阳	6	86	50	否	2973
16845	19:30	宜昌	西双版纳	1	73	38	否	2186
16846	15:00	朝阳	大连	2	59	0	否	3050
16847	02:10	包头	秦皇岛	7	220	89	否	2734
16848	11:00	遵义	黑河	2	165	0	否	3209
16849	07:00	惠州	齐齐哈尔	1	100	21	否	1242
16850	22:40	西安	天津	5	126	88	否	1541
16851	11:40	大理	康定	7	102	47	否	457
16852	15:50	南京	惠州	7	53	23	否	1797
16853	22:50	淮安	济南	3	79	39	否	2439
16854	00:50	中卫	格尔木	6	88	54	否	1096
16855	18:00	大庆	乌鲁木齐	6	148	31	否	3920
16856	18:40	阜阳	南京	5	166	40	否	1650
16857	15:00	九江	乌海	1	228	119	否	375
16858	23:10	若羌	临汾	4	140	25	否	1709
16859	15:50	丹东	敦煌	5	179	13	否	422
16860	14:50	腾冲	巴中	5	229	24	否	1565
16861	18:20	六盘水	呼伦贝尔	2	217	49	否	3814
16862	18:40	义乌	大理	7	155	10	否	2500
16863	10:10	通化	固原	2	193	162	否	1910
16864	03:20	满洲里	乌海	5	89	6	否	1745
16865	00:40	宁波	铜仁	7	198	31	否	641
16866	02:00	五大连池	松原	1	164	42	否	3992
16867	12:20	广元	富蕴	1	93	36	否	972
16868	15:50	盐城	六盘水	1	71	40	否	552
16869	16:50	哈密	恩施	6	164	76	否	3389
16870	13:10	洛阳	攀枝花	6	61	21	否	109
16871	20:40	昌都	厦门	4	238	5	否	3602
16872	20:20	齐齐哈尔	徐州	3	91	63	否	2716
16873	10:00	厦门	巴中	2	62	21	否	270
16874	13:10	济南	无锡	1	223	112	否	2185
16875	19:30	西昌	白城	1	50	49	否	1953
16876	10:10	齐齐哈尔	武夷山	1	158	16	否	648
16877	15:50	威海	武夷山	1	107	39	否	1864
2022 2 5 315
16878	04:20	龙岩	岳阳	5	81	45	否	3365
16879	23:10	怀化	大同	4	71	29	否	1764
16880	13:20	常州	榆林	1	136	9	否	948
16881	15:20	花土沟	莎车	1	215	122	否	114
16882	02:10	吐鲁番	长治	1	102	72	否	3561
16883	06:30	哈尔滨	凯里	4	196	114	否	3215
16884	23:20	额济纳旗	花土沟	1	248	122	否	1501
16885	16:50	五大连池	池州	1	98	96	否	800
16886	11:10	忻州	永州	5	54	13	否	1127
16887	02:50	高雄	惠州	7	54	11	否	313
16888	17:50	南通	金门	4	106	51	否	184
16889	10:30	太原	无锡	1	109	54	否	1211
16890	00:30	梧州	广元	2	204	74	否	2389
16891	12:20	临汾	万州	4	153	47	否	2766
16892	19:50	宜昌	烟台	4	240	142	否	3795
16893	21:10	阿拉善右	安顺	6	170	136	否	2081
16894	00:50	保山	阿勒泰	1	87	28	否	3373
16895	19:10	毕节	邯郸	4	103	38	否	1019
16896	20:20	乌兰浩特	景德镇	1	208	114	否	625
16897	02:40	巴中	台南	2	210	197	否	225
16898	20:20	百色	济宁	6	127	51	否	642
16899	16:40	河池	盐城	6	52	43	否	3776
16900	20:30	毕节	长沙	3	144	87	否	3712
16901	01:20	营口	安顺	5	168	160	否	2717
16902	03:20	上海	祁连	4	53	33	否	3701
16903	19:10	泉州	南昌	3	57	16	否	3719
16904	05:30	永州	阿里	1	126	66	否	346
16905	17:40	阿拉善右	泉州	6	106	91	否	609
16906	06:20	额济纳旗	承德	4	207	0	否	3351
16907	03:50	武汉	普洱	3	71	53	否	2270
16908	20:40	赤峰	伊春	3	54	47	否	278
16909	11:50	西双版纳	临沂	6	206	148	否	2452
16910	04:50	克拉玛依	乌鲁木齐	3	98	85	否	191
16911	00:50	莎车	阿拉善右	5	243	62	否	3870
16912	20:10	三亚	台东	2	50	43	否	280
16913	15:10	石河子	丽江	5	95	70	否	1535
16914	22:50	包头	泸州	4	96	89	否	683
16915	03:40	忻州	河池	2	143	67	否	2656
16916	18:10	乌兰察布	常德	5	134	26	否	1100
16917	20:50	凯里	伊宁	2	75	12	否	647
16918	12:10	延安	烟台	5	81	5	否	624
16919	20:40	邵阳	岳阳	1	213	8	否	548
16920	17:20	延安	西宁	6	68	49	否	1744
16921	18:00	高雄	阿克苏	5	118	6	否	3316
16922	21:40	宜昌	敦煌	6	128	56	否	1671
16923	11:40	黔江	通化	3	92	58	否	3442
16924	15:50	巴彦淖尔	太原	2	90	6	否	1199
16925	10:20	南昌	通化	7	53	2	否	1046
16926	10:40	嘉峪关	敦煌	1	122	101	否	798
16927	14:30	嘉义	黔江	7	92	19	否	1972
16928	04:50	佛山	马公	4	183	28	否	3951
16929	20:30	武汉	普洱	1	72	65	否	362
16930	18:00	庆阳	五大连池	2	68	43	否	482
16931	00:50	威海	阿尔山	6	79	71	否	273
16932	01:20	衡阳	台中	1	112	6	否	1702
16933	23:00	花土沟	营口	7	172	75	否	3009
16934	22:10	厦门	梧州	6	232	96	否	694
16935	15:40	北京	腾冲	1	209	147	否	3218
16936	06:10	中卫	富蕴	4	66	25	否	2695
16937	12:20	绵阳	玉树	5	248	48	否	987
16938	22:30	厦门	井冈山	1	249	153	否	2147
16939	03:50	芒市	信阳	4	192	147	否	1178
16940	18:10	芜湖	锡林浩特	3	68	53	否	112
16941	02:20	上饶	黄山	1	166	39	否	2279
16942	01:50	桂林	龙岩	6	153	50	否	3051
16943	22:50	若羌	漠河	2	75	2	否	503
16944	22:00	嘉义	遵义	6	174	57	否	3673
16945	02:00	阿拉善右	白山	4	78	10	否	1123
16946	15:30	泉州	攀枝花	2	73	1	否	834
16947	13:50	日喀则	武汉	4	51	32	否	1803
16948	01:20	克拉玛依	二连浩特	6	248	167	否	2315
16949	20:50	台北	南通	6	56	50	否	2978
16950	09:40	连云港	安庆	1	173	154	否	3948
16951	11:50	凯里	井冈山	7	58	28	否	905
16952	12:40	白城	济宁	3	76	46	否	1717
16953	15:20	北京	大庆	6	231	215	否	3561
16954	07:10	六盘水	洛阳	6	238	62	否	1575
16955	21:50	佛山	博乐	6	121	78	否	1416
16956	07:50	长治	且末	4	56	6	否	1054
16957	11:50	龙岩	洛阳	4	180	16	否	3328
16958	08:00	克拉玛依	昌都	4	60	45	否	2124
16959	22:50	赣州	安庆	7	57	29	否	640
16960	01:20	襄阳	澳门	2	142	11	否	1003
16961	02:10	承德	沧源	1	127	49	否	233
16962	21:40	扬州	贵阳	3	81	58	否	1778
16963	12:10	包头	敦煌	2	159	155	否	2903
16964	18:30	白城	烟台	4	210	167	否	2976
16965	17:40	西安	北京	5	80	34	否	211
16966	21:10	恩施	吕梁	3	214	65	否	3181
16967	15:30	荆州	昌都	1	213	94	否	2027
16968	11:40	阿里	忻州	3	194	38	否	365
16969	11:10	延安	三明	1	82	80	否	2694
16970	01:40	昌都	宜昌	3	152	66	否	3233
16971	00:10	乌兰浩特	凯里	1	91	2	否	3052
16972	20:30	兴义	佛山	7	88	9	否	823
16973	05:30	张家界	二连浩特	1	121	29	否	3851
16974	17:20	宜昌	惠州	4	63	20	否	335
16975	15:50	乌兰浩特	遵义	4	137	69	否	2040
16976	04:50	通化	湛江	7	121	5	否	739
16977	02:00	阿拉善左	河池	1	219	113	否	2112
16978	04:10	营口	抚远	5	113	96	否	108
16979	03:10	迪庆	武汉	1	139	79	否	1510
16980	04:20	泉州	杭州	3	168	68	否	481
16981	08:00	乌拉特中	黎平	6	95	84	否	3127
16982	02:20	合肥	珠海	7	135	30	否	3190
16983	05:20	黔江	西宁	2	197	71	否	2999
16984	12:00	台南	徐州	5	224	32	否	3439
16985	23:00	腾冲	齐齐哈尔	2	140	61	否	2802
16986	13:40	赤峰	马公	1	136	103	否	1436
16987	20:30	襄阳	攀枝花	5	192	30	否	123
16988	19:50	玉树	大理	2	181	14	否	3456
16989	08:10	嘉义	齐齐哈尔	5	115	52	否	1022
16990	18:50	鞍山	梅州	4	182	81	否	963
16991	01:30	武汉	深圳	2	153	25	否	1119
16992	17:40	台北	上饶	5	79	37	否	2158
16993	03:00	湛江	石家庄	7	179	135	否	3935
16994	20:00	满洲里	敦煌	1	98	82	否	3865
16995	11:00	成都	五大连池	2	94	30	否	520
