班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
2184	14:50	福州	嘉义	3	85	14	否	1799
2185	05:00	攀枝花	白山	6	168	0	是	2710
2186	23:20	盐城	广州	5	134	46	否	3615
2187	09:50	哈尔滨	菏泽	6	67	39	是	959
2188	16:00	香港	五大连池	4	68	55	否	1318
2189	18:50	厦门	西宁	2	103	15	否	1122
2190	22:20	嘉义	昆明	4	109	4	否	1137
2191	08:30	贵阳	襄阳	7	84	80	是	3905
2192	22:50	龙岩	乌海	4	216	93	否	2130
2193	21:20	上海	梧州	1	93	29	否	3552
2194	20:10	德令哈	巴彦淖尔	7	109	16	否	1040
2195	15:40	衡阳	澜沧	5	54	46	否	140
2196	14:40	贵阳	衢州	4	92	35	否	2116
2197	12:20	南昌	阿尔山	1	64	63	是	3681
2198	17:20	鸡西	台北	6	82	71	否	2720
2199	08:50	六盘水	秦皇岛	2	223	157	是	3726
2200	18:00	荆门	马公	4	187	132	否	1428
2201	17:30	白城	建三江	4	145	18	否	706
2202	13:30	澳门	洛阳	2	195	166	是	2123
2203	19:30	遵义	南竿	4	123	121	否	1268
2204	16:00	台南	大同	4	249	90	否	3808
2205	02:30	宜宾	遵义	1	162	66	是	648
2206	16:40	吐鲁番	朝阳	1	234	228	否	3744
2207	14:40	龙岩	温州	5	75	61	否	2966
2208	18:20	太原	喀什	5	67	36	否	122
2209	01:30	海口	海拉尔	7	78	69	是	3600
2210	19:20	松原	绵阳	4	85	7	否	3665
2211	02:00	上饶	大连	3	64	22	是	1283
2212	07:40	烟台	昭通	5	66	53	是	430
2213	05:00	绵阳	扬州	7	85	7	是	679
2214	12:20	神农架	丹东	4	88	76	是	2719
2215	23:10	牡丹江	石河子	1	108	62	否	1995
2216	15:10	潍坊	广州	6	133	85	否	139
2217	22:10	南昌	加格达奇	2	69	31	否	316
2218	04:40	六盘水	澜沧	7	66	15	是	2848
2219	06:20	凯里	普洱	3	64	36	是	1705
2220	17:30	临沧	呼伦贝尔	6	217	158	否	123
2221	20:10	和田	台中	7	81	41	否	1769
2222	20:00	恩施	果洛	7	68	38	否	3501
2223	13:10	库尔勒	漠河	4	240	164	是	143
2224	07:20	松原	新源	7	78	32	是	2107
2225	22:50	运城	伊宁	6	235	43	否	2563
2226	02:10	大庆	深圳	3	68	63	是	475
2227	05:40	重庆	嘉义	3	228	95	是	1954
2228	00:40	嘉义	榆林	7	103	11	是	162
2229	06:40	玉树	乌拉特中	7	53	0	是	3053
2230	23:10	沧源	巴中	2	188	18	否	3841
2231	15:40	长沙	成都	7	197	107	否	3203
2232	20:20	邵阳	张掖	1	128	15	否	3393
2233	20:10	成都	杭州	2	124	110	否	143
2234	04:00	黔江	阿里	6	88	36	是	2491
2235	17:30	通化	抚远	2	76	29	否	1830
2236	03:30	海口	忻州	1	199	142	是	2207
2237	14:10	乌兰浩特	上海	7	235	127	是	3287
2238	00:20	陇南	盐城	6	79	67	是	351
2239	13:20	和田	梧州	4	248	232	是	2702
2240	06:50	重庆	巴彦淖尔	2	63	22	是	325
2241	21:20	大理	榆林	6	69	62	否	103
2242	10:20	阿拉善左	荔波	2	95	49	是	936
2243	18:50	阜阳	威海	3	53	35	否	3234
2244	19:20	哈尔滨	西宁	3	67	32	否	2774
2245	01:40	嘉峪关	花土沟	7	77	57	是	2365
2246	20:40	成都	满洲里	2	221	117	否	2787
2247	08:00	济宁	怀化	1	145	110	是	2151
2248	11:20	柳州	新源	4	59	54	是	2372
2249	02:10	万州	连云港	2	193	27	是	2989
2250	05:20	武汉	邯郸	6	100	5	是	1754
2251	06:20	遵义	合肥	3	54	14	是	2726
2252	06:40	宁波	邯郸	5	83	51	是	2762
2253	01:20	大理	通辽	1	178	98	是	3043
2254	13:40	马公	额济纳旗	6	231	180	是	2998
2255	22:10	青岛	昆明	5	184	85	否	781
2256	13:50	乌兰浩特	鄂尔多斯	6	99	11	是	3380
2257	04:00	南通	满洲里	7	52	31	是	1763
2258	20:00	柳州	洛阳	2	171	130	否	987
2259	07:20	洛阳	乌兰察布	4	123	26	是	1446
2260	06:20	长治	连云港	7	150	24	是	207
2261	05:30	西宁	信阳	1	77	45	是	3696
2262	02:10	临沧	秦皇岛	2	75	29	是	2739
2263	17:50	喀什	延吉	1	226	107	否	681
2264	03:00	泸州	花莲	1	118	18	是	3297
2265	02:10	黑河	乌兰浩特	4	97	33	是	1173
2266	07:40	富蕴	哈尔滨	6	54	5	是	579
2267	12:20	桂林	安庆	5	81	48	是	3956
2268	10:00	成都	牡丹江	1	62	4	是	2489
2269	13:00	吐鲁番	赤峰	1	71	3	是	599
2270	11:20	昌都	赤峰	7	88	27	是	3383
2271	00:00	舟山	二连浩特	7	205	17	是	1083
2272	05:10	南充	鄂尔多斯	3	87	6	是	3211
2273	20:30	杭州	黔江	1	94	50	否	164
2274	22:50	澳门	高雄	3	170	166	否	1332
2275	22:50	长春	布尔津	6	234	229	否	912
2276	19:20	琼海	梧州	4	63	22	否	403
2277	17:00	舟山	石河子	3	125	40	否	128
2278	16:50	南宁	菏泽	3	194	161	否	1920
2279	12:10	河池	井冈山	4	234	167	是	2356
2280	04:20	马公	珠海	6	94	34	是	590
2281	11:10	舟山	锦州	7	207	163	是	540
2282	10:30	梧州	昌都	1	178	172	是	428
2283	11:30	秦皇岛	德令哈	1	53	16	是	3359
2284	07:10	广元	阜阳	7	99	23	是	2089
2285	18:30	丽江	高雄	4	147	69	否	1038
2286	02:50	张掖	神农架	1	215	170	是	2966
2287	20:40	康定	西安	2	220	194	否	2211
2288	22:10	桂林	三明	1	119	111	否	522
2289	14:30	芜湖	昆明	4	77	49	否	2768
2290	09:50	花土沟	西双版纳	5	247	212	是	2671
2291	21:20	南通	吕梁	1	156	70	否	2714
2292	00:50	攀枝花	西双版纳	3	98	64	是	824
2293	15:30	夏河	六盘水	6	78	9	否	2464
2294	00:00	达州	吐鲁番	6	64	19	是	3512
2295	00:10	临汾	嘉义	7	164	32	是	3497
2296	05:50	惠州	永州	4	126	8	是	475
2297	13:50	南充	普洱	2	218	186	是	1411
2298	06:00	襄阳	福州	3	173	1	是	1243
2299	11:50	且末	额济纳旗	3	104	38	是	1258
2300	05:30	黑河	运城	6	57	5	是	2266
2301	00:40	扬州	威海	1	214	187	是	3922
2302	02:40	阿里	延吉	3	88	63	是	1690
2303	00:40	安顺	邯郸	5	250	145	是	2965
2304	01:40	上饶	达州	1	171	111	是	775
2305	00:40	广州	和田	1	97	2	是	2656
2306	22:40	抚远	贵阳	1	239	93	否	1707
2307	22:50	岳阳	芜湖	6	162	146	否	2413
2308	23:20	济宁	昌都	2	119	115	否	2172
2309	13:10	扬州	阜阳	2	145	127	是	545
2310	01:40	阿拉善右	汉中	1	202	21	是	975
2311	20:30	重庆	福州	4	202	25	否	1946
2312	08:10	万州	绵阳	4	66	40	是	2892
2313	08:50	北海	文山	7	214	63	是	2588
2314	18:10	富蕴	十堰	6	129	114	否	3726
2315	20:20	合肥	塔城	1	103	93	否	1217
2316	12:20	巴彦淖尔	成都	6	242	234	是	2200
2317	23:10	邯郸	攀枝花	5	244	105	否	3091
2318	19:50	承德	宜春	7	73	51	否	3499
2319	13:20	忻州	石河子	2	65	31	是	428
2320	04:40	上海	巴彦淖尔	1	195	181	是	3912
2321	03:00	南阳	兰州	5	74	33	是	150
2322	11:40	常德	百色	5	125	103	是	1621
2323	15:50	厦门	呼伦贝尔	3	70	19	否	331
2324	06:30	乌拉特中	普洱	2	191	70	是	3629
2325	21:00	张家界	澳门	1	223	150	否	2693
2326	10:30	白城	唐山	6	220	89	是	2253
2327	02:00	无锡	固原	1	91	6	是	504
2328	12:10	合肥	吕梁	4	93	0	是	3783
2329	11:30	澳门	日照	4	103	84	是	2671
2330	16:30	丹东	阿里	3	73	28	否	577
2331	22:30	淮安	毕节	6	161	131	否	315
2332	05:00	九寨沟	银川	7	139	51	是	3355
2333	07:50	龙岩	凯里	3	143	50	是	2108
2334	05:00	龙岩	德令哈	4	73	64	是	1851
2335	11:20	临沂	菏泽	1	75	19	是	2923
2336	08:20	百色	日照	1	80	33	是	1113
2337	00:30	兰州	太原	4	81	71	是	333
2338	18:40	腾冲	通辽	2	219	104	否	636
2339	17:30	梧州	呼伦贝尔	1	53	27	否	2310
2340	15:00	天水	六盘水	3	153	110	否	2656
2341	13:50	嘉义	万州	6	194	139	是	1230
2342	21:50	长春	伊宁	3	210	74	否	145
2343	09:40	绵阳	三明	1	130	114	是	1014
2344	09:10	阿拉善左	威海	6	157	3	是	610
2345	08:30	南阳	鞍山	3	95	90	是	1224
2346	15:50	博乐	武隆	1	171	141	否	3741
2347	17:00	昌都	梅州	5	185	0	否	2876
2348	22:50	北海	高雄	1	91	8	否	2431
2349	08:20	黔江	布尔津	2	185	21	是	2055
2350	17:50	洛阳	乌兰察布	2	63	31	否	690
2351	10:00	牡丹江	巴彦淖尔	7	100	39	是	2769
2352	05:00	长沙	杭州	3	130	61	是	3362
2353	13:50	昆明	岳阳	3	88	68	是	3528
2354	17:40	伊春	西昌	1	249	210	否	1933
2355	05:50	张家界	池州	1	158	72	是	3913
2356	16:50	建三江	天水	6	95	26	否	3956
2357	23:40	五大连池	汉中	6	192	151	否	477
2358	09:40	九寨沟	昆明	2	236	180	是	2297
2359	08:10	郑州	武隆	7	200	160	是	3798
2360	22:40	锡林浩特	伊宁	1	237	167	否	1315
2361	06:30	黑河	广州	3	84	65	是	2569
2362	07:50	池州	朝阳	7	161	43	是	1157
2363	13:40	银川	吕梁	4	196	158	是	1221
2364	08:30	克拉玛依	果洛	3	87	72	是	3370
2365	02:20	衡阳	香港	2	138	10	是	3254
2366	05:50	金门	河池	1	222	220	是	718
2367	19:10	澳门	台东	7	61	51	否	1810
2368	12:10	东营	白城	6	221	98	是	1079
2369	03:00	且末	巫山	3	215	80	是	1293
2370	17:50	吕梁	芒市	7	52	32	否	2975
2371	09:20	桂林	洛阳	1	115	45	是	1460
2372	19:00	阜阳	惠州	1	245	41	否	2711
2373	10:40	五大连池	武夷山	6	238	137	是	757
2374	13:40	乌拉特中	汉中	1	74	10	是	2468
2375	01:10	常德	遵义	1	211	72	是	416
2376	21:30	石河子	临沂	4	145	51	否	2601
2377	05:50	果洛	延吉	3	54	35	是	3026
2378	16:00	忻州	金昌	7	108	33	否	3049
2379	02:30	大连	白山	5	215	193	是	431
2380	03:40	新源	西宁	7	78	12	是	2875
2381	05:20	满洲里	阿里	2	163	102	是	1266
2382	18:50	重庆	保山	1	238	171	否	2638
2383	04:20	荔波	张家口	1	117	43	是	2847
2384	19:30	大同	普洱	2	142	115	否	3728
2385	11:10	马公	重庆	4	209	13	是	2713
2386	19:30	西安	大庆	7	84	53	否	3702
2387	15:50	银川	通化	2	172	137	否	134
2388	06:10	宜宾	永州	5	167	97	是	1141
2389	21:20	嘉峪关	白山	7	127	16	否	3913
2390	03:50	大庆	神农架	1	165	38	是	3741
2391	03:20	北京	舟山	1	69	63	是	3953
2392	05:00	十堰	阿克苏	1	248	179	是	407
2393	05:50	银川	南充	5	89	43	是	3679
2394	18:30	金门	福州	1	77	15	否	597
2395	00:30	阿克苏	广州	7	61	1	是	829
2396	15:20	南昌	高雄	4	55	44	否	1647
2397	09:20	马公	西昌	4	78	74	是	1934
2398	00:50	伊宁	襄阳	2	152	137	是	2389
2399	14:30	保山	固原	2	138	27	否	2963
2400	11:40	阜阳	威海	7	208	97	是	3249
2401	11:20	赣州	通辽	6	203	58	是	868
2402	13:20	二连浩特	康定	1	69	61	是	157
2403	05:00	黄山	北海	4	75	30	是	717
2404	19:00	霍林郭勒	荔波	3	225	194	否	2430
2405	02:40	三明	六盘水	2	106	76	是	743
2406	01:30	广州	喀什	3	111	13	是	335
2407	06:00	荆州	拉萨	4	98	17	是	3488
2408	22:20	潍坊	澳门	6	110	7	否	197
2409	14:50	延吉	花莲	7	59	35	否	1608
2410	21:40	东营	若羌	1	158	66	否	2505
2411	23:00	克拉玛依	长治	2	247	131	否	2738
2412	20:10	扬州	永州	2	158	95	否	387
2413	06:10	福州	富蕴	7	144	60	是	1578
2414	23:10	沈阳	大同	4	165	28	否	1434
2415	01:20	淮安	台州	5	95	94	是	3238
2416	20:10	太原	果洛	5	84	3	否	1104
2417	04:00	佳木斯	济宁	1	104	78	是	181
2418	01:20	临汾	海拉尔	3	212	191	是	1502
2419	05:40	台中	呼伦贝尔	7	119	101	是	2311
2420	08:10	忻州	马公	1	234	215	是	138
2421	23:10	河池	高雄	5	221	10	否	333
2422	01:30	银川	大连	5	89	45	是	3437
2423	01:50	大理	库尔勒	7	80	39	是	2584
2424	15:50	乌鲁木齐	百色	5	70	37	否	1914
2425	07:30	九江	布尔津	3	212	5	是	3616
2426	17:20	黎平	鄂尔多斯	4	190	134	否	2233
2427	07:20	沧源	黔江	5	190	6	是	2477
2428	02:30	乌兰察布	武夷山	1	61	0	是	2280
2429	05:10	二连浩特	夏河	3	144	51	是	3763
2430	07:30	北海	锦州	7	54	47	是	2956
2431	13:10	固原	十堰	1	147	131	是	3236
2432	15:00	青岛	扎兰屯	4	211	50	否	475
2433	07:30	荆州	锡林浩特	5	186	11	是	3916
2434	21:40	金昌	怀化	6	99	14	否	739
2435	05:00	长春	菏泽	3	188	80	是	2656
2436	15:40	格尔木	松原	1	83	19	否	1149
2437	22:30	松原	神农架	1	242	215	否	3763
2438	18:30	丽江	中卫	1	51	26	否	1745
2439	22:10	康定	阿里	4	60	27	否	1563
2440	18:20	郑州	石河子	4	244	83	否	2257
2441	10:30	哈尔滨	洛阳	1	178	161	是	3545
2442	14:00	博乐	西昌	1	62	11	是	2964
2443	16:40	青岛	玉树	2	250	165	否	1129
2444	17:20	九寨沟	马祖	1	70	61	否	1545
2445	04:50	白山	连云港	1	72	2	是	1568
2446	00:00	北海	台东	3	236	12	是	416
2447	19:10	吕梁	张掖	6	202	187	否	137
2448	18:20	石河子	毕节	4	51	25	否	2826
2449	18:30	鞍山	柳州	2	105	27	否	1450
2450	10:20	花土沟	克拉玛依	2	73	35	是	950
2451	07:40	满洲里	济宁	1	78	33	是	1316
2452	06:30	兴义	库车	1	101	82	是	3984
2453	21:50	保山	阿里	7	77	41	否	2595
2454	19:00	高雄	西双版纳	5	224	19	否	3963
2455	12:20	衡阳	重庆	1	161	131	是	2267
2456	22:50	天水	运城	5	58	6	否	1170
2457	22:00	和田	张家口	5	230	11	否	956
2458	11:40	襄阳	合肥	4	103	90	是	1399
2459	02:00	金门	康定	1	197	23	是	2258
2460	01:20	深圳	长沙	1	135	53	是	1364
2461	20:30	康定	林芝	6	64	43	否	176
2462	11:30	扬州	大连	1	224	108	是	1756
2463	17:50	长治	锡林浩特	4	143	69	否	2724
2464	22:50	普洱	博乐	5	146	144	否	856
2465	06:40	天水	连云港	1	132	116	是	1768
2466	09:30	阿拉善右	永州	7	222	94	是	355
2467	17:10	普洱	三明	7	59	35	否	3373
2468	07:20	岳阳	五大连池	2	139	27	是	3724
2469	22:10	金门	达州	5	111	68	否	1910
2470	06:00	拉萨	花莲	2	173	34	是	2790
2471	18:30	武隆	伊宁	1	239	147	否	257
2472	03:30	无锡	台南	6	127	45	是	3354
2473	19:10	烟台	乌鲁木齐	4	163	35	否	1692
2474	02:50	三明	临汾	2	76	8	是	3001
2475	05:30	石家庄	运城	6	51	38	是	3703
2476	10:10	景德镇	大庆	3	84	72	是	3201
2477	21:40	文山	福州	5	76	45	否	2850
2478	14:40	兰州	富蕴	6	169	13	否	437
2479	16:30	敦煌	十堰	3	242	107	否	2099
2480	04:00	红原	扬州	7	109	83	是	2509
2481	12:40	南京	河池	7	152	151	是	431
2482	16:10	临汾	巴中	5	136	123	否	2139
2483	13:20	宜宾	白山	6	65	13	是	1907
2484	08:10	西宁	哈密	4	124	13	是	1072
2485	08:20	万州	乌兰察布	4	139	22	是	2032
2486	18:50	大理	运城	1	62	44	否	2931
2487	18:00	白山	五大连池	7	91	14	否	3857
2488	01:20	南通	巫山	1	154	35	是	2270
2489	09:00	唐山	大连	3	111	31	是	1313
2490	10:20	乌海	永州	1	122	28	是	2951
2491	17:30	厦门	博乐	6	224	206	否	1026
2492	12:50	武汉	青岛	6	207	41	是	2996
2493	23:00	河池	乌鲁木齐	4	232	47	否	2970
2494	02:50	马公	鸡西	4	162	142	是	3643
2495	00:50	福州	神农架	3	94	85	是	762
2496	18:50	阿尔山	杭州	2	55	20	否	3726
2497	02:30	朝阳	安顺	1	97	28	是	2523
2498	08:00	温州	南充	4	66	12	是	3001
2499	09:10	玉树	金昌	6	244	178	是	481
2500	03:00	遵义	昌都	7	121	106	是	1489
2501	02:30	哈密	太原	5	157	151	是	140
2502	22:50	克拉玛依	台东	1	57	15	否	326
2503	19:00	常德	盐城	1	50	42	否	2146
2504	07:10	武夷山	南充	4	89	11	是	1102
2505	08:50	西昌	荔波	4	234	56	是	143
2506	11:50	洛阳	鄂尔多斯	1	117	109	是	2711
2507	22:20	松原	五大连池	7	234	21	否	2552
2508	07:20	哈密	白城	1	204	7	是	1450
2509	10:50	银川	马公	5	86	53	是	758
2510	23:20	兰州	衡阳	4	155	24	否	834
2511	17:30	锡林浩特	北京	4	70	12	否	1518
2512	17:30	果洛	长沙	6	175	26	否	1968
2513	09:50	遵义	马祖	1	213	34	是	362
2514	02:40	盐城	西安	5	205	93	是	3645
2515	14:50	夏河	哈密	1	62	57	否	3418
2516	14:10	普洱	且末	4	108	10	是	157
2517	06:00	梅州	花莲	6	98	20	是	3500
2518	04:20	海口	威海	1	146	64	是	2919
2519	20:50	中卫	高雄	1	51	25	否	3449
2520	23:20	建三江	昌都	1	98	70	否	550
2521	07:00	香港	丽江	6	99	30	是	2504
2522	05:10	大庆	万州	1	101	35	是	2983
2523	20:20	南通	哈尔滨	1	102	70	否	1359
2524	19:00	台州	马公	6	167	156	否	3268
2525	06:20	佛山	武隆	7	113	90	是	3778
2526	21:40	张掖	芒市	5	126	9	否	3953
2527	12:00	日喀则	乌海	6	204	52	是	1446
2528	01:20	沈阳	洛阳	3	206	135	是	1938
2529	10:00	红原	莎车	3	96	89	是	2273
2530	20:50	广州	琼海	6	176	132	否	770
2531	21:10	上饶	台北	2	207	189	否	3797
2532	11:00	临沂	永州	1	85	19	是	2539
2533	02:40	马祖	温州	1	96	37	是	1489
2534	11:00	运城	普洱	2	145	113	是	929
2535	15:10	哈密	济南	4	64	50	否	184
2536	16:40	常德	澜沧	6	97	72	否	2078
2537	00:30	十堰	井冈山	1	80	4	是	2235
2538	08:50	宁蒗	井冈山	3	139	11	是	2949
2539	10:20	抚远	伊宁	3	100	77	是	1771
2540	08:30	合肥	布尔津	4	185	128	是	388
2541	03:10	榆林	延吉	2	81	53	是	2629
2542	04:40	阿克苏	昆明	7	163	48	是	1700
2543	07:30	大理	柳州	1	241	117	是	870
2544	03:40	保山	黎平	2	77	68	是	3578
2545	11:20	珠海	且末	6	231	152	是	1336
2546	08:00	榆林	恩施	1	134	71	是	3082
2547	04:10	荔波	加格达奇	5	122	85	是	2702
2548	01:30	安顺	南昌	7	68	46	是	575
2549	16:50	建三江	运城	4	172	152	否	2332
2550	18:30	成都	果洛	5	231	197	否	779
2551	03:40	且末	潍坊	7	234	93	是	1136
2552	02:00	唐山	大同	5	211	158	是	1625
2553	02:40	林芝	宁蒗	4	235	168	是	2141
2554	04:30	黔江	黄山	5	95	47	是	830
2555	18:40	南宁	伊宁	7	73	34	否	110
2556	22:10	凯里	天水	3	234	110	否	1516
2557	17:50	荆州	昌都	6	150	66	否	114
2558	04:40	哈密	台东	2	81	16	是	2780
2559	19:00	丽江	衢州	5	202	128	否	871
2560	21:20	鸡西	安顺	1	241	43	否	2829
2561	21:30	广州	河池	2	174	96	否	1114
2562	04:30	兴义	威海	3	167	61	是	1759
2563	05:40	嘉义	宁波	1	80	5	是	2935
2564	15:50	舟山	北京	6	235	155	否	2969
2565	14:00	常州	宁波	1	234	87	是	2351
2566	03:30	西双版纳	敦煌	1	67	59	是	692
2567	08:20	安顺	若羌	4	145	55	是	2166
2568	20:20	日喀则	额济纳旗	4	92	42	否	3895
2569	13:30	银川	和田	1	171	129	是	162
2570	01:40	百色	花土沟	1	84	11	是	3810
2571	11:30	无锡	博乐	4	142	21	是	1457
2572	05:00	库尔勒	舟山	2	130	94	是	3352
2573	16:00	西昌	丹东	3	91	10	否	556
2574	13:00	固原	济宁	6	246	30	是	3892
2575	08:10	朝阳	无锡	2	221	120	是	1010
2576	00:00	佳木斯	松原	1	148	26	是	1152
2577	01:30	百色	兴义	7	83	17	是	2690
2578	09:30	夏河	锦州	7	229	224	是	3026
2579	14:30	和田	澳门	7	201	1	否	2337
2580	23:50	天津	鞍山	7	98	34	否	2421
2581	22:10	花土沟	岳阳	6	51	6	否	2626
2582	20:10	武汉	安庆	4	69	20	否	609
2583	21:30	常德	文山	1	67	20	否	255
2584	08:50	台州	恩施	5	82	49	是	169
2585	17:40	荆门	永州	6	72	60	否	321
2586	14:50	台州	武汉	6	71	55	否	588
2587	05:10	克拉玛依	果洛	2	91	32	是	1374
2588	21:40	普洱	盐城	3	212	37	否	1836
2589	08:50	嘉峪关	呼伦贝尔	1	174	50	是	1796
2590	00:20	朝阳	扬州	3	109	4	是	218
2591	06:20	额济纳旗	宜宾	1	93	8	是	3131
2592	04:30	九寨沟	泉州	2	76	11	是	2492
2593	21:00	六盘水	衢州	5	82	45	否	3143
2594	08:00	五大连池	芒市	4	182	66	是	2062
2595	09:20	阿里	迪庆	5	155	32	是	1230
2596	15:30	马祖	银川	1	162	116	否	2875
2597	15:30	祁连	金门	4	85	32	否	2721
2598	07:50	荆门	武夷山	2	52	6	是	472
2599	04:10	西安	郑州	7	98	63	是	3727
2600	13:10	长治	日照	7	68	9	是	369
2601	21:50	布尔津	若羌	5	199	57	否	2479
2602	13:00	济南	乌拉特中	3	70	2	是	628
2603	00:40	保山	且末	1	78	39	是	944
2604	22:30	黑河	秦皇岛	5	95	28	否	2433
2605	17:20	宜昌	舟山	7	58	54	否	155
2606	19:50	恩施	兰州	1	122	114	否	1982
2607	06:30	呼和浩特	红原	7	90	34	是	2033
2608	18:10	二连浩特	通化	4	78	49	否	3549
2609	02:20	阜阳	济南	4	203	202	是	2036
2610	23:20	汉中	抚远	3	93	52	否	331
2611	20:00	临沂	东营	4	52	13	否	3937
2612	17:30	河池	天津	2	165	78	否	1030
2613	16:10	阿克苏	上饶	3	206	58	否	475
2614	19:00	锡林浩特	鞍山	1	68	64	否	1742
2615	04:00	建三江	六盘水	7	220	16	是	901
2616	19:10	呼和浩特	宁波	1	130	100	否	738
2617	11:40	宁波	乌兰浩特	4	219	45	是	378
2618	13:10	荔波	郑州	2	222	184	是	3112
2619	20:20	文山	白山	1	112	79	否	1247
2620	00:40	乌鲁木齐	牡丹江	1	94	6	是	1083
2621	03:00	神农架	菏泽	7	63	35	是	3197
2622	15:00	延安	凯里	1	150	56	否	1125
2623	14:40	烟台	博乐	7	233	217	否	3561
2624	16:10	腾冲	泉州	7	80	53	否	1024
2625	09:30	抚远	毕节	4	190	24	是	3692
2626	08:30	玉树	巴中	2	100	80	是	1774
2627	09:00	唐山	锦州	4	162	105	是	2777
2628	03:50	十堰	庆阳	6	147	102	是	2350
2629	19:30	巴彦淖尔	齐齐哈尔	4	83	38	否	2694
2630	07:40	南充	赣州	1	69	17	是	362
2631	04:40	杭州	三亚	7	242	211	是	861
2632	17:10	阿拉善左	南充	5	230	212	否	1876
2633	10:50	香港	南京	5	242	72	是	821
2634	06:40	铜仁	通辽	2	152	25	是	740
2635	17:20	毕节	西昌	1	113	49	否	1086
2636	19:50	九江	衡阳	4	97	92	否	2488
2637	06:50	朝阳	乌海	1	200	100	是	3242
2638	12:10	吕梁	伊春	1	120	49	是	828
2639	15:00	通化	若羌	1	91	79	否	134
2640	23:50	长沙	霍林郭勒	3	85	37	否	3621
2641	16:10	北京	乌兰察布	5	66	20	否	1951
2642	01:00	库尔勒	林芝	2	82	45	是	2334
2643	22:40	湛江	南京	5	143	62	否	2835
2644	15:10	大庆	布尔津	2	61	32	否	2016
2645	14:20	金门	延吉	5	76	18	是	3976
2646	13:30	香港	马公	1	244	166	是	274
2647	22:20	若羌	唐山	1	133	103	否	3929
2648	17:00	日照	长沙	1	158	45	否	3726
2649	10:00	南京	佳木斯	6	88	48	是	1648
2650	16:40	马祖	十堰	2	63	47	否	2976
2651	07:00	梅州	邯郸	2	51	25	是	2304
2652	07:30	宜春	惠州	1	96	19	是	2591
2653	11:50	襄阳	扎兰屯	2	249	88	是	2132
2654	18:20	乌海	湛江	1	85	6	否	173
2655	17:40	佛山	和田	2	175	82	否	3776
2656	23:00	巫山	延安	1	81	27	否	2520
2657	16:20	厦门	西昌	1	102	25	否	3618
2658	11:50	常德	富蕴	3	102	20	是	230
2659	12:10	沈阳	澳门	1	67	14	是	3672
2660	11:50	南阳	日照	7	133	30	是	730
2661	19:20	布尔津	阿勒泰	7	206	145	否	2365
2662	04:10	张家口	济宁	1	70	15	是	3700
2663	17:00	荔波	南京	3	167	74	否	2425
2664	02:30	金门	合肥	7	80	46	是	2230
2665	11:10	佛山	泸州	1	130	126	是	3183
2666	19:40	常德	景德镇	4	146	30	否	1760
2667	06:30	武夷山	北京	5	200	193	是	1220
2668	20:20	文山	怀化	6	180	47	否	2093
2669	00:30	吕梁	海拉尔	5	207	183	是	3430
2670	17:30	宁蒗	日喀则	3	71	0	否	523
2671	04:00	柳州	夏河	5	91	62	是	2348
2672	17:20	恩施	菏泽	6	110	99	否	3944
2673	02:00	沈阳	上饶	3	205	45	是	2531
2674	23:30	福州	青岛	5	126	105	否	1888
2675	12:00	伊春	马祖	3	54	27	是	3129
2676	17:50	衢州	厦门	6	203	67	否	3955
2677	09:40	沈阳	毕节	3	243	16	是	461
2678	03:20	西安	金昌	4	101	28	是	1059
2679	20:50	黄山	伊春	7	138	30	否	672
2680	12:40	铜仁	日照	5	72	53	是	3609
2681	13:40	库尔勒	大庆	5	176	160	是	1746
2682	23:20	嘉峪关	太原	7	139	47	否	1795
2683	14:50	九寨沟	长春	1	103	23	否	2918
2684	18:20	通辽	常州	5	86	82	否	2455
2685	14:10	毕节	梅州	1	209	167	是	216
2686	09:50	太原	运城	5	93	83	是	1160
2687	01:00	大连	芒市	1	137	72	是	2351
2688	03:30	康定	额济纳旗	5	60	48	是	3074
2689	20:30	布尔津	烟台	7	59	43	否	3014
2690	03:40	松原	梧州	1	54	24	是	1526
2691	20:10	台州	香港	7	163	35	否	108
2692	15:30	丹东	台北	5	85	41	否	2871
2693	23:20	铜仁	鸡西	7	95	24	否	1829
2694	04:40	台中	湛江	7	75	45	是	2577
2695	17:50	景德镇	洛阳	3	91	43	否	2993
2696	06:20	西安	石家庄	5	50	41	是	3045
2697	15:40	红原	邵阳	1	82	77	否	1659
2698	20:30	祁连	陇南	2	195	142	否	3023
2699	07:00	永州	庆阳	6	145	128	是	2200
2700	09:50	长春	中卫	5	70	65	是	2861
2701	13:40	黔江	澜沧	6	98	5	是	154
2702	11:10	青岛	义乌	1	166	72	是	1164
2703	14:00	二连浩特	大同	6	145	62	是	1829
2704	06:40	榆林	鞍山	5	235	175	是	1372
2705	07:10	普洱	昆明	4	61	30	是	628
2706	08:20	五大连池	潍坊	5	91	50	是	3089
2707	06:50	台南	武隆	4	115	51	是	152
2708	15:50	南昌	嘉峪关	5	145	44	否	2942
2709	07:30	梧州	无锡	4	84	12	是	2788
2710	21:10	建三江	乌拉特中	4	81	42	否	3434
2711	07:00	衢州	邵阳	1	62	27	是	2469
2712	10:50	上海	康定	5	165	99	是	2001
2713	03:20	乌鲁木齐	宜春	7	96	4	是	3246
2714	18:00	长治	临沧	7	178	139	否	2145
2715	09:00	襄阳	永州	3	96	5	是	906
